_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,222,36,Suppressed,3.93,7.06,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,3885,351,Suppressed,68.72,68.82,Suppressed,Adams
3,c,18001,Unknown,1546,123,Suppressed,27.35,24.12,Suppressed,Adams
4,c,18003,Hispanic or Latino,3448,750,9,4.34,8.9,3.91,Allen
5,c,18003,Not Hispanic or Latino,45002,4583,133,56.58,54.4,57.83,Allen
6,c,18003,Unknown,31080,3091,88,39.08,36.69,38.26,Allen
7,c,18005,Hispanic or Latino,599,143,0,3.04,9.84,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,6319,463,17,32.07,31.87,29.31,Bartholomew
9,c,18005,Unknown,12783,847,41,64.89,58.29,70.69,Bartholomew
10,c,18007,Hispanic or Latino,160,45,Suppressed,7.76,41.28,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1329,51,Suppressed,64.42,46.79,Suppressed,Benton
12,c,18007,Unknown,574,13,Suppressed,27.82,11.93,Suppressed,Benton
13,c,18009,Hispanic or Latino,26,10,Suppressed,0.99,4.33,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1993,165,Suppressed,75.87,71.43,Suppressed,Blackford
15,c,18009,Unknown,608,56,Suppressed,23.14,24.24,Suppressed,Blackford
16,c,18011,Hispanic or Latino,184,19,0,1.14,1.5,0.0,Boone
17,c,18011,Not Hispanic or Latino,6465,472,19,40.23,37.19,38.0,Boone
18,c,18011,Unknown,9421,778,31,58.62,61.31,62.0,Boone
19,c,18013,Hispanic or Latino,28,1,Suppressed,1.25,0.68,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1519,90,Suppressed,67.69,61.64,Suppressed,Brown
21,c,18013,Unknown,697,55,Suppressed,31.06,37.67,Suppressed,Brown
22,c,18015,Hispanic or Latino,115,32,0,2.92,9.64,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2343,160,5,59.48,48.19,38.46,Carroll
24,c,18015,Unknown,1481,140,8,37.6,42.17,61.54,Carroll
25,c,18017,Hispanic or Latino,1640,968,3,14.92,42.66,13.64,Cass
26,c,18017,Not Hispanic or Latino,4218,645,5,38.38,28.43,22.73,Cass
27,c,18017,Unknown,5131,656,14,46.69,28.91,63.64,Cass
28,c,18019,Hispanic or Latino,1128,268,2,4.05,8.91,3.17,Clark
29,c,18019,Not Hispanic or Latino,12983,1478,39,46.67,49.15,61.9,Clark
30,c,18019,Unknown,13709,1261,22,49.28,41.94,34.92,Clark
31,c,18021,Hispanic or Latino,20,0,Suppressed,0.37,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,2019,212,Suppressed,37.58,46.49,Suppressed,Clay
33,c,18021,Unknown,3334,244,Suppressed,62.05,53.51,Suppressed,Clay
34,c,18023,Hispanic or Latino,1497,268,0,15.12,30.15,0.0,Clinton
35,c,18023,Not Hispanic or Latino,6248,469,16,63.09,52.76,100.0,Clinton
36,c,18023,Unknown,2158,152,0,21.79,17.1,0.0,Clinton
37,c,18025,Hispanic or Latino,14,2,Suppressed,0.65,1.25,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1319,101,Suppressed,61.32,63.12,Suppressed,Crawford
39,c,18025,Unknown,818,57,Suppressed,38.03,35.62,Suppressed,Crawford
40,c,18027,Hispanic or Latino,62,19,0,1.0,2.11,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1228,230,13,19.88,25.5,38.24,Daviess
42,c,18027,Unknown,4888,653,21,79.12,72.39,61.76,Daviess
43,c,18029,Hispanic or Latino,84,7,0,0.79,0.7,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,5040,551,20,47.58,55.1,71.43,Dearborn
45,c,18029,Unknown,5468,442,8,51.62,44.2,28.57,Dearborn
46,c,18031,Hispanic or Latino,55,7,0,0.97,1.35,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3851,319,23,67.6,61.7,58.97,Decatur
48,c,18031,Unknown,1791,191,16,31.44,36.94,41.03,Decatur
49,c,18033,Hispanic or Latino,177,20,0,2.41,2.68,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,5663,569,6,77.06,76.38,54.55,De Kalb
51,c,18033,Unknown,1509,156,5,20.53,20.94,45.45,De Kalb
52,c,18035,Hispanic or Latino,333,37,0,1.26,1.22,0.0,Delaware
