_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,280,61,0,3.76,4.52,0.0,Adams
2,c,18001,Not Hispanic or Latino,5264,1034,11,70.61,76.54,73.33,Adams
3,c,18001,Unknown,1911,256,4,25.63,18.95,26.67,Adams
4,c,18003,Hispanic or Latino,4554,1120,10,4.54,7.7,3.73,Allen
5,c,18003,Not Hispanic or Latino,60218,9068,159,60.06,62.34,59.33,Allen
6,c,18003,Unknown,35483,4357,99,35.39,29.96,36.94,Allen
7,c,18005,Hispanic or Latino,787,214,0,3.3,8.75,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,8315,952,17,34.88,38.94,27.87,Bartholomew
9,c,18005,Unknown,14734,1279,44,61.81,52.31,72.13,Bartholomew
10,c,18007,Hispanic or Latino,184,50,Suppressed,7.07,20.08,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1749,165,Suppressed,67.24,66.27,Suppressed,Benton
12,c,18007,Unknown,668,34,Suppressed,25.68,13.65,Suppressed,Benton
13,c,18009,Hispanic or Latino,34,11,0,1.02,2.74,0.0,Blackford
14,c,18009,Not Hispanic or Latino,2557,292,6,76.79,72.64,60.0,Blackford
15,c,18009,Unknown,739,99,4,22.19,24.63,40.0,Blackford
16,c,18011,Hispanic or Latino,247,44,0,1.28,2.2,0.0,Boone
17,c,18011,Not Hispanic or Latino,8098,820,20,41.99,41.02,37.74,Boone
18,c,18011,Unknown,10942,1135,33,56.73,56.78,62.26,Boone
19,c,18013,Hispanic or Latino,36,1,Suppressed,1.32,0.37,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1911,197,Suppressed,70.28,72.16,Suppressed,Brown
21,c,18013,Unknown,772,75,Suppressed,28.39,27.47,Suppressed,Brown
22,c,18015,Hispanic or Latino,134,43,0,2.87,7.62,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2837,319,5,60.72,56.56,38.46,Carroll
24,c,18015,Unknown,1701,202,8,36.41,35.82,61.54,Carroll
25,c,18017,Hispanic or Latino,1719,993,3,13.56,36.02,11.11,Cass
26,c,18017,Not Hispanic or Latino,5146,885,7,40.6,32.1,25.93,Cass
27,c,18017,Unknown,5810,879,17,45.84,31.88,62.96,Cass
28,c,18019,Hispanic or Latino,1328,323,2,3.99,7.5,2.7,Clark
29,c,18019,Not Hispanic or Latino,15936,2229,45,47.83,51.76,60.81,Clark
30,c,18019,Unknown,16056,1754,27,48.19,40.73,36.49,Clark
31,c,18021,Hispanic or Latino,25,5,0,0.38,0.58,0.0,Clay
32,c,18021,Not Hispanic or Latino,2547,385,4,39.18,44.66,19.05,Clay
33,c,18021,Unknown,3929,472,17,60.44,54.76,80.95,Clay
34,c,18023,Hispanic or Latino,1794,401,0,15.08,26.95,0.0,Clinton
35,c,18023,Not Hispanic or Latino,7692,871,18,64.64,58.53,94.74,Clinton
36,c,18023,Unknown,2413,216,1,20.28,14.52,5.26,Clinton
37,c,18025,Hispanic or Latino,17,3,Suppressed,0.68,1.27,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1515,141,Suppressed,60.26,59.49,Suppressed,Crawford
