_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,197,28,Suppressed,4.33,9.76,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,3078,177,Suppressed,67.59,61.67,Suppressed,Adams
3,c,18001,Unknown,1279,82,Suppressed,28.09,28.57,Suppressed,Adams
4,c,18003,Hispanic or Latino,2738,557,6,4.14,8.62,2.9,Allen
5,c,18003,Not Hispanic or Latino,35871,3323,118,54.22,51.45,57.0,Allen
6,c,18003,Unknown,27553,2579,83,41.64,39.93,40.1,Allen
7,c,18005,Hispanic or Latino,434,91,0,2.52,7.53,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,5413,383,16,31.44,31.68,28.07,Bartholomew
9,c,18005,Unknown,11369,735,41,66.04,60.79,71.93,Bartholomew
10,c,18007,Hispanic or Latino,151,39,Suppressed,8.33,44.83,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1143,37,Suppressed,63.04,42.53,Suppressed,Benton
12,c,18007,Unknown,519,11,Suppressed,28.63,12.64,Suppressed,Benton
13,c,18009,Hispanic or Latino,18,4,Suppressed,0.84,3.17,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1594,82,Suppressed,74.73,65.08,Suppressed,Blackford
15,c,18009,Unknown,521,40,Suppressed,24.43,31.75,Suppressed,Blackford
16,c,18011,Hispanic or Latino,155,18,0,1.1,1.78,0.0,Boone
17,c,18011,Not Hispanic or Latino,5564,350,16,39.62,34.62,34.78,Boone
18,c,18011,Unknown,8325,643,30,59.28,63.6,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.25,0.97,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1342,58,Suppressed,67.1,56.31,Suppressed,Brown
21,c,18013,Unknown,633,44,Suppressed,31.65,42.72,Suppressed,Brown
22,c,18015,Hispanic or Latino,107,31,0,3.04,10.88,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2094,140,5,59.44,49.12,38.46,Carroll
24,c,18015,Unknown,1322,114,8,37.52,40.0,61.54,Carroll
25,c,18017,Hispanic or Latino,1572,961,Suppressed,16.01,48.44,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3629,528,Suppressed,36.97,26.61,Suppressed,Cass
27,c,18017,Unknown,4616,495,Suppressed,47.02,24.95,Suppressed,Cass
28,c,18019,Hispanic or Latino,975,219,2,4.17,9.45,3.51,Clark
29,c,18019,Not Hispanic or Latino,10986,1144,36,47.0,49.37,63.16,Clark
30,c,18019,Unknown,11414,954,19,48.83,41.17,33.33,Clark
31,c,18021,Hispanic or Latino,19,0,Suppressed,0.4,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1763,144,Suppressed,37.06,45.43,Suppressed,Clay
33,c,18021,Unknown,2975,173,Suppressed,62.54,54.57,Suppressed,Clay
34,c,18023,Hispanic or Latino,1311,209,0,15.18,32.1,0.0,Clinton
35,c,18023,Not Hispanic or Latino,5405,335,14,62.6,51.46,100.0,Clinton
36,c,18023,Unknown,1918,107,0,22.21,16.44,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.72,1.75,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1122,76,Suppressed,61.85,66.67,Suppressed,Crawford
39,c,18025,Unknown,679,36,Suppressed,37.43,31.58,Suppressed,Crawford
40,c,18027,Hispanic or Latino,60,18,0,1.11,2.61,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1090,195,12,20.17,28.3,40.0,Daviess
42,c,18027,Unknown,4255,476,18,78.72,69.09,60.0,Daviess
43,c,18029,Hispanic or Latino,78,4,0,0.85,0.58,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4331,377,20,46.98,54.8,71.43,Dearborn
45,c,18029,Unknown,4810,307,8,52.17,44.62,28.57,Dearborn
46,c,18031,Hispanic or Latino,51,5,0,1.01,1.08,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3360,291,23,66.83,62.85,58.97,Decatur
48,c,18031,Unknown,1617,167,16,32.16,36.07,41.03,Decatur
