_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,146,16,Suppressed,4.15,8.21,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2408,110,Suppressed,68.51,56.41,Suppressed,Adams
3,c,18001,Unknown,961,69,Suppressed,27.34,35.38,Suppressed,Adams
4,c,18003,Hispanic or Latino,2169,433,6,4.01,8.18,3.3,Allen
5,c,18003,Not Hispanic or Latino,28353,2656,102,52.48,50.17,56.04,Allen
6,c,18003,Unknown,23509,2205,74,43.51,41.65,40.66,Allen
7,c,18005,Hispanic or Latino,372,82,0,2.55,7.54,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,4596,350,15,31.46,32.17,27.78,Bartholomew
9,c,18005,Unknown,9639,656,39,65.99,60.29,72.22,Bartholomew
10,c,18007,Hispanic or Latino,142,38,Suppressed,10.14,45.24,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,903,35,Suppressed,64.45,41.67,Suppressed,Benton
12,c,18007,Unknown,356,11,Suppressed,25.41,13.1,Suppressed,Benton
13,c,18009,Hispanic or Latino,12,1,Suppressed,0.73,1.2,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1239,51,Suppressed,75.09,61.45,Suppressed,Blackford
15,c,18009,Unknown,399,31,Suppressed,24.18,37.35,Suppressed,Blackford
16,c,18011,Hispanic or Latino,131,18,0,1.12,2.02,0.0,Boone
17,c,18011,Not Hispanic or Latino,4809,313,16,41.25,35.21,34.78,Boone
18,c,18011,Unknown,6717,558,30,57.62,62.77,65.22,Boone
19,c,18013,Hispanic or Latino,23,1,Suppressed,1.34,1.1,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1170,52,Suppressed,68.22,57.14,Suppressed,Brown
21,c,18013,Unknown,522,38,Suppressed,30.44,41.76,Suppressed,Brown
22,c,18015,Hispanic or Latino,102,31,0,3.33,11.92,0.0,Carroll
23,c,18015,Not Hispanic or Latino,1858,120,5,60.7,46.15,38.46,Carroll
24,c,18015,Unknown,1101,109,8,35.97,41.92,61.54,Carroll
25,c,18017,Hispanic or Latino,1482,956,Suppressed,17.07,50.48,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3131,505,Suppressed,36.06,26.66,Suppressed,Cass
27,c,18017,Unknown,4070,433,Suppressed,46.87,22.86,Suppressed,Cass
28,c,18019,Hispanic or Latino,822,192,2,4.23,10.25,3.77,Clark
29,c,18019,Not Hispanic or Latino,9136,919,35,47.01,49.07,66.04,Clark
30,c,18019,Unknown,9475,762,16,48.76,40.68,30.19,Clark
31,c,18021,Hispanic or Latino,17,0,Suppressed,0.42,0.0,Suppressed,Clay
