_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,152,19,Suppressed,4.12,9.0,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2494,122,Suppressed,67.53,57.82,Suppressed,Adams
3,c,18001,Unknown,1047,70,Suppressed,28.35,33.18,Suppressed,Adams
4,c,18003,Hispanic or Latino,2264,443,6,4.04,8.03,3.17,Allen
5,c,18003,Not Hispanic or Latino,29654,2790,106,52.89,50.55,56.08,Allen
6,c,18003,Unknown,24152,2286,77,43.07,41.42,40.74,Allen
7,c,18005,Hispanic or Latino,381,84,0,2.53,7.59,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,4768,354,15,31.63,31.98,26.79,Bartholomew
9,c,18005,Unknown,9926,669,41,65.84,60.43,73.21,Bartholomew
10,c,18007,Hispanic or Latino,143,38,Suppressed,9.73,44.71,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,948,35,Suppressed,64.49,41.18,Suppressed,Benton
12,c,18007,Unknown,379,12,Suppressed,25.78,14.12,Suppressed,Benton
13,c,18009,Hispanic or Latino,16,3,Suppressed,0.93,3.23,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1292,58,Suppressed,74.94,62.37,Suppressed,Blackford
15,c,18009,Unknown,416,32,Suppressed,24.13,34.41,Suppressed,Blackford
16,c,18011,Hispanic or Latino,132,18,0,1.1,1.97,0.0,Boone
17,c,18011,Not Hispanic or Latino,4951,325,16,41.15,35.64,34.78,Boone
18,c,18011,Unknown,6949,569,30,57.75,62.39,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.41,1.09,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1197,52,Suppressed,67.63,56.52,Suppressed,Brown
21,c,18013,Unknown,548,39,Suppressed,30.96,42.39,Suppressed,Brown
22,c,18015,Hispanic or Latino,102,31,0,3.26,11.83,0.0,Carroll
23,c,18015,Not Hispanic or Latino,1894,122,5,60.53,46.56,38.46,Carroll
24,c,18015,Unknown,1133,109,8,36.21,41.6,61.54,Carroll
25,c,18017,Hispanic or Latino,1494,957,Suppressed,16.82,50.37,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3242,507,Suppressed,36.5,26.68,Suppressed,Cass
27,c,18017,Unknown,4146,436,Suppressed,46.68,22.95,Suppressed,Cass
28,c,18019,Hispanic or Latino,850,195,2,4.24,10.02,3.77,Clark
29,c,18019,Not Hispanic or Latino,9382,951,35,46.81,48.84,66.04,Clark
30,c,18019,Unknown,9809,801,16,48.94,41.14,30.19,Clark
31,c,18021,Hispanic or Latino,17,0,Suppressed,0.4,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1617,125,Suppressed,37.69,46.47,Suppressed,Clay
33,c,18021,Unknown,2656,144,Suppressed,61.91,53.53,Suppressed,Clay
34,c,18023,Hispanic or Latino,1189,199,0,15.58,34.37,0.0,Clinton
35,c,18023,Not Hispanic or Latino,4818,290,11,63.12,50.09,100.0,Clinton
36,c,18023,Unknown,1626,90,0,21.3,15.54,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.83,2.27,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,972,58,Suppressed,62.27,65.91,Suppressed,Crawford
39,c,18025,Unknown,576,28,Suppressed,36.9,31.82,Suppressed,Crawford
40,c,18027,Hispanic or Latino,59,18,0,1.26,3.16,0.0,Daviess
41,c,18027,Not Hispanic or Latino,966,165,11,20.57,28.95,44.0,Daviess
42,c,18027,Unknown,3672,387,14,78.18,67.89,56.0,Daviess
43,c,18029,Hispanic or Latino,71,3,0,0.85,0.5,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4017,329,20,48.31,54.65,71.43,Dearborn
45,c,18029,Unknown,4227,270,8,50.84,44.85,28.57,Dearborn
46,c,18031,Hispanic or Latino,46,5,0,1.0,1.14,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3126,271,22,67.72,61.87,57.89,Decatur
48,c,18031,Unknown,1444,162,16,31.28,36.99,42.11,Decatur
49,c,18033,Hispanic or Latino,135,17,Suppressed,2.63,4.33,Suppressed,De Kalb
50,c,18033,Not Hispanic or Latino,3931,269,Suppressed,76.52,68.45,Suppressed,De Kalb
51,c,18033,Unknown,1071,107,Suppressed,20.85,27.23,Suppressed,De Kalb
52,c,18035,Hispanic or Latino,212,23,0,1.11,1.37,0.0,Delaware
53,c,18035,Not Hispanic or Latino,11889,875,43,61.98,52.15,74.14,Delaware
54,c,18035,Unknown,7082,780,15,36.92,46.48,25.86,Delaware
55,c,18037,Hispanic or Latino,810,254,3,10.6,28.35,17.65,Dubois
56,c,18037,Not Hispanic or Latino,4392,483,4,57.46,53.91,23.53,Dubois
57,c,18037,Unknown,2441,159,10,31.94,17.75,58.82,Dubois
58,c,18039,Hispanic or Latino,3698,1100,9,8.08,18.53,8.74,Elkhart
59,c,18039,Not Hispanic or Latino,11975,1258,38,26.18,21.19,36.89,Elkhart
60,c,18039,Unknown,30076,3579,56,65.74,60.28,54.37,Elkhart
61,c,18041,Hispanic or Latino,16,2,0,0.38,0.51,0.0,Fayette
62,c,18041,Not Hispanic or Latino,1984,217,5,47.58,55.22,38.46,Fayette
63,c,18041,Unknown,2170,174,8,52.04,44.27,61.54,Fayette
64,c,18043,Hispanic or Latino,192,44,0,1.5,3.72,0.0,Floyd
65,c,18043,Not Hispanic or Latino,5483,553,36,42.83,46.71,61.02,Floyd
66,c,18043,Unknown,7127,587,23,55.67,49.58,38.98,Floyd
67,c,18045,Hispanic or Latino,21,2,Suppressed,0.86,1.85,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1191,50,Suppressed,48.83,46.3,Suppressed,Fountain
69,c,18045,Unknown,1227,56,Suppressed,50.31,51.85,Suppressed,Fountain
70,c,18047,Hispanic or Latino,7,2,1,0.32,0.7,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1168,159,10,52.95,55.79,40.0,Franklin
72,c,18047,Unknown,1031,124,14,46.74,43.51,56.0,Franklin
73,c,18049,Hispanic or Latino,124,30,Suppressed,4.18,13.82,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1364,95,Suppressed,45.99,43.78,Suppressed,Fulton
75,c,18049,Unknown,1478,92,Suppressed,49.83,42.4,Suppressed,Fulton
76,c,18051,Hispanic or Latino,66,6,Suppressed,1.35,1.63,Suppressed,Gibson
77,c,18051,Not Hispanic or Latino,2132,111,Suppressed,43.66,30.25,Suppressed,Gibson
78,c,18051,Unknown,2685,250,Suppressed,54.99,68.12,Suppressed,Gibson
79,c,18053,Hispanic or Latino,316,35,0,2.73,4.4,0.0,Grant
80,c,18053,Not Hispanic or Latino,5983,473,20,51.67,59.5,62.5,Grant
81,c,18053,Unknown,5281,287,12,45.6,36.1,37.5,Grant
82,c,18055,Hispanic or Latino,34,4,0,0.65,1.03,0.0,Greene
83,c,18055,Not Hispanic or Latino,3225,252,28,61.43,65.12,80.0,Greene
84,c,18055,Unknown,1991,131,7,37.92,33.85,20.0,Greene
85,c,18057,Hispanic or Latino,978,124,1,1.5,2.84,0.93,Hamilton
86,c,18057,Not Hispanic or Latino,22726,1598,65,34.89,36.58,60.75,Hamilton
87,c,18057,Unknown,41436,2647,41,63.61,60.59,38.32,Hamilton
88,c,18059,Hispanic or Latino,87,14,0,0.6,1.63,0.0,Hancock
89,c,18059,Not Hispanic or Latino,4730,299,22,32.63,34.85,52.38,Hancock
90,c,18059,Unknown,9680,545,20,66.77,63.52,47.62,Hancock
91,c,18061,Hispanic or Latino,120,22,0,1.86,4.18,0.0,Harrison
92,c,18061,Not Hispanic or Latino,4409,342,19,68.41,65.02,79.17,Harrison
93,c,18061,Unknown,1916,162,5,29.73,30.8,20.83,Harrison
94,c,18063,Hispanic or Latino,451,73,0,1.74,2.91,0.0,Hendricks
95,c,18063,Not Hispanic or Latino,13933,1162,68,53.81,46.28,57.14,Hendricks
96,c,18063,Unknown,11508,1276,51,44.45,50.82,42.86,Hendricks
97,c,18065,Hispanic or Latino,52,14,0,0.65,2.04,0.0,Henry
98,c,18065,Not Hispanic or Latino,3064,252,16,38.35,36.73,69.57,Henry
99,c,18065,Unknown,4873,420,7,61.0,61.22,30.43,Henry
100,c,18067,Hispanic or Latino,358,39,0,2.46,3.28,0.0,Howard
101,c,18067,Not Hispanic or Latino,7661,568,17,52.6,47.77,27.42,Howard
102,c,18067,Unknown,6547,582,45,44.95,48.95,72.58,Howard
103,c,18069,Hispanic or Latino,100,11,Suppressed,1.82,5.67,Suppressed,Huntington
104,c,18069,Not Hispanic or Latino,4425,133,Suppressed,80.37,68.56,Suppressed,Huntington
105,c,18069,Unknown,981,50,Suppressed,17.82,25.77,Suppressed,Huntington
106,c,18071,Hispanic or Latino,461,214,Suppressed,6.71,29.76,Suppressed,Jackson
107,c,18071,Not Hispanic or Latino,2755,308,Suppressed,40.13,42.84,Suppressed,Jackson
108,c,18071,Unknown,3650,197,Suppressed,53.16,27.4,Suppressed,Jackson
109,c,18073,Hispanic or Latino,156,27,Suppressed,2.91,7.46,Suppressed,Jasper
110,c,18073,Not Hispanic or Latino,2577,161,Suppressed,48.09,44.48,Suppressed,Jasper
111,c,18073,Unknown,2626,174,Suppressed,49.0,48.07,Suppressed,Jasper
112,c,18075,Hispanic or Latino,56,16,Suppressed,2.45,10.74,Suppressed,Jay
113,c,18075,Not Hispanic or Latino,1742,84,Suppressed,76.27,56.38,Suppressed,Jay
114,c,18075,Unknown,486,49,Suppressed,21.28,32.89,Suppressed,Jay
115,c,18077,Hispanic or Latino,70,1,Suppressed,1.39,0.44,Suppressed,Jefferson
116,c,18077,Not Hispanic or Latino,1834,119,Suppressed,36.51,52.42,Suppressed,Jefferson
117,c,18077,Unknown,3119,107,Suppressed,62.09,47.14,Suppressed,Jefferson
118,c,18079,Hispanic or Latino,48,13,0,1.39,4.38,0.0,Jennings
119,c,18079,Not Hispanic or Latino,1002,122,4,28.99,41.08,33.33,Jennings
120,c,18079,Unknown,2406,162,8,69.62,54.55,66.67,Jennings
121,c,18081,Hispanic or Latino,435,47,0,1.66,2.21,0.0,Johnson
122,c,18081,Not Hispanic or Latino,13173,1009,74,50.21,47.37,60.66,Johnson
123,c,18081,Unknown,12629,1074,48,48.13,50.42,39.34,Johnson
124,c,18083,Hispanic or Latino,43,9,Suppressed,0.9,2.13,Suppressed,Knox
125,c,18083,Not Hispanic or Latino,1324,196,Suppressed,27.56,46.34,Suppressed,Knox
126,c,18083,Unknown,3437,218,Suppressed,71.54,51.54,Suppressed,Knox
127,c,18085,Hispanic or Latino,509,114,1,4.29,10.12,5.88,Kosciusko
128,c,18085,Not Hispanic or Latino,4835,350,6,40.73,31.06,35.29,Kosciusko
129,c,18085,Unknown,6526,663,10,54.98,58.83,58.82,Kosciusko
130,c,18087,Hispanic or Latino,133,29,2,3.92,4.67,18.18,Lagrange
131,c,18087,Not Hispanic or Latino,2053,344,8,60.44,55.39,72.73,Lagrange
132,c,18087,Unknown,1211,248,1,35.65,39.94,9.09,Lagrange
133,c,18089,Hispanic or Latino,7033,1310,15,8.07,13.46,4.89,Lake
134,c,18089,Not Hispanic or Latino,23402,2457,102,26.84,25.25,33.22,Lake
135,c,18089,Unknown,56759,5965,190,65.1,61.29,61.89,Lake
136,c,18091,Hispanic or Latino,883,114,3,4.55,8.82,8.11,La Porte
137,c,18091,Not Hispanic or Latino,11488,606,14,59.15,46.87,37.84,La Porte
138,c,18091,Unknown,7050,573,20,36.3,44.32,54.05,La Porte
139,c,18093,Hispanic or Latino,49,3,0,0.78,0.62,0.0,Lawrence
140,c,18093,Not Hispanic or Latino,4327,314,23,68.69,64.61,85.19,Lawrence
141,c,18093,Unknown,1923,169,4,30.53,34.77,14.81,Lawrence
142,c,18095,Hispanic or Latino,305,34,3,1.7,2.33,4.05,Madison
143,c,18095,Not Hispanic or Latino,6400,573,41,35.76,39.33,55.41,Madison
144,c,18095,Unknown,11194,850,30,62.54,58.34,40.54,Madison
145,c,18097,Hispanic or Latino,6376,1835,13,3.54,9.39,1.72,Marion
146,c,18097,Not Hispanic or Latino,65026,6065,389,36.06,31.02,51.59,Marion
147,c,18097,Unknown,108909,11649,352,60.4,59.59,46.68,Marion
148,c,18099,Hispanic or Latino,631,145,0,6.06,15.3,0.0,Marshall
149,c,18099,Not Hispanic or Latino,3365,124,3,32.3,13.08,13.04,Marshall
150,c,18099,Unknown,6422,679,20,61.64,71.62,86.96,Marshall
151,c,18101,Hispanic or Latino,6,0,Suppressed,0.42,0.0,Suppressed,Martin
152,c,18101,Not Hispanic or Latino,741,80,Suppressed,51.64,57.14,Suppressed,Martin
153,c,18101,Unknown,688,60,Suppressed,47.94,42.86,Suppressed,Martin
