_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,220,36,Suppressed,4.02,7.76,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,3761,314,Suppressed,68.64,67.67,Suppressed,Adams
3,c,18001,Unknown,1498,114,Suppressed,27.34,24.57,Suppressed,Adams
4,c,18003,Hispanic or Latino,3282,694,9,4.3,8.88,4.07,Allen
5,c,18003,Not Hispanic or Latino,42789,4171,127,56.0,53.37,57.47,Allen
6,c,18003,Unknown,30342,2950,85,39.71,37.75,38.46,Allen
7,c,18005,Hispanic or Latino,570,134,0,2.98,9.67,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,6088,446,16,31.78,32.18,28.07,Bartholomew
9,c,18005,Unknown,12500,806,41,65.25,58.15,71.93,Bartholomew
10,c,18007,Hispanic or Latino,157,44,Suppressed,7.83,41.12,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1287,51,Suppressed,64.19,47.66,Suppressed,Benton
12,c,18007,Unknown,561,12,Suppressed,27.98,11.21,Suppressed,Benton
13,c,18009,Hispanic or Latino,24,8,Suppressed,0.97,4.21,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1869,129,Suppressed,75.52,67.89,Suppressed,Blackford
15,c,18009,Unknown,582,53,Suppressed,23.52,27.89,Suppressed,Blackford
16,c,18011,Hispanic or Latino,177,18,0,1.13,1.52,0.0,Boone
17,c,18011,Not Hispanic or Latino,6276,434,18,40.17,36.59,37.5,Boone
18,c,18011,Unknown,9172,734,30,58.7,61.89,62.5,Boone
19,c,18013,Hispanic or Latino,28,1,Suppressed,1.29,0.78,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1463,76,Suppressed,67.26,59.38,Suppressed,Brown
21,c,18013,Unknown,684,51,Suppressed,31.45,39.84,Suppressed,Brown
22,c,18015,Hispanic or Latino,115,32,0,2.99,10.39,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2285,149,5,59.4,48.38,38.46,Carroll
24,c,18015,Unknown,1447,127,8,37.61,41.23,61.54,Carroll
25,c,18017,Hispanic or Latino,1627,964,3,15.21,43.62,15.0,Cass
26,c,18017,Not Hispanic or Latino,4076,615,5,38.11,27.83,25.0,Cass
27,c,18017,Unknown,4991,631,12,46.67,28.55,60.0,Cass
28,c,18019,Hispanic or Latino,1102,255,2,4.14,9.04,3.51,Clark
29,c,18019,Not Hispanic or Latino,12532,1385,36,47.08,49.1,63.16,Clark
30,c,18019,Unknown,12986,1181,19,48.78,41.86,33.33,Clark
31,c,18021,Hispanic or Latino,19,0,Suppressed,0.36,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1942,193,Suppressed,37.25,45.2,Suppressed,Clay
33,c,18021,Unknown,3253,234,Suppressed,62.39,54.8,Suppressed,Clay
34,c,18023,Hispanic or Latino,1453,245,0,15.11,30.14,0.0,Clinton
35,c,18023,Not Hispanic or Latino,6046,426,16,62.85,52.4,100.0,Clinton
36,c,18023,Unknown,2120,142,0,22.04,17.47,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.64,1.35,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1253,95,Suppressed,61.48,64.19,Suppressed,Crawford
39,c,18025,Unknown,772,51,Suppressed,37.88,34.46,Suppressed,Crawford
40,c,18027,Hispanic or Latino,64,19,0,1.07,2.27,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1195,216,13,20.0,25.81,40.62,Daviess
42,c,18027,Unknown,4715,602,19,78.93,71.92,59.38,Daviess
43,c,18029,Hispanic or Latino,84,6,0,0.82,0.66,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4873,506,20,47.58,56.04,71.43,Dearborn
45,c,18029,Unknown,5285,391,8,51.6,43.3,28.57,Dearborn
46,c,18031,Hispanic or Latino,54,7,0,0.97,1.42,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3773,300,23,67.59,60.73,58.97,Decatur
48,c,18031,Unknown,1755,187,16,31.44,37.85,41.03,Decatur
49,c,18033,Hispanic or Latino,163,20,0,2.33,2.92,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,5402,517,6,77.34,75.36,54.55,De Kalb
51,c,18033,Unknown,1420,149,5,20.33,21.72,45.45,De Kalb
52,c,18035,Hispanic or Latino,315,37,0,1.24,1.32,0.0,Delaware
53,c,18035,Not Hispanic or Latino,15825,1616,54,62.49,57.8,72.97,Delaware
54,c,18035,Unknown,9186,1143,20,36.27,40.88,27.03,Delaware
55,c,18037,Hispanic or Latino,886,275,3,9.41,20.57,12.5,Dubois
56,c,18037,Not Hispanic or Latino,5169,813,7,54.87,60.81,29.17,Dubois
57,c,18037,Unknown,3365,249,14,35.72,18.62,58.33,Dubois
58,c,18039,Hispanic or Latino,5001,1636,11,8.68,19.54,8.33,Elkhart
59,c,18039,Not Hispanic or Latino,15276,2002,50,26.51,23.92,37.88,Elkhart
60,c,18039,Unknown,37353,4733,71,64.82,56.54,53.79,Elkhart
61,c,18041,Hispanic or Latino,19,2,0,0.36,0.35,0.0,Fayette
