_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,189,24,Suppressed,4.34,9.2,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2942,158,Suppressed,67.6,60.54,Suppressed,Adams
3,c,18001,Unknown,1221,79,Suppressed,28.06,30.27,Suppressed,Adams
4,c,18003,Hispanic or Latino,2609,520,6,4.11,8.42,2.97,Allen
5,c,18003,Not Hispanic or Latino,34063,3179,114,53.66,51.46,56.44,Allen
6,c,18003,Unknown,26804,2479,82,42.23,40.13,40.59,Allen
7,c,18005,Hispanic or Latino,417,88,0,2.51,7.56,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,5218,376,16,31.38,32.3,28.07,Bartholomew
9,c,18005,Unknown,10995,700,41,66.12,60.14,71.93,Bartholomew
10,c,18007,Hispanic or Latino,149,38,Suppressed,8.46,43.18,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1109,38,Suppressed,62.98,43.18,Suppressed,Benton
12,c,18007,Unknown,503,12,Suppressed,28.56,13.64,Suppressed,Benton
13,c,18009,Hispanic or Latino,17,4,Suppressed,0.84,3.36,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1508,75,Suppressed,74.54,63.03,Suppressed,Blackford
15,c,18009,Unknown,498,40,Suppressed,24.62,33.61,Suppressed,Blackford
16,c,18011,Hispanic or Latino,150,18,0,1.1,1.86,0.0,Boone
17,c,18011,Not Hispanic or Latino,5365,341,16,39.39,35.23,34.78,Boone
18,c,18011,Unknown,8106,609,30,59.51,62.91,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.29,0.96,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1300,59,Suppressed,67.18,56.73,Suppressed,Brown
21,c,18013,Unknown,610,44,Suppressed,31.52,42.31,Suppressed,Brown
22,c,18015,Hispanic or Latino,107,31,0,3.13,11.31,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2032,131,5,59.42,47.81,38.46,Carroll
24,c,18015,Unknown,1281,112,8,37.46,40.88,61.54,Carroll
25,c,18017,Hispanic or Latino,1565,960,Suppressed,16.26,49.46,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3560,523,Suppressed,36.98,26.94,Suppressed,Cass
27,c,18017,Unknown,4501,458,Suppressed,46.76,23.6,Suppressed,Cass
28,c,18019,Hispanic or Latino,933,209,2,4.14,9.44,3.51,Clark
29,c,18019,Not Hispanic or Latino,10518,1095,36,46.71,49.46,63.16,Clark
30,c,18019,Unknown,11068,910,19,49.15,41.1,33.33,Clark
31,c,18021,Hispanic or Latino,19,0,Suppressed,0.41,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1713,137,Suppressed,37.05,45.67,Suppressed,Clay
