_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,80,10,Suppressed,3.8,9.17,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,1533,56,Suppressed,72.86,51.38,Suppressed,Adams
3,c,18001,Unknown,491,43,Suppressed,23.34,39.45,Suppressed,Adams
4,c,18003,Hispanic or Latino,1497,354,6,3.65,8.85,3.68,Allen
5,c,18003,Not Hispanic or Latino,19207,1847,90,46.82,46.15,55.21,Allen
6,c,18003,Unknown,20322,1801,67,49.53,45.0,41.1,Allen
7,c,18005,Hispanic or Latino,237,66,0,2.15,8.08,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,3022,249,14,27.48,30.48,29.79,Bartholomew
9,c,18005,Unknown,7739,502,33,70.37,61.44,70.21,Bartholomew
10,c,18007,Hispanic or Latino,61,33,Suppressed,6.12,51.56,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,668,22,Suppressed,67.0,34.38,Suppressed,Benton
12,c,18007,Unknown,268,9,Suppressed,26.88,14.06,Suppressed,Benton
13,c,18009,Hispanic or Latino,9,1,Suppressed,0.69,1.54,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,987,39,Suppressed,75.34,60.0,Suppressed,Blackford
15,c,18009,Unknown,314,25,Suppressed,23.97,38.46,Suppressed,Blackford
16,c,18011,Hispanic or Latino,98,16,0,1.09,2.33,0.0,Boone
17,c,18011,Not Hispanic or Latino,3487,219,16,38.68,31.88,34.78,Boone
18,c,18011,Unknown,5430,452,30,60.23,65.79,65.22,Boone
19,c,18013,Hispanic or Latino,21,0,Suppressed,1.46,0.0,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,989,45,Suppressed,68.63,60.81,Suppressed,Brown
21,c,18013,Unknown,431,29,Suppressed,29.91,39.19,Suppressed,Brown
22,c,18015,Hispanic or Latino,85,28,Suppressed,3.56,14.29,Suppressed,Carroll
23,c,18015,Not Hispanic or Latino,1385,79,Suppressed,57.95,40.31,Suppressed,Carroll
24,c,18015,Unknown,920,89,Suppressed,38.49,45.41,Suppressed,Carroll
25,c,18017,Hispanic or Latino,1405,941,Suppressed,19.6,52.22,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,2382,462,Suppressed,33.22,25.64,Suppressed,Cass
27,c,18017,Unknown,3383,399,Suppressed,47.18,22.14,Suppressed,Cass
28,c,18019,Hispanic or Latino,557,116,2,3.89,9.01,4.08,Clark
29,c,18019,Not Hispanic or Latino,6738,635,34,47.01,49.34,69.39,Clark
30,c,18019,Unknown,7037,536,13,49.1,41.65,26.53,Clark
31,c,18021,Hispanic or Latino,9,0,Suppressed,0.34,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,968,65,Suppressed,36.24,52.42,Suppressed,Clay
33,c,18021,Unknown,1694,59,Suppressed,63.42,47.58,Suppressed,Clay
34,c,18023,Hispanic or Latino,977,179,Suppressed,17.05,40.32,Suppressed,Clinton
35,c,18023,Not Hispanic or Latino,3460,192,Suppressed,60.37,43.24,Suppressed,Clinton
36,c,18023,Unknown,1294,73,Suppressed,22.58,16.44,Suppressed,Clinton
37,c,18025,Hispanic or Latino,6,0,Suppressed,0.61,0.0,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,599,28,Suppressed,61.18,62.22,Suppressed,Crawford
39,c,18025,Unknown,374,17,Suppressed,38.2,37.78,Suppressed,Crawford
40,c,18027,Hispanic or Latino,47,15,0,1.51,5.42,0.0,Daviess
41,c,18027,Not Hispanic or Latino,645,72,8,20.66,25.99,40.0,Daviess
42,c,18027,Unknown,2430,190,12,77.83,68.59,60.0,Daviess
43,c,18029,Hispanic or Latino,47,3,0,0.74,0.59,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,3224,283,20,50.61,55.27,71.43,Dearborn
45,c,18029,Unknown,3099,226,8,48.65,44.14,28.57,Dearborn
46,c,18031,Hispanic or Latino,30,5,0,0.88,1.47,0.0,Decatur
47,c,18031,Not Hispanic or Latino,2221,201,17,65.11,58.94,53.12,Decatur
48,c,18031,Unknown,1160,135,15,34.01,39.59,46.88,Decatur
49,c,18033,Hispanic or Latino,84,10,Suppressed,2.36,4.2,Suppressed,De Kalb
50,c,18033,Not Hispanic or Latino,2725,169,Suppressed,76.65,71.01,Suppressed,De Kalb
51,c,18033,Unknown,746,59,Suppressed,20.98,24.79,Suppressed,De Kalb
52,c,18035,Hispanic or Latino,115,6,0,0.89,0.81,0.0,Delaware
53,c,18035,Not Hispanic or Latino,8274,368,38,64.21,49.4,73.08,Delaware
54,c,18035,Unknown,4496,371,14,34.89,49.8,26.92,Delaware
55,c,18037,Hispanic or Latino,726,233,2,13.1,32.91,16.67,Dubois
56,c,18037,Not Hispanic or Latino,3654,354,4,65.94,50.0,33.33,Dubois
57,c,18037,Unknown,1161,121,6,20.95,17.09,50.0,Dubois
58,c,18039,Hispanic or Latino,2724,862,7,7.28,17.5,8.24,Elkhart
59,c,18039,Not Hispanic or Latino,9036,977,33,24.14,19.83,38.82,Elkhart
60,c,18039,Unknown,25673,3087,45,68.58,62.67,52.94,Elkhart
61,c,18041,Hispanic or Latino,9,1,Suppressed,0.31,0.52,Suppressed,Fayette
62,c,18041,Not Hispanic or Latino,1310,99,Suppressed,44.86,51.03,Suppressed,Fayette
63,c,18041,Unknown,1601,94,Suppressed,54.83,48.45,Suppressed,Fayette
64,c,18043,Hispanic or Latino,121,33,0,1.27,4.08,0.0,Floyd
65,c,18043,Not Hispanic or Latino,3870,361,25,40.48,44.62,52.08,Floyd
66,c,18043,Unknown,5569,415,23,58.25,51.3,47.92,Floyd
67,c,18045,Hispanic or Latino,14,2,Suppressed,0.83,2.7,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,784,30,Suppressed,46.31,40.54,Suppressed,Fountain
69,c,18045,Unknown,895,42,Suppressed,52.86,56.76,Suppressed,Fountain
70,c,18047,Hispanic or Latino,4,2,1,0.25,0.81,6.67,Franklin
71,c,18047,Not Hispanic or Latino,839,139,5,51.92,56.5,33.33,Franklin
72,c,18047,Unknown,773,105,9,47.83,42.68,60.0,Franklin
73,c,18049,Hispanic or Latino,113,29,Suppressed,5.04,16.86,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1062,78,Suppressed,47.33,45.35,Suppressed,Fulton
75,c,18049,Unknown,1069,65,Suppressed,47.64,37.79,Suppressed,Fulton
76,c,18051,Hispanic or Latino,40,6,Suppressed,1.12,2.6,Suppressed,Gibson
77,c,18051,Not Hispanic or Latino,1724,76,Suppressed,48.43,32.9,Suppressed,Gibson
78,c,18051,Unknown,1796,149,Suppressed,50.45,64.5,Suppressed,Gibson
79,c,18053,Hispanic or Latino,208,27,0,2.71,5.1,0.0,Grant
80,c,18053,Not Hispanic or Latino,4235,312,19,55.25,58.98,63.33,Grant
81,c,18053,Unknown,3222,190,11,42.04,35.92,36.67,Grant
82,c,18055,Hispanic or Latino,26,4,0,0.71,1.57,0.0,Greene
83,c,18055,Not Hispanic or Latino,2271,185,28,62.36,72.83,82.35,Greene
84,c,18055,Unknown,1345,65,6,36.93,25.59,17.65,Greene
85,c,18057,Hispanic or Latino,611,85,1,1.3,3.0,0.96,Hamilton
86,c,18057,Not Hispanic or Latino,15047,903,64,32.05,31.92,61.54,Hamilton
87,c,18057,Unknown,31293,1841,39,66.65,65.08,37.5,Hamilton
88,c,18059,Hispanic or Latino,63,13,0,0.58,1.9,0.0,Hancock
89,c,18059,Not Hispanic or Latino,3516,227,21,32.56,33.24,53.85,Hancock
90,c,18059,Unknown,7220,443,18,66.86,64.86,46.15,Hancock
91,c,18061,Hispanic or Latino,38,4,0,0.88,1.15,0.0,Harrison
92,c,18061,Not Hispanic or Latino,2948,241,18,68.41,69.25,78.26,Harrison
93,c,18061,Unknown,1323,103,5,30.7,29.6,21.74,Harrison
94,c,18063,Hispanic or Latino,281,54,0,1.49,2.8,0.0,Hendricks
95,c,18063,Not Hispanic or Latino,9886,838,60,52.33,43.49,55.56,Hendricks
96,c,18063,Unknown,8725,1035,48,46.18,53.71,44.44,Hendricks
97,c,18065,Hispanic or Latino,43,10,0,0.7,2.46,0.0,Henry
98,c,18065,Not Hispanic or Latino,2531,176,14,41.43,43.35,70.0,Henry
99,c,18065,Unknown,3535,220,6,57.87,54.19,30.0,Henry
100,c,18067,Hispanic or Latino,257,30,0,2.41,3.29,0.0,Howard
101,c,18067,Not Hispanic or Latino,5493,396,17,51.43,43.37,26.15,Howard
