_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,206,34,Suppressed,4.17,9.47,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,3378,227,Suppressed,68.39,63.23,Suppressed,Adams
3,c,18001,Unknown,1355,98,Suppressed,27.43,27.3,Suppressed,Adams
4,c,18003,Hispanic or Latino,2978,616,6,4.19,8.77,2.84,Allen
5,c,18003,Not Hispanic or Latino,39119,3667,122,55.02,52.2,57.82,Allen
6,c,18003,Unknown,29000,2742,83,40.79,39.03,39.34,Allen
7,c,18005,Hispanic or Latino,508,107,0,2.81,8.41,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,5728,403,16,31.64,31.66,28.07,Bartholomew
9,c,18005,Unknown,11869,763,41,65.56,59.94,71.93,Bartholomew
10,c,18007,Hispanic or Latino,156,42,Suppressed,8.17,45.16,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1212,40,Suppressed,63.46,43.01,Suppressed,Benton
12,c,18007,Unknown,542,11,Suppressed,28.38,11.83,Suppressed,Benton
13,c,18009,Hispanic or Latino,23,8,Suppressed,1.0,5.03,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1732,103,Suppressed,75.34,64.78,Suppressed,Blackford
15,c,18009,Unknown,544,48,Suppressed,23.66,30.19,Suppressed,Blackford
16,c,18011,Hispanic or Latino,167,18,0,1.13,1.64,0.0,Boone
17,c,18011,Not Hispanic or Latino,5914,400,16,39.91,36.43,34.78,Boone
18,c,18011,Unknown,8739,680,30,58.97,61.93,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.21,0.84,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1391,70,Suppressed,67.17,58.82,Suppressed,Brown
21,c,18013,Unknown,655,48,Suppressed,31.63,40.34,Suppressed,Brown
22,c,18015,Hispanic or Latino,112,31,0,3.05,10.4,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2177,145,5,59.37,48.66,38.46,Carroll
24,c,18015,Unknown,1378,122,8,37.58,40.94,61.54,Carroll
25,c,18017,Hispanic or Latino,1610,963,3,15.75,45.68,23.08,Cass
26,c,18017,Not Hispanic or Latino,3827,562,4,37.44,26.66,30.77,Cass
27,c,18017,Unknown,4786,583,6,46.82,27.66,46.15,Cass
28,c,18019,Hispanic or Latino,1038,237,2,4.15,9.32,3.51,Clark
29,c,18019,Not Hispanic or Latino,11747,1247,36,46.92,49.06,63.16,Clark
30,c,18019,Unknown,12253,1058,19,48.94,41.62,33.33,Clark
31,c,18021,Hispanic or Latino,19,0,Suppressed,0.38,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1838,166,Suppressed,36.94,45.23,Suppressed,Clay
33,c,18021,Unknown,3119,201,Suppressed,62.68,54.77,Suppressed,Clay
34,c,18023,Hispanic or Latino,1380,227,0,15.18,31.4,0.0,Clinton
35,c,18023,Not Hispanic or Latino,5725,376,14,62.98,52.01,100.0,Clinton
36,c,18023,Unknown,1985,120,0,21.84,16.6,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.68,1.57,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1186,85,Suppressed,61.61,66.93,Suppressed,Crawford
39,c,18025,Unknown,726,40,Suppressed,37.71,31.5,Suppressed,Crawford
40,c,18027,Hispanic or Latino,61,18,0,1.07,2.43,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1147,203,12,20.15,27.43,40.0,Daviess
42,c,18027,Unknown,4484,519,18,78.78,70.14,60.0,Daviess
43,c,18029,Hispanic or Latino,79,5,0,0.82,0.65,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4539,427,20,46.89,55.53,71.43,Dearborn
45,c,18029,Unknown,5063,337,8,52.3,43.82,28.57,Dearborn
46,c,18031,Hispanic or Latino,53,6,0,1.02,1.26,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3443,294,23,66.43,61.76,58.97,Decatur
48,c,18031,Unknown,1687,176,16,32.55,36.97,41.03,Decatur
49,c,18033,Hispanic or Latino,153,18,0,2.35,3.08,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,5006,431,6,76.84,73.8,54.55,De Kalb
51,c,18033,Unknown,1356,135,5,20.81,23.12,45.45,De Kalb
52,c,18035,Hispanic or Latino,294,33,0,1.24,1.38,0.0,Delaware
53,c,18035,Not Hispanic or Latino,14684,1326,51,61.83,55.41,73.91,Delaware
54,c,18035,Unknown,8771,1034,18,36.93,43.21,26.09,Delaware
55,c,18037,Hispanic or Latino,878,272,3,9.73,22.99,14.29,Dubois
56,c,18037,Not Hispanic or Latino,4936,680,5,54.72,57.48,23.81,Dubois
57,c,18037,Unknown,3206,231,13,35.54,19.53,61.9,Dubois
58,c,18039,Hispanic or Latino,4610,1461,11,8.49,19.62,8.8,Elkhart
59,c,18039,Not Hispanic or Latino,14315,1709,47,26.35,22.96,37.6,Elkhart
60,c,18039,Unknown,35393,4275,67,65.16,57.42,53.6,Elkhart
61,c,18041,Hispanic or Latino,19,2,0,0.38,0.41,0.0,Fayette
62,c,18041,Not Hispanic or Latino,2356,284,5,47.05,58.2,35.71,Fayette
63,c,18041,Unknown,2632,202,9,52.57,41.39,64.29,Fayette
64,c,18043,Hispanic or Latino,279,52,0,1.71,3.3,0.0,Floyd
65,c,18043,Not Hispanic or Latino,7458,755,39,45.78,47.88,60.0,Floyd
66,c,18043,Unknown,8554,770,26,52.51,48.83,40.0,Floyd
67,c,18045,Hispanic or Latino,34,2,Suppressed,1.1,0.97,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1542,105,Suppressed,50.03,50.72,Suppressed,Fountain
69,c,18045,Unknown,1506,100,Suppressed,48.86,48.31,Suppressed,Fountain
70,c,18047,Hispanic or Latino,7,2,1,0.26,0.61,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1422,185,10,52.98,56.57,40.0,Franklin
72,c,18047,Unknown,1255,140,14,46.76,42.81,56.0,Franklin
73,c,18049,Hispanic or Latino,135,31,Suppressed,3.56,10.99,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1755,140,Suppressed,46.23,49.65,Suppressed,Fulton
75,c,18049,Unknown,1906,111,Suppressed,50.21,39.36,Suppressed,Fulton
