_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,189,24,Suppressed,4.29,9.02,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2979,162,Suppressed,67.69,60.9,Suppressed,Adams
3,c,18001,Unknown,1233,80,Suppressed,28.02,30.08,Suppressed,Adams
4,c,18003,Hispanic or Latino,2640,525,6,4.12,8.41,2.96,Allen
5,c,18003,Not Hispanic or Latino,34440,3217,114,53.78,51.52,56.16,Allen
6,c,18003,Unknown,26954,2502,83,42.09,40.07,40.89,Allen
7,c,18005,Hispanic or Latino,420,88,0,2.5,7.52,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,5271,377,16,31.42,32.22,28.07,Bartholomew
9,c,18005,Unknown,11083,705,41,66.07,60.26,71.93,Bartholomew
10,c,18007,Hispanic or Latino,149,38,Suppressed,8.44,43.68,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1116,38,Suppressed,63.19,43.68,Suppressed,Benton
12,c,18007,Unknown,501,11,Suppressed,28.37,12.64,Suppressed,Benton
13,c,18009,Hispanic or Latino,17,4,Suppressed,0.83,3.36,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1520,75,Suppressed,74.55,63.03,Suppressed,Blackford
15,c,18009,Unknown,502,40,Suppressed,24.62,33.61,Suppressed,Blackford
16,c,18011,Hispanic or Latino,150,18,0,1.09,1.83,0.0,Boone
17,c,18011,Not Hispanic or Latino,5407,343,16,39.47,34.96,34.78,Boone
18,c,18011,Unknown,8143,620,30,59.44,63.2,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.28,0.96,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1313,59,Suppressed,67.33,56.73,Suppressed,Brown
21,c,18013,Unknown,612,44,Suppressed,31.38,42.31,Suppressed,Brown
22,c,18015,Hispanic or Latino,107,31,0,3.11,11.27,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2044,132,5,59.44,48.0,38.46,Carroll
24,c,18015,Unknown,1288,112,8,37.45,40.73,61.54,Carroll
25,c,18017,Hispanic or Latino,1568,960,Suppressed,16.23,49.23,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3573,525,Suppressed,36.99,26.92,Suppressed,Cass
27,c,18017,Unknown,4518,465,Suppressed,46.78,23.85,Suppressed,Cass
28,c,18019,Hispanic or Latino,943,210,2,4.15,9.43,3.51,Clark
29,c,18019,Not Hispanic or Latino,10634,1102,36,46.84,49.48,63.16,Clark
30,c,18019,Unknown,11126,915,19,49.01,41.09,33.33,Clark
31,c,18021,Hispanic or Latino,19,0,Suppressed,0.41,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1726,138,Suppressed,37.04,45.85,Suppressed,Clay
33,c,18021,Unknown,2915,163,Suppressed,62.55,54.15,Suppressed,Clay
34,c,18023,Hispanic or Latino,1290,205,0,15.37,34.05,0.0,Clinton
35,c,18023,Not Hispanic or Latino,5243,302,14,62.48,50.17,100.0,Clinton
36,c,18023,Unknown,1858,95,0,22.14,15.78,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.74,1.87,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1079,71,Suppressed,61.41,66.36,Suppressed,Crawford
39,c,18025,Unknown,665,34,Suppressed,37.85,31.78,Suppressed,Crawford
40,c,18027,Hispanic or Latino,60,18,0,1.13,2.68,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1063,188,12,20.09,27.98,42.86,Daviess
42,c,18027,Unknown,4167,466,16,78.77,69.35,57.14,Daviess
43,c,18029,Hispanic or Latino,78,4,0,0.86,0.6,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4253,369,20,47.13,55.57,71.43,Dearborn
45,c,18029,Unknown,4693,291,8,52.01,43.83,28.57,Dearborn
46,c,18031,Hispanic or Latino,50,5,0,1.01,1.09,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3332,288,23,67.03,62.88,58.97,Decatur
48,c,18031,Unknown,1589,165,16,31.97,36.03,41.03,Decatur
49,c,18033,Hispanic or Latino,145,18,0,2.46,3.73,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,4504,341,6,76.27,70.6,54.55,De Kalb
51,c,18033,Unknown,1256,124,5,21.27,25.67,45.45,De Kalb
52,c,18035,Hispanic or Latino,254,31,0,1.17,1.58,0.0,Delaware
53,c,18035,Not Hispanic or Latino,13286,1058,46,61.42,53.98,74.19,Delaware
54,c,18035,Unknown,8091,871,16,37.4,44.44,25.81,Delaware
55,c,18037,Hispanic or Latino,847,260,3,10.12,26.56,15.79,Dubois
56,c,18037,Not Hispanic or Latino,4586,531,4,54.8,54.24,21.05,Dubois
57,c,18037,Unknown,2936,188,12,35.08,19.2,63.16,Dubois
58,c,18039,Hispanic or Latino,4173,1302,9,8.27,19.66,8.11,Elkhart
59,c,18039,Not Hispanic or Latino,13122,1450,41,26.01,21.89,36.94,Elkhart
60,c,18039,Unknown,33163,3871,61,65.72,58.45,54.95,Elkhart
61,c,18041,Hispanic or Latino,18,2,0,0.39,0.47,0.0,Fayette
62,c,18041,Not Hispanic or Latino,2208,237,5,47.34,56.16,38.46,Fayette
63,c,18041,Unknown,2438,183,8,52.27,43.36,61.54,Fayette
64,c,18043,Hispanic or Latino,248,50,0,1.68,3.65,0.0,Floyd
65,c,18043,Not Hispanic or Latino,6587,649,38,44.7,47.37,60.32,Floyd
66,c,18043,Unknown,7901,671,25,53.62,48.98,39.68,Floyd
67,c,18045,Hispanic or Latino,30,2,Suppressed,1.09,1.57,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1341,61,Suppressed,48.68,48.03,Suppressed,Fountain
69,c,18045,Unknown,1384,64,Suppressed,50.24,50.39,Suppressed,Fountain
70,c,18047,Hispanic or Latino,7,2,1,0.28,0.65,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1293,174,10,52.63,56.31,40.0,Franklin
72,c,18047,Unknown,1157,133,14,47.09,43.04,56.0,Franklin
73,c,18049,Hispanic or Latino,128,31,Suppressed,3.71,12.86,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1554,109,Suppressed,45.0,45.23,Suppressed,Fulton
75,c,18049,Unknown,1771,101,Suppressed,51.29,41.91,Suppressed,Fulton
76,c,18051,Hispanic or Latino,69,7,Suppressed,1.27,1.34,Suppressed,Gibson
77,c,18051,Not Hispanic or Latino,2249,137,Suppressed,41.24,26.25,Suppressed,Gibson
78,c,18051,Unknown,3135,378,Suppressed,57.49,72.41,Suppressed,Gibson
79,c,18053,Hispanic or Latino,356,37,0,2.76,4.0,0.0,Grant
80,c,18053,Not Hispanic or Latino,6634,564,21,51.45,60.97,61.76,Grant
81,c,18053,Unknown,5903,324,13,45.78,35.03,38.24,Grant
82,c,18055,Hispanic or Latino,40,5,0,0.68,1.17,0.0,Greene
83,c,18055,Not Hispanic or Latino,3548,273,28,60.72,64.08,80.0,Greene
84,c,18055,Unknown,2255,148,7,38.59,34.74,20.0,Greene
85,c,18057,Hispanic or Latino,1141,140,1,1.54,2.86,0.92,Hamilton
86,c,18057,Not Hispanic or Latino,25214,1794,66,34.06,36.66,60.55,Hamilton
87,c,18057,Unknown,47673,2959,42,64.4,60.47,38.53,Hamilton
88,c,18059,Hispanic or Latino,105,17,0,0.64,1.83,0.0,Hancock
89,c,18059,Not Hispanic or Latino,5143,329,22,31.54,35.38,51.16,Hancock
90,c,18059,Unknown,11060,584,21,67.82,62.8,48.84,Hancock
91,c,18061,Hispanic or Latino,132,22,0,1.87,3.78,0.0,Harrison
92,c,18061,Not Hispanic or Latino,4778,382,19,67.68,65.64,79.17,Harrison
93,c,18061,Unknown,2150,178,5,30.45,30.58,20.83,Harrison
94,c,18063,Hispanic or Latino,497,77,0,1.67,2.81,0.0,Hendricks
95,c,18063,Not Hispanic or Latino,15347,1279,69,51.7,46.66,56.1,Hendricks
96,c,18063,Unknown,13840,1385,54,46.62,50.53,43.9,Hendricks
97,c,18065,Hispanic or Latino,62,22,0,0.7,2.74,0.0,Henry
98,c,18065,Not Hispanic or Latino,3407,298,16,38.38,37.11,61.54,Henry
99,c,18065,Unknown,5408,483,10,60.92,60.15,38.46,Henry
100,c,18067,Hispanic or Latino,389,41,0,2.37,3.12,0.0,Howard
101,c,18067,Not Hispanic or Latino,8430,636,17,51.45,48.44,26.98,Howard
102,c,18067,Unknown,7567,636,46,46.18,48.44,73.02,Howard
103,c,18069,Hispanic or Latino,106,11,Suppressed,1.66,4.66,Suppressed,Huntington
104,c,18069,Not Hispanic or Latino,5014,163,Suppressed,78.59,69.07,Suppressed,Huntington
105,c,18069,Unknown,1260,62,Suppressed,19.75,26.27,Suppressed,Huntington
106,c,18071,Hispanic or Latino,491,218,Suppressed,6.54,28.76,Suppressed,Jackson
107,c,18071,Not Hispanic or Latino,3002,331,Suppressed,39.99,43.67,Suppressed,Jackson
108,c,18071,Unknown,4013,209,Suppressed,53.46,27.57,Suppressed,Jackson
109,c,18073,Hispanic or Latino,173,29,Suppressed,2.9,7.32,Suppressed,Jasper
110,c,18073,Not Hispanic or Latino,2830,184,Suppressed,47.4,46.46,Suppressed,Jasper
111,c,18073,Unknown,2967,183,Suppressed,49.7,46.21,Suppressed,Jasper
112,c,18075,Hispanic or Latino,60,18,Suppressed,2.29,9.73,Suppressed,Jay
113,c,18075,Not Hispanic or Latino,1975,109,Suppressed,75.44,58.92,Suppressed,Jay
114,c,18075,Unknown,583,58,Suppressed,22.27,31.35,Suppressed,Jay
115,c,18077,Hispanic or Latino,83,1,Suppressed,1.48,0.4,Suppressed,Jefferson
116,c,18077,Not Hispanic or Latino,2212,130,Suppressed,39.31,52.42,Suppressed,Jefferson
117,c,18077,Unknown,3332,117,Suppressed,59.21,47.18,Suppressed,Jefferson
118,c,18079,Hispanic or Latino,52,13,0,1.34,4.14,0.0,Jennings
119,c,18079,Not Hispanic or Latino,1157,130,4,29.77,41.4,33.33,Jennings
120,c,18079,Unknown,2677,171,8,68.89,54.46,66.67,Jennings
121,c,18081,Hispanic or Latino,504,53,0,1.67,2.28,0.0,Johnson
122,c,18081,Not Hispanic or Latino,15161,1102,74,50.38,47.34,59.68,Johnson
123,c,18081,Unknown,14429,1173,50,47.95,50.39,40.32,Johnson
124,c,18083,Hispanic or Latino,44,10,Suppressed,0.8,1.93,Suppressed,Knox
125,c,18083,Not Hispanic or Latino,1536,252,Suppressed,27.88,48.74,Suppressed,Knox
126,c,18083,Unknown,3930,255,Suppressed,71.32,49.32,Suppressed,Knox
127,c,18085,Hispanic or Latino,584,121,1,4.33,9.93,5.88,Kosciusko
128,c,18085,Not Hispanic or Latino,5664,389,6,42.03,31.94,35.29,Kosciusko
129,c,18085,Unknown,7228,708,10,53.64,58.13,58.82,Kosciusko
130,c,18087,Hispanic or Latino,137,30,2,3.72,4.7,18.18,Lagrange
131,c,18087,Not Hispanic or Latino,2166,353,8,58.76,55.33,72.73,Lagrange
132,c,18087,Unknown,1383,255,1,37.52,39.97,9.09,Lagrange
133,c,18089,Hispanic or Latino,7734,1428,18,8.02,13.52,5.57,Lake
134,c,18089,Not Hispanic or Latino,26087,2660,108,27.05,25.18,33.44,Lake
135,c,18089,Unknown,62607,6478,197,64.93,61.31,60.99,Lake
136,c,18091,Hispanic or Latino,961,118,3,4.47,8.17,7.5,La Porte
137,c,18091,Not Hispanic or Latino,12820,708,15,59.57,49.03,37.5,La Porte
138,c,18091,Unknown,7741,618,22,35.97,42.8,55.0,La Porte
139,c,18093,Hispanic or Latino,51,3,0,0.73,0.59,0.0,Lawrence
140,c,18093,Not Hispanic or Latino,4744,332,24,68.11,64.84,82.76,Lawrence
141,c,18093,Unknown,2170,177,5,31.16,34.57,17.24,Lawrence
142,c,18095,Hispanic or Latino,378,45,3,1.84,2.69,4.0,Madison
143,c,18095,Not Hispanic or Latino,7749,714,42,37.68,42.75,56.0,Madison
144,c,18095,Unknown,12437,911,30,60.48,54.55,40.0,Madison
145,c,18097,Hispanic or Latino,7157,1960,16,3.48,9.19,2.09,Marion
146,c,18097,Not Hispanic or Latino,72380,6542,394,35.19,30.68,51.44,Marion
147,c,18097,Unknown,126143,12820,356,61.33,60.13,46.48,Marion
148,c,18099,Hispanic or Latino,681,158,0,5.98,15.69,0.0,Marshall
149,c,18099,Not Hispanic or Latino,3684,152,3,32.36,15.09,12.5,Marshall
150,c,18099,Unknown,7018,697,21,61.65,69.22,87.5,Marshall
151,c,18101,Hispanic or Latino,6,0,Suppressed,0.36,0.0,Suppressed,Martin
152,c,18101,Not Hispanic or Latino,880,103,Suppressed,53.01,62.05,Suppressed,Martin
153,c,18101,Unknown,774,63,Suppressed,46.63,37.95,Suppressed,Martin
154,c,18103,Hispanic or Latino,124,27,Suppressed,1.79,6.19,Suppressed,Miami
155,c,18103,Not Hispanic or Latino,3716,202,Suppressed,53.68,46.33,Suppressed,Miami
156,c,18103,Unknown,3082,207,Suppressed,44.52,47.48,Suppressed,Miami
157,c,18105,Hispanic or Latino,1246,106,1,2.73,4.08,2.78,Monroe
158,c,18105,Not Hispanic or Latino,22967,1249,20,50.26,48.08,55.56,Monroe
159,c,18105,Unknown,21487,1243,15,47.02,47.84,41.67,Monroe
160,c,18107,Hispanic or Latino,211,59,0,2.99,11.55,0.0,Montgomery
161,c,18107,Not Hispanic or Latino,2193,225,4,31.03,44.03,19.05,Montgomery
162,c,18107,Unknown,4663,227,17,65.98,44.42,80.95,Montgomery
163,c,18109,Hispanic or Latino,75,7,0,0.69,0.97,0.0,Morgan
164,c,18109,Not Hispanic or Latino,6843,428,25,63.07,59.12,65.79,Morgan
165,c,18109,Unknown,3931,289,13,36.23,39.92,34.21,Morgan
166,c,18111,Hispanic or Latino,44,11,0,2.51,6.36,0.0,Newton
167,c,18111,Not Hispanic or Latino,807,103,7,46.09,59.54,63.64,Newton
168,c,18111,Unknown,900,59,4,51.4,34.1,36.36,Newton
169,c,18113,Hispanic or Latino,703,177,0,7.73,19.34,0.0,Noble
170,c,18113,Not Hispanic or Latino,6163,523,28,67.75,57.16,87.5,Noble
171,c,18113,Unknown,2231,215,4,24.52,23.5,12.5,Noble
172,c,18115,Hispanic or Latino,5,0,Suppressed,0.43,0.0,Suppressed,Ohio
173,c,18115,Not Hispanic or Latino,661,35,Suppressed,57.38,44.87,Suppressed,Ohio
174,c,18115,Unknown,486,43,Suppressed,42.19,55.13,Suppressed,Ohio
175,c,18117,Hispanic or Latino,17,1,0,0.51,0.35,0.0,Orange
176,c,18117,Not Hispanic or Latino,1898,185,21,56.96,64.24,87.5,Orange
177,c,18117,Unknown,1417,102,3,42.53,35.42,12.5,Orange
178,c,18119,Hispanic or Latino,21,3,Suppressed,0.49,1.78,Suppressed,Owen
179,c,18119,Not Hispanic or Latino,2124,86,Suppressed,49.72,50.89,Suppressed,Owen
180,c,18119,Unknown,2127,80,Suppressed,49.79,47.34,Suppressed,Owen
181,c,18121,Hispanic or Latino,9,1,Suppressed,0.39,1.0,Suppressed,Parke
182,c,18121,Not Hispanic or Latino,720,30,Suppressed,31.05,30.0,Suppressed,Parke
183,c,18121,Unknown,1590,69,Suppressed,68.56,69.0,Suppressed,Parke
184,c,18123,Hispanic or Latino,13,0,0,0.34,0.0,0.0,Perry
185,c,18123,Not Hispanic or Latino,1394,91,4,36.71,41.55,30.77,Perry
186,c,18123,Unknown,2390,128,9,62.94,58.45,69.23,Perry
187,c,18125,Hispanic or Latino,9,0,Suppressed,0.5,0.0,Suppressed,Pike
188,c,18125,Not Hispanic or Latino,716,59,Suppressed,39.54,39.07,Suppressed,Pike
189,c,18125,Unknown,1086,92,Suppressed,59.97,60.93,Suppressed,Pike
190,c,18127,Hispanic or Latino,1457,160,0,4.97,7.43,0.0,Porter
191,c,18127,Not Hispanic or Latino,12768,1009,28,43.51,46.84,59.57,Porter
192,c,18127,Unknown,15119,985,19,51.52,45.73,40.43,Porter
193,c,18129,Hispanic or Latino,25,9,Suppressed,0.59,2.69,Suppressed,Posey
194,c,18129,Not Hispanic or Latino,664,32,Suppressed,15.66,9.55,Suppressed,Posey
195,c,18129,Unknown,3552,294,Suppressed,83.75,87.76,Suppressed,Posey
196,c,18131,Hispanic or Latino,32,0,Suppressed,1.54,0.0,Suppressed,Pulaski
197,c,18131,Not Hispanic or Latino,1364,73,Suppressed,65.55,64.6,Suppressed,Pulaski
198,c,18131,Unknown,685,40,Suppressed,32.92,35.4,Suppressed,Pulaski
199,c,18133,Hispanic or Latino,44,9,1,0.66,1.55,8.33,Putnam
200,c,18133,Not Hispanic or Latino,3184,241,3,47.6,41.62,25.0,Putnam
201,c,18133,Unknown,3461,329,8,51.74,56.82,66.67,Putnam
202,c,18135,Hispanic or Latino,57,10,Suppressed,1.4,4.63,Suppressed,Randolph
