_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,221,36,Suppressed,3.98,7.48,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,3813,331,Suppressed,68.73,68.81,Suppressed,Adams
3,c,18001,Unknown,1514,114,Suppressed,27.29,23.7,Suppressed,Adams
4,c,18003,Hispanic or Latino,3338,715,9,4.32,8.96,4.05,Allen
5,c,18003,Not Hispanic or Latino,43450,4298,128,56.22,53.87,57.66,Allen
6,c,18003,Unknown,30496,2965,85,39.46,37.16,38.29,Allen
7,c,18005,Hispanic or Latino,580,138,0,3.0,9.88,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,6167,449,17,31.92,32.14,29.31,Bartholomew
9,c,18005,Unknown,12576,810,41,65.08,57.98,70.69,Bartholomew
10,c,18007,Hispanic or Latino,158,44,Suppressed,7.81,40.74,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1298,51,Suppressed,64.16,47.22,Suppressed,Benton
12,c,18007,Unknown,567,13,Suppressed,28.03,12.04,Suppressed,Benton
13,c,18009,Hispanic or Latino,24,8,Suppressed,0.96,4.04,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1873,137,Suppressed,75.07,69.19,Suppressed,Blackford
15,c,18009,Unknown,598,53,Suppressed,23.97,26.77,Suppressed,Blackford
16,c,18011,Hispanic or Latino,182,18,0,1.16,1.51,0.0,Boone
17,c,18011,Not Hispanic or Latino,6320,438,18,40.2,36.65,37.5,Boone
18,c,18011,Unknown,9218,739,30,58.64,61.84,62.5,Boone
19,c,18013,Hispanic or Latino,28,1,Suppressed,1.27,0.77,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1481,76,Suppressed,67.41,58.46,Suppressed,Brown
21,c,18013,Unknown,688,53,Suppressed,31.32,40.77,Suppressed,Brown
22,c,18015,Hispanic or Latino,115,32,0,2.96,10.09,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2306,152,5,59.45,47.95,38.46,Carroll
24,c,18015,Unknown,1458,133,8,37.59,41.96,61.54,Carroll
25,c,18017,Hispanic or Latino,1629,966,3,15.08,43.36,13.64,Cass
26,c,18017,Not Hispanic or Latino,4142,623,5,38.34,27.96,22.73,Cass
27,c,18017,Unknown,5032,639,14,46.58,28.68,63.64,Cass
28,c,18019,Hispanic or Latino,1106,261,2,4.1,9.03,3.28,Clark
29,c,18019,Not Hispanic or Latino,12663,1419,38,46.91,49.08,62.3,Clark
30,c,18019,Unknown,13225,1211,21,48.99,41.89,34.43,Clark
31,c,18021,Hispanic or Latino,19,0,Suppressed,0.36,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1975,201,Suppressed,37.54,45.79,Suppressed,Clay
33,c,18021,Unknown,3267,238,Suppressed,62.1,54.21,Suppressed,Clay
34,c,18023,Hispanic or Latino,1461,251,0,15.06,30.28,0.0,Clinton
35,c,18023,Not Hispanic or Latino,6111,438,16,62.99,52.83,100.0,Clinton
36,c,18023,Unknown,2129,140,0,21.95,16.89,0.0,Clinton
37,c,18025,Hispanic or Latino,14,2,Suppressed,0.68,1.31,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1275,99,Suppressed,61.8,64.71,Suppressed,Crawford
39,c,18025,Unknown,774,52,Suppressed,37.52,33.99,Suppressed,Crawford
40,c,18027,Hispanic or Latino,63,19,0,1.05,2.23,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1202,221,13,19.99,25.91,39.39,Daviess
42,c,18027,Unknown,4749,613,20,78.97,71.86,60.61,Daviess
43,c,18029,Hispanic or Latino,84,6,0,0.81,0.65,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4908,520,20,47.54,56.03,71.43,Dearborn
45,c,18029,Unknown,5333,402,8,51.65,43.32,28.57,Dearborn
46,c,18031,Hispanic or Latino,55,7,0,0.98,1.4,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3788,305,23,67.61,61.12,58.97,Decatur
48,c,18031,Unknown,1760,187,16,31.41,37.47,41.03,Decatur
49,c,18033,Hispanic or Latino,168,20,0,2.38,2.86,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,5474,529,6,77.44,75.68,54.55,De Kalb
51,c,18033,Unknown,1427,150,5,20.19,21.46,45.45,De Kalb
52,c,18035,Hispanic or Latino,325,37,0,1.27,1.3,0.0,Delaware
53,c,18035,Not Hispanic or Latino,15969,1649,54,62.39,57.96,72.97,Delaware
54,c,18035,Unknown,9302,1159,20,36.34,40.74,27.03,Delaware
55,c,18037,Hispanic or Latino,886,275,3,9.3,20.12,11.54,Dubois
56,c,18037,Not Hispanic or Latino,5262,843,8,55.26,61.67,30.77,Dubois
57,c,18037,Unknown,3374,249,15,35.43,18.22,57.69,Dubois
58,c,18039,Hispanic or Latino,5094,1677,11,8.75,19.66,8.33,Elkhart
59,c,18039,Not Hispanic or Latino,15557,2076,50,26.74,24.34,37.88,Elkhart
60,c,18039,Unknown,37533,4777,71,64.51,56.0,53.79,Elkhart
61,c,18041,Hispanic or Latino,19,2,0,0.35,0.33,0.0,Fayette
62,c,18041,Not Hispanic or Latino,2530,356,8,47.11,57.98,47.06,Fayette
63,c,18041,Unknown,2821,256,9,52.53,41.69,52.94,Fayette
64,c,18043,Hispanic or Latino,295,54,0,1.67,3.05,0.0,Floyd
65,c,18043,Not Hispanic or Latino,8239,870,40,46.59,49.07,59.7,Floyd
66,c,18043,Unknown,9151,849,27,51.74,47.88,40.3,Floyd
67,c,18045,Hispanic or Latino,40,5,Suppressed,1.18,1.74,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1726,160,Suppressed,51.07,55.56,Suppressed,Fountain
69,c,18045,Unknown,1614,123,Suppressed,47.75,42.71,Suppressed,Fountain
70,c,18047,Hispanic or Latino,7,2,1,0.25,0.55,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1524,215,10,53.53,58.74,40.0,Franklin
72,c,18047,Unknown,1316,149,14,46.22,40.71,56.0,Franklin
73,c,18049,Hispanic or Latino,142,34,Suppressed,3.46,9.8,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1947,187,Suppressed,47.5,53.89,Suppressed,Fulton
75,c,18049,Unknown,2010,126,Suppressed,49.04,36.31,Suppressed,Fulton
76,c,18051,Hispanic or Latino,78,11,0,1.19,1.3,0.0,Gibson
77,c,18051,Not Hispanic or Latino,2508,186,4,38.35,21.91,36.36,Gibson
78,c,18051,Unknown,3953,652,7,60.45,76.8,63.64,Gibson
79,c,18053,Hispanic or Latino,417,49,0,2.85,4.0,0.0,Grant
80,c,18053,Not Hispanic or Latino,7870,757,22,53.79,61.75,56.41,Grant
81,c,18053,Unknown,6345,420,17,43.36,34.26,43.59,Grant
82,c,18055,Hispanic or Latino,52,8,0,0.79,1.54,0.0,Greene
83,c,18055,Not Hispanic or Latino,3969,329,29,60.5,63.15,78.38,Greene
84,c,18055,Unknown,2539,184,8,38.7,35.32,21.62,Greene
85,c,18057,Hispanic or Latino,1342,165,2,1.57,2.75,1.77,Hamilton
86,c,18057,Not Hispanic or Latino,30222,2293,67,35.28,38.22,59.29,Hamilton
87,c,18057,Unknown,54105,3542,44,63.16,59.03,38.94,Hamilton
88,c,18059,Hispanic or Latino,125,20,0,0.67,1.73,0.0,Hancock
89,c,18059,Not Hispanic or Latino,6083,441,22,32.53,38.15,48.89,Hancock
90,c,18059,Unknown,12489,695,23,66.8,60.12,51.11,Hancock
91,c,18061,Hispanic or Latino,142,22,0,1.69,2.94,0.0,Harrison
92,c,18061,Not Hispanic or Latino,5737,493,19,68.08,65.91,79.17,Harrison
93,c,18061,Unknown,2548,233,5,30.24,31.15,20.83,Harrison
94,c,18063,Hispanic or Latino,593,93,0,1.73,2.89,0.0,Hendricks
95,c,18063,Not Hispanic or Latino,17819,1554,74,51.85,48.25,56.92,Hendricks
96,c,18063,Unknown,15953,1574,56,46.42,48.87,43.08,Hendricks
97,c,18065,Hispanic or Latino,81,26,0,0.75,2.11,0.0,Henry
98,c,18065,Not Hispanic or Latino,4278,531,19,39.78,43.03,65.52,Henry
99,c,18065,Unknown,6395,677,10,59.47,54.86,34.48,Henry
100,c,18067,Hispanic or Latino,447,46,0,2.34,2.88,0.0,Howard
101,c,18067,Not Hispanic or Latino,9712,799,18,50.79,49.94,27.27,Howard
102,c,18067,Unknown,8961,755,48,46.87,47.19,72.73,Howard
103,c,18069,Hispanic or Latino,118,14,Suppressed,1.52,3.68,Suppressed,Huntington
104,c,18069,Not Hispanic or Latino,6054,282,Suppressed,77.85,74.21,Suppressed,Huntington
105,c,18069,Unknown,1604,84,Suppressed,20.63,22.11,Suppressed,Huntington
106,c,18071,Hispanic or Latino,551,236,1,6.17,21.57,7.69,Jackson
107,c,18071,Not Hispanic or Latino,3821,508,6,42.8,46.44,46.15,Jackson
108,c,18071,Unknown,4556,350,6,51.03,31.99,46.15,Jackson
109,c,18073,Hispanic or Latino,204,34,Suppressed,2.89,5.92,Suppressed,Jasper
110,c,18073,Not Hispanic or Latino,3471,303,Suppressed,49.14,52.79,Suppressed,Jasper
111,c,18073,Unknown,3389,237,Suppressed,47.98,41.29,Suppressed,Jasper
112,c,18075,Hispanic or Latino,66,20,Suppressed,2.06,6.8,Suppressed,Jay
113,c,18075,Not Hispanic or Latino,2403,180,Suppressed,75.05,61.22,Suppressed,Jay
114,c,18075,Unknown,733,94,Suppressed,22.89,31.97,Suppressed,Jay
115,c,18077,Hispanic or Latino,96,3,Suppressed,1.5,0.91,Suppressed,Jefferson
116,c,18077,Not Hispanic or Latino,2726,190,Suppressed,42.58,57.58,Suppressed,Jefferson
117,c,18077,Unknown,3580,137,Suppressed,55.92,41.52,Suppressed,Jefferson
118,c,18079,Hispanic or Latino,57,13,0,1.31,3.61,0.0,Jennings
119,c,18079,Not Hispanic or Latino,1356,155,5,31.07,43.06,38.46,Jennings
120,c,18079,Unknown,2952,192,8,67.63,53.33,61.54,Jennings
121,c,18081,Hispanic or Latino,596,63,0,1.69,2.06,0.0,Johnson
122,c,18081,Not Hispanic or Latino,18450,1573,79,52.35,51.56,61.72,Johnson
123,c,18081,Unknown,16196,1415,49,45.96,46.38,38.28,Johnson
124,c,18083,Hispanic or Latino,45,13,0,0.69,1.8,0.0,Knox
125,c,18083,Not Hispanic or Latino,1736,345,7,26.64,47.85,70.0,Knox
126,c,18083,Unknown,4736,363,3,72.67,50.35,30.0,Knox
127,c,18085,Hispanic or Latino,721,159,1,4.52,8.87,4.17,Kosciusko
128,c,18085,Not Hispanic or Latino,7399,842,10,46.4,46.99,41.67,Kosciusko
129,c,18085,Unknown,7826,791,13,49.08,44.14,54.17,Kosciusko
130,c,18087,Hispanic or Latino,150,31,2,3.61,3.99,13.33,Lagrange
131,c,18087,Not Hispanic or Latino,2451,440,12,59.05,56.63,80.0,Lagrange
132,c,18087,Unknown,1550,306,1,37.34,39.38,6.67,Lagrange
133,c,18089,Hispanic or Latino,9659,1930,22,8.47,14.42,6.25,Lake
134,c,18089,Not Hispanic or Latino,32979,3713,121,28.93,27.75,34.38,Lake
135,c,18089,Unknown,71361,7737,209,62.6,57.83,59.38,Lake
136,c,18091,Hispanic or Latino,1178,172,4,4.45,7.79,6.9,La Porte
137,c,18091,Not Hispanic or Latino,16353,1264,25,61.8,57.22,43.1,La Porte
138,c,18091,Unknown,8929,773,29,33.75,34.99,50.0,La Porte
139,c,18093,Hispanic or Latino,60,5,0,0.73,0.61,0.0,Lawrence
140,c,18093,Not Hispanic or Latino,5696,553,26,69.77,66.95,76.47,Lawrence
141,c,18093,Unknown,2408,268,8,29.5,32.45,23.53,Lawrence
142,c,18095,Hispanic or Latino,463,70,5,1.86,3.01,5.38,Madison
143,c,18095,Not Hispanic or Latino,10211,1147,56,41.02,49.35,60.22,Madison
144,c,18095,Unknown,14220,1107,32,57.12,47.63,34.41,Madison
145,c,18097,Hispanic or Latino,8537,2226,19,3.61,8.94,2.42,Marion
146,c,18097,Not Hispanic or Latino,85110,7815,400,35.95,31.38,50.96,Marion
147,c,18097,Unknown,143077,14864,366,60.44,59.68,46.62,Marion
148,c,18099,Hispanic or Latino,796,176,0,5.99,13.11,0.0,Marshall
149,c,18099,Not Hispanic or Latino,4523,347,3,34.02,25.86,11.54,Marshall
150,c,18099,Unknown,7975,819,23,59.99,61.03,88.46,Marshall
151,c,18101,Hispanic or Latino,6,0,Suppressed,0.33,0.0,Suppressed,Martin
152,c,18101,Not Hispanic or Latino,945,126,Suppressed,51.75,64.29,Suppressed,Martin
153,c,18101,Unknown,875,70,Suppressed,47.92,35.71,Suppressed,Martin
154,c,18103,Hispanic or Latino,140,29,Suppressed,1.74,4.94,Suppressed,Miami
155,c,18103,Not Hispanic or Latino,4321,295,Suppressed,53.56,50.26,Suppressed,Miami
156,c,18103,Unknown,3606,263,Suppressed,44.7,44.8,Suppressed,Miami
157,c,18105,Hispanic or Latino,1349,137,1,2.67,4.25,2.63,Monroe
158,c,18105,Not Hispanic or Latino,25445,1500,21,50.41,46.55,55.26,Monroe
159,c,18105,Unknown,23682,1585,16,46.92,49.19,42.11,Monroe
160,c,18107,Hispanic or Latino,239,62,0,3.0,10.73,0.0,Montgomery
161,c,18107,Not Hispanic or Latino,2479,265,5,31.14,45.85,22.73,Montgomery
162,c,18107,Unknown,5242,251,17,65.85,43.43,77.27,Montgomery
163,c,18109,Hispanic or Latino,90,7,0,0.71,0.75,0.0,Morgan
164,c,18109,Not Hispanic or Latino,8242,574,26,64.85,61.72,65.0,Morgan
165,c,18109,Unknown,4378,349,14,34.45,37.53,35.0,Morgan
166,c,18111,Hispanic or Latino,56,11,0,2.68,4.95,0.0,Newton
167,c,18111,Not Hispanic or Latino,985,136,7,47.22,61.26,63.64,Newton
168,c,18111,Unknown,1045,75,4,50.1,33.78,36.36,Newton
169,c,18113,Hispanic or Latino,798,203,0,7.65,17.71,0.0,Noble
170,c,18113,Not Hispanic or Latino,7221,705,28,69.19,61.52,84.85,Noble
171,c,18113,Unknown,2417,238,5,23.16,20.77,15.15,Noble
172,c,18115,Hispanic or Latino,7,0,Suppressed,0.52,0.0,Suppressed,Ohio
173,c,18115,Not Hispanic or Latino,759,66,Suppressed,56.85,53.23,Suppressed,Ohio
174,c,18115,Unknown,569,58,Suppressed,42.62,46.77,Suppressed,Ohio
175,c,18117,Hispanic or Latino,20,1,0,0.52,0.26,0.0,Orange
176,c,18117,Not Hispanic or Latino,2199,236,22,57.6,60.82,88.0,Orange
177,c,18117,Unknown,1599,151,3,41.88,38.92,12.0,Orange
178,c,18119,Hispanic or Latino,23,3,Suppressed,0.47,1.48,Suppressed,Owen
179,c,18119,Not Hispanic or Latino,2493,114,Suppressed,51.22,56.16,Suppressed,Owen
180,c,18119,Unknown,2351,86,Suppressed,48.3,42.36,Suppressed,Owen
181,c,18121,Hispanic or Latino,15,5,Suppressed,0.5,2.25,Suppressed,Parke
182,c,18121,Not Hispanic or Latino,1074,111,Suppressed,35.66,50.0,Suppressed,Parke
183,c,18121,Unknown,1923,106,Suppressed,63.84,47.75,Suppressed,Parke
184,c,18123,Hispanic or Latino,13,1,0,0.3,0.34,0.0,Perry
185,c,18123,Not Hispanic or Latino,1435,104,4,32.89,35.02,28.57,Perry
186,c,18123,Unknown,2915,192,10,66.81,64.65,71.43,Perry
187,c,18125,Hispanic or Latino,11,0,0,0.49,0.0,0.0,Pike
188,c,18125,Not Hispanic or Latino,878,95,0,38.8,28.88,0.0,Pike
189,c,18125,Unknown,1374,234,15,60.72,71.12,100.0,Pike
190,c,18127,Hispanic or Latino,1873,280,1,5.32,9.22,2.08,Porter
191,c,18127,Not Hispanic or Latino,16032,1496,28,45.51,49.28,58.33,Porter
192,c,18127,Unknown,17322,1260,19,49.17,41.5,39.58,Porter
193,c,18129,Hispanic or Latino,26,10,Suppressed,0.47,1.45,Suppressed,Posey
194,c,18129,Not Hispanic or Latino,731,74,Suppressed,13.35,10.74,Suppressed,Posey
195,c,18129,Unknown,4718,605,Suppressed,86.17,87.81,Suppressed,Posey
196,c,18131,Hispanic or Latino,40,3,Suppressed,1.66,2.03,Suppressed,Pulaski
197,c,18131,Not Hispanic or Latino,1599,96,Suppressed,66.51,64.86,Suppressed,Pulaski
198,c,18131,Unknown,765,49,Suppressed,31.82,33.11,Suppressed,Pulaski
199,c,18133,Hispanic or Latino,50,9,1,0.66,1.26,6.25,Putnam
200,c,18133,Not Hispanic or Latino,3761,342,8,49.44,47.77,50.0,Putnam
201,c,18133,Unknown,3796,365,7,49.9,50.98,43.75,Putnam
202,c,18135,Hispanic or Latino,73,15,Suppressed,1.51,4.37,Suppressed,Randolph
