_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,317,73,0,3.83,4.27,0.0,Adams
2,c,18001,Not Hispanic or Latino,5892,1343,17,71.18,78.54,77.27,Adams
3,c,18001,Unknown,2069,294,5,24.99,17.19,22.73,Adams
4,c,18003,Hispanic or Latino,5127,1384,10,4.64,7.54,3.34,Allen
5,c,18003,Not Hispanic or Latino,67828,11852,183,61.36,64.54,61.2,Allen
6,c,18003,Unknown,37590,5127,106,34.0,27.92,35.45,Allen
7,c,18005,Hispanic or Latino,916,273,0,3.48,8.44,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,9656,1337,17,36.64,41.33,26.98,Bartholomew
9,c,18005,Unknown,15782,1625,46,59.88,50.23,73.02,Bartholomew
10,c,18007,Hispanic or Latino,189,52,Suppressed,6.39,14.65,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,2017,250,Suppressed,68.14,70.42,Suppressed,Benton
12,c,18007,Unknown,754,53,Suppressed,25.47,14.93,Suppressed,Benton
13,c,18009,Hispanic or Latino,35,11,0,0.96,2.04,0.0,Blackford
14,c,18009,Not Hispanic or Latino,2832,370,7,77.42,68.52,58.33,Blackford
15,c,18009,Unknown,791,159,5,21.62,29.44,41.67,Blackford
16,c,18011,Hispanic or Latino,277,49,0,1.3,1.97,0.0,Boone
17,c,18011,Not Hispanic or Latino,9174,1087,20,43.13,43.71,37.04,Boone
18,c,18011,Unknown,11818,1351,34,55.56,54.32,62.96,Boone
19,c,18013,Hispanic or Latino,37,1,Suppressed,1.24,0.28,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,2141,260,Suppressed,71.63,74.07,Suppressed,Brown
21,c,18013,Unknown,811,90,Suppressed,27.13,25.64,Suppressed,Brown
22,c,18015,Hispanic or Latino,145,47,0,2.87,6.75,0.0,Carroll
23,c,18015,Not Hispanic or Latino,3061,401,5,60.69,57.61,38.46,Carroll
24,c,18015,Unknown,1838,248,8,36.44,35.63,61.54,Carroll
25,c,18017,Hispanic or Latino,1796,1004,3,13.24,33.18,9.68,Cass
26,c,18017,Not Hispanic or Latino,5615,1033,7,41.4,34.14,22.58,Cass
27,c,18017,Unknown,6152,989,21,45.36,32.68,67.74,Cass
28,c,18019,Hispanic or Latino,1440,360,2,3.93,6.89,2.6,Clark
29,c,18019,Not Hispanic or Latino,17829,2803,46,48.68,53.62,59.74,Clark
30,c,18019,Unknown,17356,2065,29,47.39,39.5,37.66,Clark
31,c,18021,Hispanic or Latino,38,11,0,0.5,0.87,0.0,Clay
32,c,18021,Not Hispanic or Latino,3352,669,6,43.98,52.89,26.09,Clay
33,c,18021,Unknown,4232,585,17,55.52,46.25,73.91,Clay
34,c,18023,Hispanic or Latino,1937,464,0,15.08,25.48,0.0,Clinton
35,c,18023,Not Hispanic or Latino,8316,1095,20,64.75,60.13,95.24,Clinton
36,c,18023,Unknown,2590,262,1,20.17,14.39,4.76,Clinton
37,c,18025,Hispanic or Latino,19,4,Suppressed,0.69,1.32,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1659,185,Suppressed,60.15,61.06,Suppressed,Crawford
39,c,18025,Unknown,1080,114,Suppressed,39.16,37.62,Suppressed,Crawford
40,c,18027,Hispanic or Latino,74,29,0,0.9,1.81,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1575,352,15,19.19,21.99,34.09,Daviess
42,c,18027,Unknown,6560,1220,29,79.91,76.2,65.91,Daviess
43,c,18029,Hispanic or Latino,116,17,0,0.82,0.76,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,7152,1246,20,50.53,55.97,64.52,Dearborn
45,c,18029,Unknown,6887,963,11,48.65,43.26,35.48,Dearborn
46,c,18031,Hispanic or Latino,73,16,0,0.97,1.25,0.0,Decatur
47,c,18031,Not Hispanic or Latino,5260,917,25,69.66,71.53,58.14,Decatur
48,c,18031,Unknown,2218,349,18,29.37,27.22,41.86,Decatur
49,c,18033,Hispanic or Latino,251,59,0,2.33,3.25,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,8617,1508,25,80.12,83.04,78.12,De Kalb
51,c,18033,Unknown,1887,249,7,17.55,13.71,21.88,De Kalb
52,c,18035,Hispanic or Latino,467,83,0,1.37,1.66,0.0,Delaware
53,c,18035,Not Hispanic or Latino,21921,3082,73,64.24,61.47,70.87,Delaware
54,c,18035,Unknown,11738,1849,30,34.4,36.88,29.13,Delaware
55,c,18037,Hispanic or Latino,979,320,4,8.05,13.17,12.9,Dubois
56,c,18037,Not Hispanic or Latino,6811,1659,10,55.97,68.3,32.26,Dubois
57,c,18037,Unknown,4379,450,17,35.98,18.53,54.84,Dubois
58,c,18039,Hispanic or Latino,7291,3005,17,9.29,17.2,7.52,Elkhart
59,c,18039,Not Hispanic or Latino,22949,5442,96,29.24,31.14,42.48,Elkhart
60,c,18039,Unknown,48249,9027,113,61.47,51.66,50.0,Elkhart
61,c,18041,Hispanic or Latino,30,9,0,0.39,0.6,0.0,Fayette
62,c,18041,Not Hispanic or Latino,4091,937,17,52.83,62.47,50.0,Fayette
63,c,18041,Unknown,3623,554,17,46.78,36.93,50.0,Fayette
