_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,99,15,Suppressed,4.24,11.36,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,1687,70,Suppressed,72.25,53.03,Suppressed,Adams
3,c,18001,Unknown,549,47,Suppressed,23.51,35.61,Suppressed,Adams
4,c,18003,Hispanic or Latino,1553,370,6,3.66,8.76,3.61,Allen
5,c,18003,Not Hispanic or Latino,20216,2002,92,47.69,47.38,55.42,Allen
6,c,18003,Unknown,20624,1853,68,48.65,43.86,40.96,Allen
7,c,18005,Hispanic or Latino,255,67,0,2.19,7.55,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,3305,269,14,28.42,30.29,29.79,Bartholomew
9,c,18005,Unknown,8070,552,33,69.39,62.16,70.21,Bartholomew
10,c,18007,Hispanic or Latino,86,36,Suppressed,8.11,52.94,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,691,23,Suppressed,65.19,33.82,Suppressed,Benton
12,c,18007,Unknown,283,9,Suppressed,26.7,13.24,Suppressed,Benton
13,c,18009,Hispanic or Latino,9,1,Suppressed,0.66,1.52,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1028,40,Suppressed,75.2,60.61,Suppressed,Blackford
15,c,18009,Unknown,330,25,Suppressed,24.14,37.88,Suppressed,Blackford
16,c,18011,Hispanic or Latino,105,16,0,1.12,2.2,0.0,Boone
17,c,18011,Not Hispanic or Latino,3656,232,16,39.01,31.96,34.78,Boone
18,c,18011,Unknown,5611,478,30,59.87,65.84,65.22,Boone
19,c,18013,Hispanic or Latino,22,1,Suppressed,1.45,1.28,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1044,47,Suppressed,68.96,60.26,Suppressed,Brown
21,c,18013,Unknown,448,30,Suppressed,29.59,38.46,Suppressed,Brown
22,c,18015,Hispanic or Latino,86,28,Suppressed,3.45,12.44,Suppressed,Carroll
23,c,18015,Not Hispanic or Latino,1460,95,Suppressed,58.63,42.22,Suppressed,Carroll
24,c,18015,Unknown,944,102,Suppressed,37.91,45.33,Suppressed,Carroll
25,c,18017,Hispanic or Latino,1365,941,Suppressed,18.78,51.76,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,2485,471,Suppressed,34.19,25.91,Suppressed,Cass
27,c,18017,Unknown,3419,406,Suppressed,47.04,22.33,Suppressed,Cass
28,c,18019,Hispanic or Latino,585,127,2,3.88,9.17,4.0,Clark
29,c,18019,Not Hispanic or Latino,7137,683,34,47.39,49.31,68.0,Clark
30,c,18019,Unknown,7339,575,14,48.73,41.52,28.0,Clark
31,c,18021,Hispanic or Latino,10,0,Suppressed,0.35,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1028,76,Suppressed,35.73,46.63,Suppressed,Clay
33,c,18021,Unknown,1839,87,Suppressed,63.92,53.37,Suppressed,Clay
34,c,18023,Hispanic or Latino,1014,183,Suppressed,16.87,38.61,Suppressed,Clinton
35,c,18023,Not Hispanic or Latino,3663,215,Suppressed,60.95,45.36,Suppressed,Clinton
36,c,18023,Unknown,1333,76,Suppressed,22.18,16.03,Suppressed,Clinton
