_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,142,16,Suppressed,4.28,8.33,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2283,110,Suppressed,68.81,57.29,Suppressed,Adams
3,c,18001,Unknown,893,66,Suppressed,26.91,34.38,Suppressed,Adams
4,c,18003,Hispanic or Latino,2034,422,6,3.98,8.23,3.35,Allen
5,c,18003,Not Hispanic or Latino,26104,2557,102,51.02,49.87,56.98,Allen
6,c,18003,Unknown,23031,2148,71,45.01,41.9,39.66,Allen
7,c,18005,Hispanic or Latino,362,82,0,2.54,7.61,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,4453,342,15,31.27,31.75,27.78,Bartholomew
9,c,18005,Unknown,9425,653,39,66.19,60.63,72.22,Bartholomew
10,c,18007,Hispanic or Latino,141,38,Suppressed,10.34,45.24,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,872,35,Suppressed,63.93,41.67,Suppressed,Benton
12,c,18007,Unknown,351,11,Suppressed,25.73,13.1,Suppressed,Benton
13,c,18009,Hispanic or Latino,11,1,Suppressed,0.69,1.32,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1193,47,Suppressed,75.32,61.84,Suppressed,Blackford
15,c,18009,Unknown,380,28,Suppressed,23.99,36.84,Suppressed,Blackford
16,c,18011,Hispanic or Latino,126,18,0,1.11,2.08,0.0,Boone
17,c,18011,Not Hispanic or Latino,4649,300,16,41.02,34.6,34.78,Boone
18,c,18011,Unknown,6558,549,30,57.87,63.32,65.22,Boone
19,c,18013,Hispanic or Latino,23,1,Suppressed,1.37,1.11,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1143,52,Suppressed,68.12,57.78,Suppressed,Brown
21,c,18013,Unknown,512,37,Suppressed,30.51,41.11,Suppressed,Brown
22,c,18015,Hispanic or Latino,102,31,0,3.42,12.02,0.0,Carroll
23,c,18015,Not Hispanic or Latino,1803,119,5,60.4,46.12,38.46,Carroll
24,c,18015,Unknown,1080,108,8,36.18,41.86,61.54,Carroll
25,c,18017,Hispanic or Latino,1472,953,Suppressed,17.48,50.72,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3001,499,Suppressed,35.63,26.56,Suppressed,Cass
27,c,18017,Unknown,3950,427,Suppressed,46.9,22.72,Suppressed,Cass
28,c,18019,Hispanic or Latino,793,189,2,4.19,10.41,3.77,Clark
29,c,18019,Not Hispanic or Latino,8905,892,35,47.03,49.12,66.04,Clark
30,c,18019,Unknown,9236,735,16,48.78,40.47,30.19,Clark
31,c,18021,Hispanic or Latino,15,0,Suppressed,0.38,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1502,115,Suppressed,38.11,46.94,Suppressed,Clay
33,c,18021,Unknown,2424,130,Suppressed,61.51,53.06,Suppressed,Clay
34,c,18023,Hispanic or Latino,1143,195,0,15.66,34.76,0.0,Clinton
35,c,18023,Not Hispanic or Latino,4596,279,11,62.96,49.73,100.0,Clinton
36,c,18023,Unknown,1561,87,0,21.38,15.51,0.0,Clinton
37,c,18025,Hispanic or Latino,12,2,Suppressed,0.84,2.9,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,910,45,Suppressed,63.77,65.22,Suppressed,Crawford
39,c,18025,Unknown,505,22,Suppressed,35.39,31.88,Suppressed,Crawford
40,c,18027,Hispanic or Latino,57,18,0,1.31,3.45,0.0,Daviess
41,c,18027,Not Hispanic or Latino,922,151,10,21.11,28.98,41.67,Daviess
42,c,18027,Unknown,3388,352,14,77.58,67.56,58.33,Daviess
43,c,18029,Hispanic or Latino,69,3,0,0.87,0.52,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,3871,319,20,48.89,55.09,71.43,Dearborn
45,c,18029,Unknown,3977,257,8,50.23,44.39,28.57,Dearborn
46,c,18031,Hispanic or Latino,46,5,0,1.05,1.2,0.0,Decatur
47,c,18031,Not Hispanic or Latino,2939,258,19,67.28,61.87,54.29,Decatur
48,c,18031,Unknown,1383,154,16,31.66,36.93,45.71,Decatur
49,c,18033,Hispanic or Latino,126,16,Suppressed,2.66,4.48,Suppressed,De Kalb
50,c,18033,Not Hispanic or Latino,3614,242,Suppressed,76.33,67.79,Suppressed,De Kalb
51,c,18033,Unknown,995,99,Suppressed,21.01,27.73,Suppressed,De Kalb
52,c,18035,Hispanic or Latino,166,12,0,0.96,0.89,0.0,Delaware
53,c,18035,Not Hispanic or Latino,10735,688,42,62.22,51.19,73.68,Delaware
54,c,18035,Unknown,6351,644,15,36.81,47.92,26.32,Delaware
55,c,18037,Hispanic or Latino,795,252,3,11.43,29.37,17.65,Dubois
56,c,18037,Not Hispanic or Latino,4229,453,4,60.81,52.8,23.53,Dubois
57,c,18037,Unknown,1930,153,10,27.75,17.83,58.82,Dubois
58,c,18039,Hispanic or Latino,3512,1063,9,8.0,18.64,9.18,Elkhart
59,c,18039,Not Hispanic or Latino,11524,1198,36,26.25,21.01,36.73,Elkhart
60,c,18039,Unknown,28857,3441,53,65.74,60.35,54.08,Elkhart
61,c,18041,Hispanic or Latino,16,1,0,0.41,0.29,0.0,Fayette
62,c,18041,Not Hispanic or Latino,1881,193,4,47.89,56.27,40.0,Fayette
63,c,18041,Unknown,2031,149,6,51.71,43.44,60.0,Fayette
64,c,18043,Hispanic or Latino,164,39,0,1.36,3.55,0.0,Floyd
65,c,18043,Not Hispanic or Latino,5183,525,34,42.87,47.77,59.65,Floyd
66,c,18043,Unknown,6744,535,23,55.78,48.68,40.35,Floyd
67,c,18045,Hispanic or Latino,20,2,Suppressed,0.88,2.04,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1098,46,Suppressed,48.52,46.94,Suppressed,Fountain
69,c,18045,Unknown,1145,50,Suppressed,50.6,51.02,Suppressed,Fountain
70,c,18047,Hispanic or Latino,6,2,1,0.29,0.72,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1096,156,10,53.05,55.91,40.0,Franklin
72,c,18047,Unknown,964,121,14,46.66,43.37,56.0,Franklin
73,c,18049,Hispanic or Latino,120,30,Suppressed,4.38,14.42,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1266,93,Suppressed,46.19,44.71,Suppressed,Fulton
75,c,18049,Unknown,1355,85,Suppressed,49.43,40.87,Suppressed,Fulton
76,c,18051,Hispanic or Latino,63,6,Suppressed,1.37,1.8,Suppressed,Gibson
77,c,18051,Not Hispanic or Latino,2069,103,Suppressed,45.09,30.93,Suppressed,Gibson
78,c,18051,Unknown,2457,224,Suppressed,53.54,67.27,Suppressed,Gibson
79,c,18053,Hispanic or Latino,293,30,0,2.72,4.29,0.0,Grant
80,c,18053,Not Hispanic or Latino,5585,417,20,51.91,59.66,64.52,Grant
81,c,18053,Unknown,4882,252,11,45.37,36.05,35.48,Grant
82,c,18055,Hispanic or Latino,32,4,0,0.66,1.08,0.0,Greene
83,c,18055,Not Hispanic or Latino,3007,239,28,61.8,64.25,80.0,Greene
84,c,18055,Unknown,1827,129,7,37.55,34.68,20.0,Greene
85,c,18057,Hispanic or Latino,906,114,1,1.47,2.81,0.93,Hamilton
86,c,18057,Not Hispanic or Latino,21228,1453,65,34.39,35.82,60.75,Hamilton
87,c,18057,Unknown,39599,2489,41,64.15,61.37,38.32,Hamilton
