_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,185,23,Suppressed,4.52,9.58,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2736,141,Suppressed,66.78,58.75,Suppressed,Adams
3,c,18001,Unknown,1176,76,Suppressed,28.7,31.67,Suppressed,Adams
4,c,18003,Hispanic or Latino,2466,489,6,4.06,8.26,3.0,Allen
5,c,18003,Not Hispanic or Latino,32237,3021,112,53.12,51.02,56.0,Allen
6,c,18003,Unknown,25989,2411,82,42.82,40.72,41.0,Allen
7,c,18005,Hispanic or Latino,408,86,0,2.53,7.51,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,5022,366,16,31.15,31.97,28.07,Bartholomew
9,c,18005,Unknown,10691,693,41,66.32,60.52,71.93,Bartholomew
10,c,18007,Hispanic or Latino,149,38,Suppressed,8.82,43.18,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1052,38,Suppressed,62.25,43.18,Suppressed,Benton
12,c,18007,Unknown,489,12,Suppressed,28.93,13.64,Suppressed,Benton
13,c,18009,Hispanic or Latino,17,4,Suppressed,0.9,3.51,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1395,71,Suppressed,74.08,62.28,Suppressed,Blackford
15,c,18009,Unknown,471,39,Suppressed,25.01,34.21,Suppressed,Blackford
16,c,18011,Hispanic or Latino,141,18,0,1.07,1.91,0.0,Boone
17,c,18011,Not Hispanic or Latino,5178,334,16,39.2,35.38,34.78,Boone
18,c,18011,Unknown,7890,592,30,59.73,62.71,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.33,0.99,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1256,58,Suppressed,66.95,57.43,Suppressed,Brown
21,c,18013,Unknown,595,42,Suppressed,31.72,41.58,Suppressed,Brown
22,c,18015,Hispanic or Latino,104,31,0,3.13,11.52,0.0,Carroll
23,c,18015,Not Hispanic or Latino,1978,127,5,59.58,47.21,38.46,Carroll
24,c,18015,Unknown,1238,111,8,37.29,41.26,61.54,Carroll
25,c,18017,Hispanic or Latino,1516,959,Suppressed,16.29,49.77,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3394,520,Suppressed,36.47,26.98,Suppressed,Cass
27,c,18017,Unknown,4396,448,Suppressed,47.24,23.25,Suppressed,Cass
28,c,18019,Hispanic or Latino,880,197,2,4.1,9.38,3.57,Clark
29,c,18019,Not Hispanic or Latino,10015,1041,36,46.62,49.55,64.29,Clark
30,c,18019,Unknown,10588,863,18,49.29,41.08,32.14,Clark
31,c,18021,Hispanic or Latino,17,0,Suppressed,0.38,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1668,136,Suppressed,37.06,46.58,Suppressed,Clay
33,c,18021,Unknown,2816,156,Suppressed,62.56,53.42,Suppressed,Clay
34,c,18023,Hispanic or Latino,1245,204,0,15.32,34.52,0.0,Clinton
35,c,18023,Not Hispanic or Latino,5063,294,12,62.31,49.75,100.0,Clinton
36,c,18023,Unknown,1817,93,0,22.36,15.74,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.77,1.96,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1040,68,Suppressed,61.47,66.67,Suppressed,Crawford
39,c,18025,Unknown,639,32,Suppressed,37.77,31.37,Suppressed,Crawford
40,c,18027,Hispanic or Latino,60,18,0,1.18,2.82,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1045,184,11,20.62,28.79,40.74,Daviess
42,c,18027,Unknown,3963,437,16,78.2,68.39,59.26,Daviess
43,c,18029,Hispanic or Latino,76,3,0,0.88,0.48,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4112,339,20,47.41,54.59,71.43,Dearborn
45,c,18029,Unknown,4486,279,8,51.72,44.93,28.57,Dearborn
46,c,18031,Hispanic or Latino,49,5,0,1.01,1.1,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3262,283,23,66.98,62.47,58.97,Decatur
48,c,18031,Unknown,1559,165,16,32.01,36.42,41.03,Decatur
49,c,18033,Hispanic or Latino,142,17,0,2.53,3.85,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,4261,309,6,75.83,69.91,54.55,De Kalb
51,c,18033,Unknown,1216,116,5,21.64,26.24,45.45,De Kalb
52,c,18035,Hispanic or Latino,242,30,0,1.17,1.63,0.0,Delaware
53,c,18035,Not Hispanic or Latino,12710,981,45,61.37,53.26,73.77,Delaware
54,c,18035,Unknown,7760,831,16,37.47,45.11,26.23,Delaware
55,c,18037,Hispanic or Latino,828,259,3,10.28,27.55,16.67,Dubois
56,c,18037,Not Hispanic or Latino,4494,507,4,55.81,53.94,22.22,Dubois
57,c,18037,Unknown,2730,174,11,33.9,18.51,61.11,Dubois
58,c,18039,Hispanic or Latino,3939,1200,9,8.1,18.98,8.33,Elkhart
59,c,18039,Not Hispanic or Latino,12627,1363,40,25.97,21.56,37.04,Elkhart
60,c,18039,Unknown,32058,3758,59,65.93,59.45,54.63,Elkhart
61,c,18041,Hispanic or Latino,18,2,0,0.4,0.48,0.0,Fayette
62,c,18041,Not Hispanic or Latino,2126,233,5,47.52,55.88,38.46,Fayette
63,c,18041,Unknown,2330,182,8,52.08,43.65,61.54,Fayette
64,c,18043,Hispanic or Latino,225,49,0,1.6,3.77,0.0,Floyd
65,c,18043,Not Hispanic or Latino,6158,615,38,43.93,47.31,62.3,Floyd
66,c,18043,Unknown,7636,636,23,54.47,48.92,37.7,Floyd
67,c,18045,Hispanic or Latino,24,2,Suppressed,0.91,1.74,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1273,55,Suppressed,48.13,47.83,Suppressed,Fountain
69,c,18045,Unknown,1348,58,Suppressed,50.96,50.43,Suppressed,Fountain
70,c,18047,Hispanic or Latino,7,2,1,0.3,0.68,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1220,165,10,52.11,56.31,40.0,Franklin
72,c,18047,Unknown,1114,126,14,47.59,43.0,56.0,Franklin
73,c,18049,Hispanic or Latino,127,31,Suppressed,3.89,13.48,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1490,103,Suppressed,45.61,44.78,Suppressed,Fulton
75,c,18049,Unknown,1650,96,Suppressed,50.51,41.74,Suppressed,Fulton
76,c,18051,Hispanic or Latino,68,7,Suppressed,1.31,1.51,Suppressed,Gibson
77,c,18051,Not Hispanic or Latino,2203,132,Suppressed,42.45,28.45,Suppressed,Gibson
78,c,18051,Unknown,2919,325,Suppressed,56.24,70.04,Suppressed,Gibson
79,c,18053,Hispanic or Latino,333,36,0,2.69,4.15,0.0,Grant
80,c,18053,Not Hispanic or Latino,6363,521,20,51.43,60.09,60.61,Grant
