_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,173,19,Suppressed,4.39,8.41,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2616,132,Suppressed,66.43,58.41,Suppressed,Adams
3,c,18001,Unknown,1149,75,Suppressed,29.18,33.19,Suppressed,Adams
4,c,18003,Hispanic or Latino,2370,466,6,4.02,8.11,3.05,Allen
5,c,18003,Not Hispanic or Latino,31086,2918,111,52.73,50.81,56.35,Allen
6,c,18003,Unknown,25495,2359,80,43.25,41.08,40.61,Allen
7,c,18005,Hispanic or Latino,400,85,0,2.52,7.54,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,4922,360,16,31.04,31.94,28.07,Bartholomew
9,c,18005,Unknown,10533,682,41,66.43,60.51,71.93,Bartholomew
10,c,18007,Hispanic or Latino,145,38,Suppressed,8.9,43.68,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1008,37,Suppressed,61.88,42.53,Suppressed,Benton
12,c,18007,Unknown,476,12,Suppressed,29.22,13.79,Suppressed,Benton
13,c,18009,Hispanic or Latino,17,4,Suppressed,0.94,3.77,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1343,68,Suppressed,74.24,64.15,Suppressed,Blackford
15,c,18009,Unknown,449,34,Suppressed,24.82,32.08,Suppressed,Blackford
16,c,18011,Hispanic or Latino,137,18,0,1.06,1.92,0.0,Boone
17,c,18011,Not Hispanic or Latino,5079,332,16,39.14,35.43,34.78,Boone
18,c,18011,Unknown,7760,587,30,59.8,62.65,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.37,1.08,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1217,53,Suppressed,66.54,56.99,Suppressed,Brown
21,c,18013,Unknown,587,39,Suppressed,32.09,41.94,Suppressed,Brown
22,c,18015,Hispanic or Latino,102,31,0,3.12,11.61,0.0,Carroll
23,c,18015,Not Hispanic or Latino,1946,125,5,59.47,46.82,38.46,Carroll
24,c,18015,Unknown,1224,111,8,37.41,41.57,61.54,Carroll
25,c,18017,Hispanic or Latino,1501,958,Suppressed,16.39,50.05,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3305,512,Suppressed,36.1,26.75,Suppressed,Cass
27,c,18017,Unknown,4350,444,Suppressed,47.51,23.2,Suppressed,Cass
28,c,18019,Hispanic or Latino,867,195,2,4.15,9.62,3.57,Clark
29,c,18019,Not Hispanic or Latino,9669,997,36,46.29,49.19,64.29,Clark
30,c,18019,Unknown,10351,835,18,49.56,41.19,32.14,Clark
31,c,18021,Hispanic or Latino,17,0,Suppressed,0.38,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1640,132,Suppressed,37.01,46.48,Suppressed,Clay
33,c,18021,Unknown,2774,152,Suppressed,62.6,53.52,Suppressed,Clay
34,c,18023,Hispanic or Latino,1217,201,0,15.29,34.13,0.0,Clinton
35,c,18023,Not Hispanic or Latino,4943,294,11,62.12,49.92,100.0,Clinton
36,c,18023,Unknown,1797,94,0,22.58,15.96,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.79,2.04,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1018,64,Suppressed,61.73,65.31,Suppressed,Crawford
39,c,18025,Unknown,618,32,Suppressed,37.48,32.65,Suppressed,Crawford
40,c,18027,Hispanic or Latino,60,18,0,1.21,2.94,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1028,179,11,20.78,29.25,40.74,Daviess
42,c,18027,Unknown,3860,415,16,78.01,67.81,59.26,Daviess
43,c,18029,Hispanic or Latino,75,3,0,0.88,0.49,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4058,334,20,47.49,54.58,71.43,Dearborn
45,c,18029,Unknown,4412,275,8,51.63,44.93,28.57,Dearborn
46,c,18031,Hispanic or Latino,46,5,0,0.96,1.12,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3210,277,23,66.85,62.11,58.97,Decatur
48,c,18031,Unknown,1546,164,16,32.19,36.77,41.03,Decatur
49,c,18033,Hispanic or Latino,137,17,0,2.53,4.04,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,4103,293,6,75.72,69.6,60.0,De Kalb
51,c,18033,Unknown,1179,111,4,21.76,26.37,40.0,De Kalb
52,c,18035,Hispanic or Latino,224,25,0,1.11,1.41,0.0,Delaware
53,c,18035,Not Hispanic or Latino,12375,939,44,61.36,52.96,74.58,Delaware
54,c,18035,Unknown,7570,809,15,37.53,45.63,25.42,Delaware
55,c,18037,Hispanic or Latino,822,256,3,10.4,28.01,16.67,Dubois
56,c,18037,Not Hispanic or Latino,4450,488,4,56.31,53.39,22.22,Dubois
57,c,18037,Unknown,2631,170,11,33.29,18.6,61.11,Dubois
58,c,18039,Hispanic or Latino,3839,1165,9,8.06,18.98,8.49,Elkhart
59,c,18039,Not Hispanic or Latino,12401,1306,39,26.04,21.27,36.79,Elkhart
60,c,18039,Unknown,31392,3668,58,65.91,59.75,54.72,Elkhart
61,c,18041,Hispanic or Latino,18,2,0,0.42,0.5,0.0,Fayette
62,c,18041,Not Hispanic or Latino,2016,221,5,46.63,55.11,38.46,Fayette
63,c,18041,Unknown,2289,178,8,52.95,44.39,61.54,Fayette
64,c,18043,Hispanic or Latino,206,49,0,1.51,3.86,0.0,Floyd
65,c,18043,Not Hispanic or Latino,5886,598,37,43.28,47.09,61.67,Floyd
66,c,18043,Unknown,7507,623,23,55.2,49.06,38.33,Floyd
67,c,18045,Hispanic or Latino,23,2,Suppressed,0.9,1.77,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1212,54,Suppressed,47.23,47.79,Suppressed,Fountain
69,c,18045,Unknown,1331,57,Suppressed,51.87,50.44,Suppressed,Fountain
70,c,18047,Hispanic or Latino,7,2,1,0.31,0.69,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1189,163,10,51.88,56.21,40.0,Franklin
72,c,18047,Unknown,1096,125,14,47.82,43.1,56.0,Franklin
73,c,18049,Hispanic or Latino,126,31,Suppressed,4.0,13.66,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1449,101,Suppressed,45.99,44.49,Suppressed,Fulton
75,c,18049,Unknown,1576,95,Suppressed,50.02,41.85,Suppressed,Fulton
76,c,18051,Hispanic or Latino,67,6,Suppressed,1.32,1.41,Suppressed,Gibson
77,c,18051,Not Hispanic or Latino,2157,119,Suppressed,42.51,28.0,Suppressed,Gibson
78,c,18051,Unknown,2850,300,Suppressed,56.17,70.59,Suppressed,Gibson
79,c,18053,Hispanic or Latino,326,36,0,2.71,4.3,0.0,Grant
80,c,18053,Not Hispanic or Latino,6160,500,20,51.15,59.74,62.5,Grant
81,c,18053,Unknown,5558,301,12,46.15,35.96,37.5,Grant
82,c,18055,Hispanic or Latino,35,4,0,0.64,0.99,0.0,Greene
83,c,18055,Not Hispanic or Latino,3322,266,28,60.7,65.52,80.0,Greene
84,c,18055,Unknown,2116,136,7,38.66,33.5,20.0,Greene
85,c,18057,Hispanic or Latino,1021,128,1,1.46,2.8,0.92,Hamilton
86,c,18057,Not Hispanic or Latino,23418,1656,66,33.56,36.28,60.55,Hamilton
87,c,18057,Unknown,45345,2781,42,64.98,60.92,38.53,Hamilton
88,c,18059,Hispanic or Latino,92,15,0,0.6,1.69,0.0,Hancock
