_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,144,16,Suppressed,4.18,8.25,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2383,110,Suppressed,69.11,56.7,Suppressed,Adams
3,c,18001,Unknown,921,68,Suppressed,26.71,35.05,Suppressed,Adams
4,c,18003,Hispanic or Latino,2157,432,6,4.02,8.23,3.3,Allen
5,c,18003,Not Hispanic or Latino,28088,2621,102,52.32,49.92,56.04,Allen
6,c,18003,Unknown,23443,2197,74,43.67,41.85,40.66,Allen
7,c,18005,Hispanic or Latino,366,82,0,2.53,7.56,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,4537,348,15,31.35,32.07,27.78,Bartholomew
9,c,18005,Unknown,9567,655,39,66.12,60.37,72.22,Bartholomew
10,c,18007,Hispanic or Latino,142,38,Suppressed,10.19,45.24,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,895,35,Suppressed,64.25,41.67,Suppressed,Benton
12,c,18007,Unknown,356,11,Suppressed,25.56,13.1,Suppressed,Benton
13,c,18009,Hispanic or Latino,12,1,Suppressed,0.73,1.22,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1231,51,Suppressed,75.24,62.2,Suppressed,Blackford
15,c,18009,Unknown,393,30,Suppressed,24.02,36.59,Suppressed,Blackford
16,c,18011,Hispanic or Latino,130,18,0,1.12,2.03,0.0,Boone
17,c,18011,Not Hispanic or Latino,4763,310,16,41.18,35.03,34.78,Boone
18,c,18011,Unknown,6674,557,30,57.7,62.94,65.22,Boone
19,c,18013,Hispanic or Latino,23,1,Suppressed,1.35,1.1,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1161,52,Suppressed,68.25,57.14,Suppressed,Brown
21,c,18013,Unknown,517,38,Suppressed,30.39,41.76,Suppressed,Brown
22,c,18015,Hispanic or Latino,102,31,0,3.37,11.92,0.0,Carroll
23,c,18015,Not Hispanic or Latino,1832,120,5,60.54,46.15,38.46,Carroll
24,c,18015,Unknown,1092,109,8,36.09,41.92,61.54,Carroll
25,c,18017,Hispanic or Latino,1479,955,Suppressed,17.22,50.58,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3064,502,Suppressed,35.67,26.59,Suppressed,Cass
27,c,18017,Unknown,4046,431,Suppressed,47.11,22.83,Suppressed,Cass
28,c,18019,Hispanic or Latino,812,192,2,4.22,10.4,3.77,Clark
29,c,18019,Not Hispanic or Latino,9044,908,35,47.01,49.16,66.04,Clark
30,c,18019,Unknown,9383,747,16,48.77,40.44,30.19,Clark
31,c,18021,Hispanic or Latino,16,0,Suppressed,0.4,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1532,118,Suppressed,38.19,47.58,Suppressed,Clay
33,c,18021,Unknown,2464,130,Suppressed,61.42,52.42,Suppressed,Clay
34,c,18023,Hispanic or Latino,1157,199,0,15.62,34.91,0.0,Clinton
35,c,18023,Not Hispanic or Latino,4673,282,11,63.09,49.47,100.0,Clinton
36,c,18023,Unknown,1577,89,0,21.29,15.61,0.0,Clinton
37,c,18025,Hispanic or Latino,12,2,Suppressed,0.83,2.74,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,926,48,Suppressed,63.82,65.75,Suppressed,Crawford
39,c,18025,Unknown,513,23,Suppressed,35.35,31.51,Suppressed,Crawford
40,c,18027,Hispanic or Latino,58,18,0,1.3,3.35,0.0,Daviess
41,c,18027,Not Hispanic or Latino,935,155,10,20.9,28.86,41.67,Daviess
42,c,18027,Unknown,3480,364,14,77.8,67.78,58.33,Daviess
43,c,18029,Hispanic or Latino,69,3,0,0.86,0.51,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,3904,323,20,48.71,55.21,71.43,Dearborn
45,c,18029,Unknown,4042,259,8,50.43,44.27,28.57,Dearborn
46,c,18031,Hispanic or Latino,47,5,0,1.05,1.17,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3009,263,20,67.51,61.74,55.56,Decatur
48,c,18031,Unknown,1401,158,16,31.43,37.09,44.44,Decatur
49,c,18033,Hispanic or Latino,130,17,Suppressed,2.66,4.61,Suppressed,De Kalb
50,c,18033,Not Hispanic or Latino,3740,250,Suppressed,76.48,67.75,Suppressed,De Kalb
51,c,18033,Unknown,1020,102,Suppressed,20.86,27.64,Suppressed,De Kalb
52,c,18035,Hispanic or Latino,190,18,0,1.06,1.19,0.0,Delaware
53,c,18035,Not Hispanic or Latino,11188,788,42,62.2,52.15,73.68,Delaware
54,c,18035,Unknown,6609,705,15,36.74,46.66,26.32,Delaware
55,c,18037,Hispanic or Latino,797,252,3,11.34,28.97,17.65,Dubois
56,c,18037,Not Hispanic or Latino,4272,463,4,60.78,53.22,23.53,Dubois
57,c,18037,Unknown,1960,155,10,27.88,17.82,58.82,Dubois
58,c,18039,Hispanic or Latino,3561,1077,9,7.99,18.6,9.09,Elkhart
59,c,18039,Not Hispanic or Latino,11660,1217,36,26.15,21.02,36.36,Elkhart
60,c,18039,Unknown,29372,3497,54,65.87,60.39,54.55,Elkhart
61,c,18041,Hispanic or Latino,16,2,0,0.4,0.55,0.0,Fayette
62,c,18041,Not Hispanic or Latino,1908,202,4,47.76,55.96,40.0,Fayette
63,c,18041,Unknown,2071,157,6,51.84,43.49,60.0,Fayette
64,c,18043,Hispanic or Latino,174,43,0,1.42,3.8,0.0,Floyd
65,c,18043,Not Hispanic or Latino,5260,533,34,42.88,47.08,59.65,Floyd
66,c,18043,Unknown,6832,556,23,55.7,49.12,40.35,Floyd
67,c,18045,Hispanic or Latino,20,2,Suppressed,0.86,2.0,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1123,46,Suppressed,48.55,46.0,Suppressed,Fountain
69,c,18045,Unknown,1170,52,Suppressed,50.58,52.0,Suppressed,Fountain
70,c,18047,Hispanic or Latino,6,2,1,0.28,0.72,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1118,156,10,53.09,55.91,40.0,Franklin
72,c,18047,Unknown,982,121,14,46.63,43.37,56.0,Franklin
73,c,18049,Hispanic or Latino,121,30,Suppressed,4.28,14.42,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1302,93,Suppressed,46.01,44.71,Suppressed,Fulton
75,c,18049,Unknown,1407,85,Suppressed,49.72,40.87,Suppressed,Fulton
76,c,18051,Hispanic or Latino,65,6,Suppressed,1.39,1.75,Suppressed,Gibson
77,c,18051,Not Hispanic or Latino,2082,104,Suppressed,44.52,30.41,Suppressed,Gibson
78,c,18051,Unknown,2530,232,Suppressed,54.09,67.84,Suppressed,Gibson
79,c,18053,Hispanic or Latino,300,31,0,2.7,4.22,0.0,Grant
80,c,18053,Not Hispanic or Latino,5739,438,20,51.7,59.67,64.52,Grant
81,c,18053,Unknown,5061,265,11,45.59,36.1,35.48,Grant
82,c,18055,Hispanic or Latino,32,4,0,0.64,1.06,0.0,Greene
83,c,18055,Not Hispanic or Latino,3057,241,28,61.53,64.1,80.0,Greene
84,c,18055,Unknown,1879,131,7,37.82,34.84,20.0,Greene
85,c,18057,Hispanic or Latino,927,117,1,1.47,2.82,0.93,Hamilton
86,c,18057,Not Hispanic or Latino,21741,1504,65,34.57,36.21,60.75,Hamilton
87,c,18057,Unknown,40219,2532,41,63.95,60.97,38.32,Hamilton
88,c,18059,Hispanic or Latino,84,14,0,0.6,1.67,0.0,Hancock
89,c,18059,Not Hispanic or Latino,4554,290,22,32.5,34.52,52.38,Hancock
90,c,18059,Unknown,9374,536,20,66.9,63.81,47.62,Hancock
91,c,18061,Hispanic or Latino,111,20,0,1.79,3.96,0.0,Harrison
92,c,18061,Not Hispanic or Latino,4239,329,19,68.55,65.15,79.17,Harrison
93,c,18061,Unknown,1834,156,5,29.66,30.89,20.83,Harrison
94,c,18063,Hispanic or Latino,432,68,0,1.74,2.79,0.0,Hendricks
95,c,18063,Not Hispanic or Latino,13404,1120,67,53.98,46.01,57.76,Hendricks
96,c,18063,Unknown,10996,1246,49,44.28,51.19,42.24,Hendricks
97,c,18065,Hispanic or Latino,51,14,0,0.66,2.15,0.0,Henry
98,c,18065,Not Hispanic or Latino,2968,239,15,38.31,36.71,68.18,Henry
99,c,18065,Unknown,4729,398,7,61.04,61.14,31.82,Henry
100,c,18067,Hispanic or Latino,341,36,0,2.45,3.17,0.0,Howard
101,c,18067,Not Hispanic or Latino,7302,537,17,52.43,47.27,27.42,Howard
102,c,18067,Unknown,6283,563,45,45.12,49.56,72.58,Howard
103,c,18069,Hispanic or Latino,95,10,Suppressed,1.81,5.52,Suppressed,Huntington
104,c,18069,Not Hispanic or Latino,4234,125,Suppressed,80.49,69.06,Suppressed,Huntington
105,c,18069,Unknown,931,46,Suppressed,17.7,25.41,Suppressed,Huntington
106,c,18071,Hispanic or Latino,452,214,Suppressed,6.76,30.06,Suppressed,Jackson
107,c,18071,Not Hispanic or Latino,2693,304,Suppressed,40.27,42.7,Suppressed,Jackson
108,c,18071,Unknown,3542,194,Suppressed,52.97,27.25,Suppressed,Jackson
109,c,18073,Hispanic or Latino,149,26,Suppressed,2.91,7.67,Suppressed,Jasper
110,c,18073,Not Hispanic or Latino,2460,150,Suppressed,47.96,44.25,Suppressed,Jasper
111,c,18073,Unknown,2520,163,Suppressed,49.13,48.08,Suppressed,Jasper
112,c,18075,Hispanic or Latino,45,15,Suppressed,2.09,10.79,Suppressed,Jay
113,c,18075,Not Hispanic or Latino,1651,79,Suppressed,76.75,56.83,Suppressed,Jay
114,c,18075,Unknown,455,45,Suppressed,21.15,32.37,Suppressed,Jay
115,c,18077,Hispanic or Latino,64,1,Suppressed,1.31,0.46,Suppressed,Jefferson
116,c,18077,Not Hispanic or Latino,1776,112,Suppressed,36.48,51.14,Suppressed,Jefferson
117,c,18077,Unknown,3028,106,Suppressed,62.2,48.4,Suppressed,Jefferson
118,c,18079,Hispanic or Latino,41,13,0,1.25,4.61,0.0,Jennings
119,c,18079,Not Hispanic or Latino,959,113,4,29.33,40.07,33.33,Jennings
120,c,18079,Unknown,2270,156,8,69.42,55.32,66.67,Jennings
121,c,18081,Hispanic or Latino,410,46,0,1.63,2.21,0.0,Johnson
122,c,18081,Not Hispanic or Latino,12508,973,74,49.77,46.85,60.66,Johnson
123,c,18081,Unknown,12213,1058,48,48.6,50.94,39.34,Johnson
124,c,18083,Hispanic or Latino,42,9,Suppressed,0.92,2.37,Suppressed,Knox
125,c,18083,Not Hispanic or Latino,1257,186,Suppressed,27.49,49.08,Suppressed,Knox
126,c,18083,Unknown,3274,184,Suppressed,71.59,48.55,Suppressed,Knox
127,c,18085,Hispanic or Latino,485,112,1,4.22,10.33,5.88,Kosciusko
128,c,18085,Not Hispanic or Latino,4624,331,6,40.28,30.54,35.29,Kosciusko
129,c,18085,Unknown,6371,641,10,55.5,59.13,58.82,Kosciusko
130,c,18087,Hispanic or Latino,129,29,2,3.96,4.7,18.18,Lagrange
131,c,18087,Not Hispanic or Latino,1987,344,8,60.95,55.75,72.73,Lagrange
132,c,18087,Unknown,1144,244,1,35.09,39.55,9.09,Lagrange
133,c,18089,Hispanic or Latino,6804,1266,13,8.1,13.43,4.36,Lake
134,c,18089,Not Hispanic or Latino,22536,2389,97,26.81,25.34,32.55,Lake
135,c,18089,Unknown,54706,5774,188,65.09,61.24,63.09,Lake
136,c,18091,Hispanic or Latino,845,103,3,4.5,8.43,8.11,La Porte
137,c,18091,Not Hispanic or Latino,11081,570,14,59.07,46.64,37.84,La Porte
138,c,18091,Unknown,6833,549,20,36.43,44.93,54.05,La Porte
139,c,18093,Hispanic or Latino,49,3,0,0.81,0.63,0.0,Lawrence
140,c,18093,Not Hispanic or Latino,4155,308,23,68.96,64.98,85.19,Lawrence
