_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,105,15,Suppressed,4.32,10.79,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,1733,73,Suppressed,71.35,52.52,Suppressed,Adams
3,c,18001,Unknown,591,51,Suppressed,24.33,36.69,Suppressed,Adams
4,c,18003,Hispanic or Latino,1597,378,6,3.7,8.76,3.61,Allen
5,c,18003,Not Hispanic or Latino,20698,2052,92,47.95,47.57,55.42,Allen
6,c,18003,Unknown,20875,1884,68,48.36,43.67,40.96,Allen
7,c,18005,Hispanic or Latino,269,72,0,2.26,7.79,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,3389,282,14,28.46,30.52,29.79,Bartholomew
9,c,18005,Unknown,8251,570,33,69.28,61.69,70.21,Bartholomew
10,c,18007,Hispanic or Latino,86,36,Suppressed,7.88,52.17,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,711,24,Suppressed,65.17,34.78,Suppressed,Benton
12,c,18007,Unknown,294,9,Suppressed,26.95,13.04,Suppressed,Benton
13,c,18009,Hispanic or Latino,10,1,Suppressed,0.72,1.49,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1043,40,Suppressed,75.31,59.7,Suppressed,Blackford
15,c,18009,Unknown,332,26,Suppressed,23.97,38.81,Suppressed,Blackford
16,c,18011,Hispanic or Latino,106,17,0,1.11,2.3,0.0,Boone
17,c,18011,Not Hispanic or Latino,3754,237,16,39.38,32.03,34.78,Boone
18,c,18011,Unknown,5673,486,30,59.51,65.68,65.22,Boone
19,c,18013,Hispanic or Latino,22,1,Suppressed,1.44,1.27,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1049,47,Suppressed,68.7,59.49,Suppressed,Brown
21,c,18013,Unknown,456,31,Suppressed,29.86,39.24,Suppressed,Brown
22,c,18015,Hispanic or Latino,87,28,Suppressed,3.42,12.17,Suppressed,Carroll
23,c,18015,Not Hispanic or Latino,1501,98,Suppressed,59.02,42.61,Suppressed,Carroll
24,c,18015,Unknown,955,104,Suppressed,37.55,45.22,Suppressed,Carroll
25,c,18017,Hispanic or Latino,1369,941,Suppressed,18.65,51.7,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,2521,471,Suppressed,34.34,25.88,Suppressed,Cass
27,c,18017,Unknown,3451,408,Suppressed,47.01,22.42,Suppressed,Cass
28,c,18019,Hispanic or Latino,607,132,2,3.94,9.29,4.0,Clark
29,c,18019,Not Hispanic or Latino,7306,697,34,47.37,49.05,68.0,Clark
30,c,18019,Unknown,7511,592,14,48.7,41.66,28.0,Clark
31,c,18021,Hispanic or Latino,12,0,Suppressed,0.4,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1069,83,Suppressed,35.68,47.43,Suppressed,Clay
33,c,18021,Unknown,1915,92,Suppressed,63.92,52.57,Suppressed,Clay
34,c,18023,Hispanic or Latino,1014,183,Suppressed,16.54,38.28,Suppressed,Clinton
35,c,18023,Not Hispanic or Latino,3763,218,Suppressed,61.4,45.61,Suppressed,Clinton
36,c,18023,Unknown,1352,77,Suppressed,22.06,16.11,Suppressed,Clinton
37,c,18025,Hispanic or Latino,8,0,Suppressed,0.71,0.0,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,719,34,Suppressed,63.52,65.38,Suppressed,Crawford
39,c,18025,Unknown,405,18,Suppressed,35.78,34.62,Suppressed,Crawford
40,c,18027,Hispanic or Latino,47,17,0,1.41,5.31,0.0,Daviess
41,c,18027,Not Hispanic or Latino,676,86,8,20.28,26.88,38.1,Daviess
42,c,18027,Unknown,2611,217,13,78.31,67.81,61.9,Daviess
43,c,18029,Hispanic or Latino,58,3,0,0.85,0.56,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,3460,295,20,50.85,55.04,71.43,Dearborn
45,c,18029,Unknown,3286,238,8,48.3,44.4,28.57,Dearborn
46,c,18031,Hispanic or Latino,36,5,0,0.97,1.39,0.0,Decatur
47,c,18031,Not Hispanic or Latino,2432,212,17,65.78,59.05,53.12,Decatur
48,c,18031,Unknown,1229,142,15,33.24,39.55,46.88,Decatur
49,c,18033,Hispanic or Latino,95,10,Suppressed,2.52,3.94,Suppressed,De Kalb
50,c,18033,Not Hispanic or Latino,2881,184,Suppressed,76.38,72.44,Suppressed,De Kalb
51,c,18033,Unknown,796,60,Suppressed,21.1,23.62,Suppressed,De Kalb
52,c,18035,Hispanic or Latino,125,6,0,0.91,0.74,0.0,Delaware
53,c,18035,Not Hispanic or Latino,8869,397,38,64.23,49.26,71.7,Delaware
54,c,18035,Unknown,4815,403,15,34.87,50.0,28.3,Delaware
55,c,18037,Hispanic or Latino,731,241,2,12.55,32.26,15.38,Dubois
56,c,18037,Not Hispanic or Latino,3767,377,4,64.69,50.47,30.77,Dubois
