_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,196,28,Suppressed,4.32,9.89,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,3073,174,Suppressed,67.75,61.48,Suppressed,Adams
3,c,18001,Unknown,1267,81,Suppressed,27.93,28.62,Suppressed,Adams
4,c,18003,Hispanic or Latino,2722,552,6,4.14,8.61,2.91,Allen
5,c,18003,Not Hispanic or Latino,35570,3303,117,54.12,51.52,56.8,Allen
6,c,18003,Unknown,27435,2556,83,41.74,39.87,40.29,Allen
7,c,18005,Hispanic or Latino,429,91,0,2.5,7.56,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,5387,381,16,31.44,31.67,28.07,Bartholomew
9,c,18005,Unknown,11320,731,41,66.06,60.76,71.93,Bartholomew
10,c,18007,Hispanic or Latino,149,39,Suppressed,8.27,44.83,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1135,37,Suppressed,63.02,42.53,Suppressed,Benton
12,c,18007,Unknown,517,11,Suppressed,28.71,12.64,Suppressed,Benton
13,c,18009,Hispanic or Latino,18,4,Suppressed,0.85,3.23,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1579,80,Suppressed,74.76,64.52,Suppressed,Blackford
15,c,18009,Unknown,515,40,Suppressed,24.38,32.26,Suppressed,Blackford
16,c,18011,Hispanic or Latino,155,18,0,1.11,1.79,0.0,Boone
17,c,18011,Not Hispanic or Latino,5535,349,16,39.61,34.8,34.78,Boone
18,c,18011,Unknown,8283,636,30,59.28,63.41,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.26,0.98,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1333,57,Suppressed,66.98,55.88,Suppressed,Brown
21,c,18013,Unknown,632,44,Suppressed,31.76,43.14,Suppressed,Brown
22,c,18015,Hispanic or Latino,107,31,0,3.05,10.95,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2084,138,5,59.44,48.76,38.46,Carroll
24,c,18015,Unknown,1315,114,8,37.51,40.28,61.54,Carroll
25,c,18017,Hispanic or Latino,1572,961,Suppressed,16.05,49.01,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3624,527,Suppressed,37.0,26.87,Suppressed,Cass
27,c,18017,Unknown,4598,473,Suppressed,46.95,24.12,Suppressed,Cass
28,c,18019,Hispanic or Latino,960,212,2,4.14,9.25,3.51,Clark
29,c,18019,Not Hispanic or Latino,10849,1133,36,46.79,49.41,63.16,Clark
30,c,18019,Unknown,11380,948,19,49.07,41.34,33.33,Clark
31,c,18021,Hispanic or Latino,19,0,Suppressed,0.4,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1757,143,Suppressed,37.09,45.4,Suppressed,Clay
33,c,18021,Unknown,2961,172,Suppressed,62.51,54.6,Suppressed,Clay
34,c,18023,Hispanic or Latino,1310,209,0,15.25,32.45,0.0,Clinton
35,c,18023,Not Hispanic or Latino,5371,329,14,62.52,51.09,100.0,Clinton
36,c,18023,Unknown,1910,106,0,22.23,16.46,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.72,1.8,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1110,73,Suppressed,61.6,65.77,Suppressed,Crawford
39,c,18025,Unknown,679,36,Suppressed,37.68,32.43,Suppressed,Crawford
40,c,18027,Hispanic or Latino,60,18,0,1.11,2.63,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1083,194,12,20.11,28.36,41.38,Daviess
42,c,18027,Unknown,4243,472,17,78.78,69.01,58.62,Daviess
43,c,18029,Hispanic or Latino,78,4,0,0.85,0.59,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4324,377,20,47.11,55.52,71.43,Dearborn
45,c,18029,Unknown,4776,298,8,52.04,43.89,28.57,Dearborn
46,c,18031,Hispanic or Latino,51,5,0,1.02,1.08,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3356,291,23,66.87,62.85,58.97,Decatur
48,c,18031,Unknown,1612,167,16,32.12,36.07,41.03,Decatur
49,c,18033,Hispanic or Latino,147,18,0,2.43,3.59,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,4602,356,6,76.23,71.06,54.55,De Kalb
51,c,18033,Unknown,1288,127,5,21.34,25.35,45.45,De Kalb
52,c,18035,Hispanic or Latino,264,31,0,1.19,1.52,0.0,Delaware
53,c,18035,Not Hispanic or Latino,13640,1116,46,61.61,54.68,74.19,Delaware
54,c,18035,Unknown,8234,894,16,37.19,43.8,25.81,Delaware
55,c,18037,Hispanic or Latino,850,262,3,9.96,25.66,15.79,Dubois
56,c,18037,Not Hispanic or Latino,4660,565,4,54.59,55.34,21.05,Dubois
57,c,18037,Unknown,3026,194,12,35.45,19.0,63.16,Dubois
58,c,18039,Hispanic or Latino,4236,1329,10,8.28,19.67,8.93,Elkhart
