_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,155,19,Suppressed,4.14,8.68,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2523,125,Suppressed,67.37,57.08,Suppressed,Adams
3,c,18001,Unknown,1067,75,Suppressed,28.49,34.25,Suppressed,Adams
4,c,18003,Hispanic or Latino,2294,453,6,4.04,8.1,3.11,Allen
5,c,18003,Not Hispanic or Latino,30100,2835,108,52.96,50.7,55.96,Allen
6,c,18003,Unknown,24439,2304,79,43.0,41.2,40.93,Allen
7,c,18005,Hispanic or Latino,386,84,0,2.53,7.53,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,4796,357,15,31.45,32.02,26.79,Bartholomew
9,c,18005,Unknown,10069,674,41,66.02,60.45,73.21,Bartholomew
10,c,18007,Hispanic or Latino,144,38,Suppressed,9.57,43.68,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,967,37,Suppressed,64.25,42.53,Suppressed,Benton
12,c,18007,Unknown,394,12,Suppressed,26.18,13.79,Suppressed,Benton
13,c,18009,Hispanic or Latino,16,3,Suppressed,0.91,3.12,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1315,61,Suppressed,74.97,63.54,Suppressed,Blackford
15,c,18009,Unknown,423,32,Suppressed,24.12,33.33,Suppressed,Blackford
16,c,18011,Hispanic or Latino,137,18,0,1.11,1.96,0.0,Boone
17,c,18011,Not Hispanic or Latino,4983,326,16,40.51,35.51,34.78,Boone
18,c,18011,Unknown,7180,574,30,58.37,62.53,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.4,1.1,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1201,52,Suppressed,67.09,57.14,Suppressed,Brown
21,c,18013,Unknown,564,38,Suppressed,31.51,41.76,Suppressed,Brown
22,c,18015,Hispanic or Latino,102,31,0,3.23,11.7,0.0,Carroll
23,c,18015,Not Hispanic or Latino,1913,124,5,60.52,46.79,38.46,Carroll
24,c,18015,Unknown,1146,110,8,36.25,41.51,61.54,Carroll
25,c,18017,Hispanic or Latino,1497,957,Suppressed,16.72,50.1,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3269,510,Suppressed,36.52,26.7,Suppressed,Cass
27,c,18017,Unknown,4185,443,Suppressed,46.75,23.19,Suppressed,Cass
28,c,18019,Hispanic or Latino,859,195,2,4.22,9.88,3.77,Clark
29,c,18019,Not Hispanic or Latino,9512,966,35,46.77,48.96,66.04,Clark
30,c,18019,Unknown,9968,812,16,49.01,41.16,30.19,Clark
31,c,18021,Hispanic or Latino,17,0,Suppressed,0.39,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1619,125,Suppressed,37.5,46.13,Suppressed,Clay
33,c,18021,Unknown,2681,146,Suppressed,62.1,53.87,Suppressed,Clay
34,c,18023,Hispanic or Latino,1205,200,0,15.56,34.31,0.0,Clinton
35,c,18023,Not Hispanic or Latino,4873,292,11,62.94,50.09,100.0,Clinton
36,c,18023,Unknown,1664,91,0,21.49,15.61,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.82,2.17,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,982,60,Suppressed,61.84,65.22,Suppressed,Crawford
39,c,18025,Unknown,593,30,Suppressed,37.34,32.61,Suppressed,Crawford
40,c,18027,Hispanic or Latino,60,18,0,1.26,3.12,0.0,Daviess
41,c,18027,Not Hispanic or Latino,981,167,11,20.63,28.99,44.0,Daviess
42,c,18027,Unknown,3714,391,14,78.11,67.88,56.0,Daviess
43,c,18029,Hispanic or Latino,71,3,0,0.85,0.5,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4024,329,20,48.09,54.65,71.43,Dearborn
45,c,18029,Unknown,4272,270,8,51.06,44.85,28.57,Dearborn
46,c,18031,Hispanic or Latino,46,5,0,0.99,1.14,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3138,272,22,67.48,61.82,57.89,Decatur
48,c,18031,Unknown,1466,163,16,31.53,37.05,42.11,Decatur
49,c,18033,Hispanic or Latino,135,17,Suppressed,2.59,4.25,Suppressed,De Kalb
50,c,18033,Not Hispanic or Latino,3981,274,Suppressed,76.34,68.5,Suppressed,De Kalb
51,c,18033,Unknown,1099,109,Suppressed,21.07,27.25,Suppressed,De Kalb
52,c,18035,Hispanic or Latino,215,23,0,1.11,1.35,0.0,Delaware
53,c,18035,Not Hispanic or Latino,11982,887,44,61.75,52.15,74.58,Delaware
54,c,18035,Unknown,7208,791,15,37.15,46.5,25.42,Delaware
55,c,18037,Hispanic or Latino,813,255,3,10.52,28.15,16.67,Dubois
56,c,18037,Not Hispanic or Latino,4419,485,4,57.17,53.53,22.22,Dubois
57,c,18037,Unknown,2497,166,11,32.31,18.32,61.11,Dubois
58,c,18039,Hispanic or Latino,3727,1114,9,8.07,18.58,8.65,Elkhart
59,c,18039,Not Hispanic or Latino,12048,1276,38,26.09,21.28,36.54,Elkhart
60,c,18039,Unknown,30399,3605,57,65.84,60.13,54.81,Elkhart
61,c,18041,Hispanic or Latino,16,2,0,0.38,0.51,0.0,Fayette
62,c,18041,Not Hispanic or Latino,1983,217,5,47.38,54.94,38.46,Fayette
63,c,18041,Unknown,2186,176,8,52.23,44.56,61.54,Fayette
64,c,18043,Hispanic or Latino,200,46,0,1.53,3.79,0.0,Floyd
65,c,18043,Not Hispanic or Latino,5657,568,37,43.16,46.79,61.67,Floyd
66,c,18043,Unknown,7251,600,23,55.32,49.42,38.33,Floyd
67,c,18045,Hispanic or Latino,21,2,Suppressed,0.85,1.85,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1194,50,Suppressed,48.58,46.3,Suppressed,Fountain
69,c,18045,Unknown,1243,56,Suppressed,50.57,51.85,Suppressed,Fountain
70,c,18047,Hispanic or Latino,7,2,1,0.31,0.7,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1178,160,10,52.75,55.75,40.0,Franklin
72,c,18047,Unknown,1048,125,14,46.93,43.55,56.0,Franklin
73,c,18049,Hispanic or Latino,124,30,Suppressed,4.12,13.7,Suppressed,Fulton
74,c,18049,Not Hispanic or Latino,1383,97,Suppressed,45.98,44.29,Suppressed,Fulton
75,c,18049,Unknown,1501,92,Suppressed,49.9,42.01,Suppressed,Fulton
76,c,18051,Hispanic or Latino,67,6,Suppressed,1.36,1.59,Suppressed,Gibson
77,c,18051,Not Hispanic or Latino,2146,118,Suppressed,43.51,31.22,Suppressed,Gibson
78,c,18051,Unknown,2719,254,Suppressed,55.13,67.2,Suppressed,Gibson
79,c,18053,Hispanic or Latino,326,36,0,2.77,4.46,0.0,Grant
80,c,18053,Not Hispanic or Latino,6060,478,20,51.51,59.16,62.5,Grant
81,c,18053,Unknown,5378,294,12,45.72,36.39,37.5,Grant
82,c,18055,Hispanic or Latino,34,4,0,0.64,1.03,0.0,Greene
83,c,18055,Not Hispanic or Latino,3230,252,28,61.0,65.12,80.0,Greene
84,c,18055,Unknown,2031,131,7,38.36,33.85,20.0,Greene
85,c,18057,Hispanic or Latino,997,127,1,1.5,2.87,0.93,Hamilton
86,c,18057,Not Hispanic or Latino,22904,1624,66,34.5,36.7,61.11,Hamilton
87,c,18057,Unknown,42489,2674,41,64.0,60.43,37.96,Hamilton
88,c,18059,Hispanic or Latino,89,14,0,0.6,1.63,0.0,Hancock
89,c,18059,Not Hispanic or Latino,4780,298,22,32.44,34.73,52.38,Hancock
90,c,18059,Unknown,9865,546,20,66.95,63.64,47.62,Hancock
91,c,18061,Hispanic or Latino,120,22,0,1.85,4.17,0.0,Harrison
