_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,113,15,Suppressed,4.29,9.62,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,1843,84,Suppressed,70.0,53.85,Suppressed,Adams
3,c,18001,Unknown,677,57,Suppressed,25.71,36.54,Suppressed,Adams
4,c,18003,Hispanic or Latino,1715,397,6,3.81,8.77,3.49,Allen
5,c,18003,Not Hispanic or Latino,21936,2196,96,48.69,48.52,55.81,Allen
6,c,18003,Unknown,21403,1933,70,47.51,42.71,40.7,Allen
7,c,18005,Hispanic or Latino,300,77,0,2.36,7.82,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,3764,305,14,29.64,30.96,28.0,Bartholomew
9,c,18005,Unknown,8633,603,36,67.99,61.22,72.0,Bartholomew
10,c,18007,Hispanic or Latino,114,38,Suppressed,9.52,50.0,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,769,28,Suppressed,64.24,36.84,Suppressed,Benton
12,c,18007,Unknown,314,10,Suppressed,26.23,13.16,Suppressed,Benton
13,c,18009,Hispanic or Latino,11,1,Suppressed,0.77,1.43,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1078,42,Suppressed,75.33,60.0,Suppressed,Blackford
15,c,18009,Unknown,342,27,Suppressed,23.9,38.57,Suppressed,Blackford
16,c,18011,Hispanic or Latino,113,17,0,1.12,2.19,0.0,Boone
17,c,18011,Not Hispanic or Latino,3975,253,16,39.57,32.6,34.78,Boone
18,c,18011,Unknown,5958,506,30,59.31,65.21,65.22,Boone
19,c,18013,Hispanic or Latino,22,1,Suppressed,1.39,1.22,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1089,50,Suppressed,69.01,60.98,Suppressed,Brown
21,c,18013,Unknown,467,31,Suppressed,29.59,37.8,Suppressed,Brown
22,c,18015,Hispanic or Latino,91,30,0,3.38,12.35,0.0,Carroll
23,c,18015,Not Hispanic or Latino,1612,105,4,59.9,43.21,36.36,Carroll
24,c,18015,Unknown,988,108,7,36.71,44.44,63.64,Carroll
25,c,18017,Hispanic or Latino,1428,945,Suppressed,18.54,51.41,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,2709,481,Suppressed,35.16,26.17,Suppressed,Cass
27,c,18017,Unknown,3567,412,Suppressed,46.3,22.42,Suppressed,Cass
28,c,18019,Hispanic or Latino,688,152,2,4.12,9.79,3.92,Clark
