_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,234,41,Suppressed,3.81,5.82,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,4228,489,Suppressed,68.89,69.46,Suppressed,Adams
3,c,18001,Unknown,1675,174,Suppressed,27.29,24.72,Suppressed,Adams
4,c,18003,Hispanic or Latino,3780,844,9,4.43,8.76,3.8,Allen
5,c,18003,Not Hispanic or Latino,49088,5444,139,57.56,56.48,58.65,Allen
6,c,18003,Unknown,32409,3350,89,38.0,34.76,37.55,Allen
7,c,18005,Hispanic or Latino,648,151,0,3.12,9.46,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,6787,531,17,32.66,33.25,28.81,Bartholomew
9,c,18005,Unknown,13344,915,42,64.22,57.29,71.19,Bartholomew
10,c,18007,Hispanic or Latino,167,48,Suppressed,7.67,39.02,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1410,58,Suppressed,64.8,47.15,Suppressed,Benton
12,c,18007,Unknown,599,17,Suppressed,27.53,13.82,Suppressed,Benton
13,c,18009,Hispanic or Latino,28,10,Suppressed,0.96,3.48,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,2214,211,Suppressed,75.87,73.52,Suppressed,Blackford
15,c,18009,Unknown,676,66,Suppressed,23.17,23.0,Suppressed,Blackford
16,c,18011,Hispanic or Latino,196,22,0,1.16,1.55,0.0,Boone
17,c,18011,Not Hispanic or Latino,6850,534,20,40.49,37.58,39.22,Boone
18,c,18011,Unknown,9873,865,31,58.35,60.87,60.78,Boone
19,c,18013,Hispanic or Latino,29,1,Suppressed,1.23,0.62,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1628,103,Suppressed,68.78,64.38,Suppressed,Brown
21,c,18013,Unknown,710,56,Suppressed,30.0,35.0,Suppressed,Brown
22,c,18015,Hispanic or Latino,125,38,0,3.02,9.84,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2466,190,5,59.59,49.22,38.46,Carroll
24,c,18015,Unknown,1547,158,8,37.39,40.93,61.54,Carroll
25,c,18017,Hispanic or Latino,1651,971,3,14.42,40.41,11.54,Cass
26,c,18017,Not Hispanic or Latino,4466,722,6,39.0,30.05,23.08,Cass
27,c,18017,Unknown,5335,710,17,46.59,29.55,65.38,Cass
28,c,18019,Hispanic or Latino,1170,280,2,3.96,8.46,2.99,Clark
29,c,18019,Not Hispanic or Latino,13896,1653,42,47.06,49.94,62.69,Clark
30,c,18019,Unknown,14462,1377,23,48.98,41.6,34.33,Clark
31,c,18021,Hispanic or Latino,20,1,0,0.36,0.18,0.0,Clay
32,c,18021,Not Hispanic or Latino,2137,245,3,37.98,44.22,30.0,Clay
33,c,18021,Unknown,3470,308,7,61.67,55.6,70.0,Clay
34,c,18023,Hispanic or Latino,1595,318,0,15.28,30.14,0.0,Clinton
35,c,18023,Not Hispanic or Latino,6668,572,16,63.86,54.22,100.0,Clinton
36,c,18023,Unknown,2178,165,0,20.86,15.64,0.0,Clinton
37,c,18025,Hispanic or Latino,16,2,Suppressed,0.71,1.13,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1383,112,Suppressed,61.22,63.28,Suppressed,Crawford
39,c,18025,Unknown,860,63,Suppressed,38.07,35.59,Suppressed,Crawford
40,c,18027,Hispanic or Latino,68,23,0,1.05,2.28,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1263,244,13,19.47,24.16,36.11,Daviess
42,c,18027,Unknown,5157,743,23,79.49,73.56,63.89,Daviess
43,c,18029,Hispanic or Latino,92,8,0,0.82,0.7,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,5379,626,20,48.11,54.43,71.43,Dearborn
45,c,18029,Unknown,5709,516,8,51.06,44.87,28.57,Dearborn
46,c,18031,Hispanic or Latino,56,7,0,0.94,1.13,0.0,Decatur
47,c,18031,Not Hispanic or Latino,4046,398,23,68.08,64.51,58.97,Decatur
48,c,18031,Unknown,1841,212,16,30.98,34.36,41.03,Decatur
49,c,18033,Hispanic or Latino,188,25,0,2.36,2.74,0.0,De Kalb
