_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,109,15,Suppressed,4.37,10.56,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,1789,73,Suppressed,71.67,51.41,Suppressed,Adams
3,c,18001,Unknown,598,54,Suppressed,23.96,38.03,Suppressed,Adams
4,c,18003,Hispanic or Latino,1632,385,6,3.73,8.81,3.51,Allen
5,c,18003,Not Hispanic or Latino,21015,2083,95,47.99,47.67,55.56,Allen
6,c,18003,Unknown,21145,1902,70,48.29,43.52,40.94,Allen
7,c,18005,Hispanic or Latino,271,73,0,2.23,7.76,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,3482,290,14,28.7,30.82,28.57,Bartholomew
9,c,18005,Unknown,8381,578,35,69.07,61.42,71.43,Bartholomew
10,c,18007,Hispanic or Latino,102,37,Suppressed,9.0,51.39,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,729,26,Suppressed,64.34,36.11,Suppressed,Benton
12,c,18007,Unknown,302,9,Suppressed,26.65,12.5,Suppressed,Benton
13,c,18009,Hispanic or Latino,10,1,Suppressed,0.72,1.49,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1047,40,Suppressed,75.05,59.7,Suppressed,Blackford
15,c,18009,Unknown,338,26,Suppressed,24.23,38.81,Suppressed,Blackford
16,c,18011,Hispanic or Latino,109,17,0,1.12,2.26,0.0,Boone
17,c,18011,Not Hispanic or Latino,3838,240,16,39.42,31.96,34.78,Boone
18,c,18011,Unknown,5790,494,30,59.46,65.78,65.22,Boone
19,c,18013,Hispanic or Latino,22,1,Suppressed,1.42,1.23,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1059,49,Suppressed,68.54,60.49,Suppressed,Brown
21,c,18013,Unknown,464,31,Suppressed,30.03,38.27,Suppressed,Brown
22,c,18015,Hispanic or Latino,86,28,Suppressed,3.34,11.97,Suppressed,Carroll
23,c,18015,Not Hispanic or Latino,1526,98,Suppressed,59.24,41.88,Suppressed,Carroll
24,c,18015,Unknown,964,108,Suppressed,37.42,46.15,Suppressed,Carroll
25,c,18017,Hispanic or Latino,1420,942,Suppressed,19.06,51.79,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,2533,473,Suppressed,34.0,26.0,Suppressed,Cass
27,c,18017,Unknown,3496,404,Suppressed,46.93,22.21,Suppressed,Cass
28,c,18019,Hispanic or Latino,636,141,2,3.99,9.65,4.0,Clark
29,c,18019,Not Hispanic or Latino,7533,719,34,47.3,49.21,68.0,Clark
30,c,18019,Unknown,7758,601,14,48.71,41.14,28.0,Clark
31,c,18021,Hispanic or Latino,12,0,Suppressed,0.39,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1085,87,Suppressed,35.43,46.52,Suppressed,Clay
33,c,18021,Unknown,1965,100,Suppressed,64.17,53.48,Suppressed,Clay
34,c,18023,Hispanic or Latino,1024,184,Suppressed,16.5,38.33,Suppressed,Clinton
35,c,18023,Not Hispanic or Latino,3809,218,Suppressed,61.39,45.42,Suppressed,Clinton
36,c,18023,Unknown,1372,78,Suppressed,22.11,16.25,Suppressed,Clinton
37,c,18025,Hispanic or Latino,8,0,Suppressed,0.69,0.0,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,733,34,Suppressed,63.57,65.38,Suppressed,Crawford
39,c,18025,Unknown,412,18,Suppressed,35.73,34.62,Suppressed,Crawford
40,c,18027,Hispanic or Latino,48,17,0,1.4,4.91,0.0,Daviess
41,c,18027,Not Hispanic or Latino,695,92,8,20.28,26.59,36.36,Daviess
42,c,18027,Unknown,2684,237,14,78.32,68.5,63.64,Daviess
43,c,18029,Hispanic or Latino,59,3,0,0.86,0.55,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,3494,300,20,50.7,55.45,71.43,Dearborn
45,c,18029,Unknown,3338,238,8,48.44,43.99,28.57,Dearborn
46,c,18031,Hispanic or Latino,37,5,0,0.98,1.39,0.0,Decatur
47,c,18031,Not Hispanic or Latino,2481,213,17,65.83,59.17,53.12,Decatur
48,c,18031,Unknown,1251,142,15,33.19,39.44,46.88,Decatur
49,c,18033,Hispanic or Latino,98,10,Suppressed,2.55,3.85,Suppressed,De Kalb
