_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,299,69,0,3.76,4.31,0.0,Adams
2,c,18001,Not Hispanic or Latino,5641,1252,15,70.95,78.25,78.95,Adams
3,c,18001,Unknown,2011,279,4,25.29,17.44,21.05,Adams
4,c,18003,Hispanic or Latino,4931,1302,10,4.61,7.65,3.46,Allen
5,c,18003,Not Hispanic or Latino,65180,10890,176,60.95,63.96,60.9,Allen
6,c,18003,Unknown,36829,4833,103,34.44,28.39,35.64,Allen
7,c,18005,Hispanic or Latino,853,250,0,3.36,8.44,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,9112,1212,17,35.91,40.92,27.42,Bartholomew
9,c,18005,Unknown,15412,1500,45,60.73,50.64,72.58,Bartholomew
10,c,18007,Hispanic or Latino,186,50,Suppressed,6.55,16.13,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1913,213,Suppressed,67.41,68.71,Suppressed,Benton
12,c,18007,Unknown,739,47,Suppressed,26.04,15.16,Suppressed,Benton
13,c,18009,Hispanic or Latino,35,11,0,0.98,2.2,0.0,Blackford
14,c,18009,Not Hispanic or Latino,2765,346,7,77.32,69.2,63.64,Blackford
15,c,18009,Unknown,776,143,4,21.7,28.6,36.36,Blackford
16,c,18011,Hispanic or Latino,272,49,0,1.32,2.11,0.0,Boone
17,c,18011,Not Hispanic or Latino,8841,1004,20,42.84,43.33,37.04,Boone
18,c,18011,Unknown,11522,1264,34,55.84,54.55,62.96,Boone
19,c,18013,Hispanic or Latino,37,1,Suppressed,1.29,0.32,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,2037,231,Suppressed,70.9,73.33,Suppressed,Brown
21,c,18013,Unknown,799,83,Suppressed,27.81,26.35,Suppressed,Brown
22,c,18015,Hispanic or Latino,140,47,0,2.84,7.2,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2980,373,5,60.51,57.12,38.46,Carroll
24,c,18015,Unknown,1805,233,8,36.65,35.68,61.54,Carroll
25,c,18017,Hispanic or Latino,1770,1001,3,13.42,34.38,9.68,Cass
26,c,18017,Not Hispanic or Latino,5444,973,7,41.27,33.41,22.58,Cass
27,c,18017,Unknown,5977,938,21,45.31,32.21,67.74,Cass
28,c,18019,Hispanic or Latino,1413,346,2,4.0,7.11,2.7,Clark
29,c,18019,Not Hispanic or Latino,17074,2583,45,48.29,53.07,60.81,Clark
30,c,18019,Unknown,16870,1938,27,47.71,39.82,36.49,Clark
31,c,18021,Hispanic or Latino,33,10,0,0.46,0.89,0.0,Clay
32,c,18021,Not Hispanic or Latino,3003,559,4,41.85,50.0,19.05,Clay
33,c,18021,Unknown,4139,549,17,57.69,49.11,80.95,Clay
34,c,18023,Hispanic or Latino,1879,445,0,15.0,26.12,0.0,Clinton
35,c,18023,Not Hispanic or Latino,8114,1011,19,64.76,59.33,95.0,Clinton
36,c,18023,Unknown,2537,248,1,20.25,14.55,5.0,Clinton
37,c,18025,Hispanic or Latino,19,4,Suppressed,0.71,1.48,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1597,161,Suppressed,59.95,59.41,Suppressed,Crawford
39,c,18025,Unknown,1048,106,Suppressed,39.34,39.11,Suppressed,Crawford
40,c,18027,Hispanic or Latino,74,28,0,0.93,1.88,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1514,321,15,19.12,21.53,34.88,Daviess
42,c,18027,Unknown,6329,1142,28,79.94,76.59,65.12,Daviess
43,c,18029,Hispanic or Latino,113,17,0,0.83,0.83,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,6842,1147,20,50.11,56.06,68.97,Dearborn
