_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,147,17,Suppressed,4.15,8.54,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2417,113,Suppressed,68.24,56.78,Suppressed,Adams
3,c,18001,Unknown,978,69,Suppressed,27.61,34.67,Suppressed,Adams
4,c,18003,Hispanic or Latino,2189,435,6,4.01,8.1,3.24,Allen
5,c,18003,Not Hispanic or Latino,28704,2709,104,52.57,50.42,56.22,Allen
6,c,18003,Unknown,23713,2229,75,43.43,41.49,40.54,Allen
7,c,18005,Hispanic or Latino,375,83,0,2.54,7.6,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,4671,350,15,31.67,32.05,27.78,Bartholomew
9,c,18005,Unknown,9704,659,39,65.79,60.35,72.22,Bartholomew
10,c,18007,Hispanic or Latino,142,38,Suppressed,9.99,45.24,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,919,35,Suppressed,64.67,41.67,Suppressed,Benton
12,c,18007,Unknown,360,11,Suppressed,25.33,13.1,Suppressed,Benton
13,c,18009,Hispanic or Latino,14,3,Suppressed,0.84,3.45,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1254,53,Suppressed,74.96,60.92,Suppressed,Blackford
15,c,18009,Unknown,405,31,Suppressed,24.21,35.63,Suppressed,Blackford
16,c,18011,Hispanic or Latino,131,18,0,1.11,2.02,0.0,Boone
17,c,18011,Not Hispanic or Latino,4860,315,16,41.31,35.31,34.78,Boone
18,c,18011,Unknown,6773,559,30,57.57,62.67,65.22,Boone
19,c,18013,Hispanic or Latino,23,1,Suppressed,1.33,1.1,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1179,52,Suppressed,68.19,57.14,Suppressed,Brown
21,c,18013,Unknown,527,38,Suppressed,30.48,41.76,Suppressed,Brown
22,c,18015,Hispanic or Latino,102,31,0,3.32,11.92,0.0,Carroll
23,c,18015,Not Hispanic or Latino,1868,120,5,60.75,46.15,38.46,Carroll
24,c,18015,Unknown,1105,109,8,35.93,41.92,61.54,Carroll
25,c,18017,Hispanic or Latino,1486,957,Suppressed,16.99,50.45,Suppressed,Cass
26,c,18017,Not Hispanic or Latino,3158,506,Suppressed,36.1,26.67,Suppressed,Cass
27,c,18017,Unknown,4103,434,Suppressed,46.91,22.88,Suppressed,Cass
28,c,18019,Hispanic or Latino,840,193,2,4.28,10.2,3.77,Clark
29,c,18019,Not Hispanic or Latino,9224,926,35,46.96,48.94,66.04,Clark
30,c,18019,Unknown,9578,773,16,48.76,40.86,30.19,Clark
31,c,18021,Hispanic or Latino,17,0,Suppressed,0.41,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1576,121,Suppressed,37.68,47.83,Suppressed,Clay
