_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,152,19,Suppressed,4.18,9.09,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,2472,120,Suppressed,68.02,57.42,Suppressed,Adams
3,c,18001,Unknown,1010,70,Suppressed,27.79,33.49,Suppressed,Adams
4,c,18003,Hispanic or Latino,2220,440,6,4.03,8.13,3.21,Allen
5,c,18003,Not Hispanic or Latino,29014,2727,105,52.72,50.4,56.15,Allen
6,c,18003,Unknown,23804,2244,76,43.25,41.47,40.64,Allen
7,c,18005,Hispanic or Latino,376,83,0,2.53,7.57,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,4721,353,15,31.71,32.18,26.79,Bartholomew
9,c,18005,Unknown,9791,661,41,65.76,60.26,73.21,Bartholomew
10,c,18007,Hispanic or Latino,143,38,Suppressed,9.94,45.24,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,934,35,Suppressed,64.91,41.67,Suppressed,Benton
12,c,18007,Unknown,362,11,Suppressed,25.16,13.1,Suppressed,Benton
13,c,18009,Hispanic or Latino,13,3,Suppressed,0.77,3.41,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1266,54,Suppressed,75.0,61.36,Suppressed,Blackford
15,c,18009,Unknown,409,31,Suppressed,24.23,35.23,Suppressed,Blackford
16,c,18011,Hispanic or Latino,131,18,0,1.11,2.01,0.0,Boone
17,c,18011,Not Hispanic or Latino,4895,317,16,41.4,35.42,34.78,Boone
18,c,18011,Unknown,6797,560,30,57.49,62.57,65.22,Boone
19,c,18013,Hispanic or Latino,23,1,Suppressed,1.32,1.1,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1182,52,Suppressed,67.97,57.14,Suppressed,Brown
21,c,18013,Unknown,534,38,Suppressed,30.71,41.76,Suppressed,Brown
22,c,18015,Hispanic or Latino,102,31,0,3.3,11.83,0.0,Carroll
