_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,240,42,Suppressed,3.83,5.65,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,4321,525,Suppressed,68.98,70.56,Suppressed,Adams
3,c,18001,Unknown,1703,177,Suppressed,27.19,23.79,Suppressed,Adams
4,c,18003,Hispanic or Latino,3822,861,9,4.42,8.68,3.75,Allen
5,c,18003,Not Hispanic or Latino,49866,5648,142,57.73,56.94,59.17,Allen
6,c,18003,Unknown,32694,3410,89,37.85,34.38,37.08,Allen
7,c,18005,Hispanic or Latino,654,153,0,3.11,9.24,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,6883,560,17,32.74,33.82,28.81,Bartholomew
9,c,18005,Unknown,13486,943,42,64.15,56.94,71.19,Bartholomew
10,c,18007,Hispanic or Latino,166,47,Suppressed,7.54,37.01,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1430,63,Suppressed,64.97,49.61,Suppressed,Benton
12,c,18007,Unknown,605,17,Suppressed,27.49,13.39,Suppressed,Benton
13,c,18009,Hispanic or Latino,28,10,Suppressed,0.96,3.45,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,2215,213,Suppressed,75.7,73.45,Suppressed,Blackford
15,c,18009,Unknown,683,67,Suppressed,23.34,23.1,Suppressed,Blackford
16,c,18011,Hispanic or Latino,199,23,0,1.16,1.58,0.0,Boone
17,c,18011,Not Hispanic or Latino,6915,548,20,40.46,37.59,39.22,Boone
18,c,18011,Unknown,9975,887,31,58.37,60.84,60.78,Boone
19,c,18013,Hispanic or Latino,31,1,Suppressed,1.29,0.6,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1658,109,Suppressed,68.8,65.66,Suppressed,Brown
21,c,18013,Unknown,721,56,Suppressed,29.92,33.73,Suppressed,Brown
22,c,18015,Hispanic or Latino,125,38,0,2.97,9.31,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2520,207,5,59.84,50.74,38.46,Carroll
24,c,18015,Unknown,1566,163,8,37.19,39.95,61.54,Carroll
25,c,18017,Hispanic or Latino,1653,972,3,14.32,40.12,11.54,Cass
26,c,18017,Not Hispanic or Latino,4504,728,6,39.02,30.05,23.08,Cass
27,c,18017,Unknown,5386,723,17,46.66,29.84,65.38,Cass
28,c,18019,Hispanic or Latino,1188,285,2,3.98,8.43,2.99,Clark
29,c,18019,Not Hispanic or Latino,14074,1700,42,47.12,50.3,62.69,Clark
30,c,18019,Unknown,14604,1395,23,48.9,41.27,34.33,Clark
31,c,18021,Hispanic or Latino,21,1,0,0.37,0.17,0.0,Clay
32,c,18021,Not Hispanic or Latino,2181,255,3,38.2,44.5,25.0,Clay
33,c,18021,Unknown,3508,317,9,61.44,55.32,75.0,Clay
34,c,18023,Hispanic or Latino,1613,330,0,15.26,29.97,0.0,Clinton
35,c,18023,Not Hispanic or Latino,6754,595,16,63.91,54.04,100.0,Clinton
36,c,18023,Unknown,2201,176,0,20.83,15.99,0.0,Clinton
37,c,18025,Hispanic or Latino,17,3,Suppressed,0.75,1.66,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1394,113,Suppressed,61.11,62.43,Suppressed,Crawford
39,c,18025,Unknown,870,65,Suppressed,38.14,35.91,Suppressed,Crawford
40,c,18027,Hispanic or Latino,69,23,0,1.05,2.2,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1272,246,13,19.28,23.56,36.11,Daviess
42,c,18027,Unknown,5258,775,23,79.68,74.23,63.89,Daviess
43,c,18029,Hispanic or Latino,93,9,0,0.82,0.76,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,5473,645,20,48.2,54.34,71.43,Dearborn
45,c,18029,Unknown,5789,533,8,50.98,44.9,28.57,Dearborn
46,c,18031,Hispanic or Latino,58,7,0,0.97,1.09,0.0,Decatur
47,c,18031,Not Hispanic or Latino,4088,418,23,68.05,65.01,58.97,Decatur
48,c,18031,Unknown,1861,218,16,30.98,33.9,41.03,Decatur
49,c,18033,Hispanic or Latino,191,27,0,2.37,2.82,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,6277,759,8,77.78,79.23,61.54,De Kalb
51,c,18033,Unknown,1602,172,5,19.85,17.95,38.46,De Kalb
52,c,18035,Hispanic or Latino,350,39,0,1.23,1.13,0.0,Delaware
53,c,18035,Not Hispanic or Latino,17774,2048,62,62.42,59.22,72.94,Delaware
54,c,18035,Unknown,10351,1371,23,36.35,39.65,27.06,Delaware
55,c,18037,Hispanic or Latino,916,285,3,8.93,17.01,10.71,Dubois
56,c,18037,Not Hispanic or Latino,5719,1097,10,55.75,65.49,35.71,Dubois
57,c,18037,Unknown,3623,293,15,35.32,17.49,53.57,Dubois
58,c,18039,Hispanic or Latino,5765,2021,13,8.96,18.82,8.33,Elkhart
59,c,18039,Not Hispanic or Latino,17672,2882,64,27.47,26.84,41.03,Elkhart
60,c,18039,Unknown,40905,5836,79,63.57,54.34,50.64,Elkhart
61,c,18041,Hispanic or Latino,26,5,0,0.42,0.51,0.0,Fayette
62,c,18041,Not Hispanic or Latino,3083,603,12,49.58,62.1,48.0,Fayette
63,c,18041,Unknown,3109,363,13,50.0,37.38,52.0,Fayette
64,c,18043,Hispanic or Latino,340,63,0,1.75,3.03,0.0,Floyd
65,c,18043,Not Hispanic or Latino,9241,1030,41,47.61,49.61,59.42,Floyd
66,c,18043,Unknown,9830,983,28,50.64,47.35,40.58,Floyd
67,c,18045,Hispanic or Latino,45,6,Suppressed,1.17,1.42,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1981,222,Suppressed,51.62,52.36,Suppressed,Fountain
69,c,18045,Unknown,1812,196,Suppressed,47.21,46.23,Suppressed,Fountain
70,c,18047,Hispanic or Latino,10,2,1,0.32,0.48,3.85,Franklin
71,c,18047,Not Hispanic or Latino,1693,252,11,54.47,60.43,42.31,Franklin
72,c,18047,Unknown,1405,163,14,45.21,39.09,53.85,Franklin
73,c,18049,Hispanic or Latino,150,35,0,3.26,7.74,0.0,Fulton
74,c,18049,Not Hispanic or Latino,2346,263,10,51.04,58.19,83.33,Fulton
75,c,18049,Unknown,2100,154,2,45.69,34.07,16.67,Fulton
76,c,18051,Hispanic or Latino,81,11,0,1.14,1.03,0.0,Gibson
77,c,18051,Not Hispanic or Latino,2642,214,4,37.1,20.08,33.33,Gibson
78,c,18051,Unknown,4399,841,8,61.77,78.89,66.67,Gibson
79,c,18053,Hispanic or Latino,452,61,0,2.85,4.02,0.0,Grant
80,c,18053,Not Hispanic or Latino,8791,987,23,55.41,65.06,54.76,Grant
81,c,18053,Unknown,6622,469,19,41.74,30.92,45.24,Grant
82,c,18055,Hispanic or Latino,59,13,0,0.83,1.99,0.0,Greene
83,c,18055,Not Hispanic or Latino,4335,409,32,60.8,62.54,80.0,Greene
84,c,18055,Unknown,2736,232,8,38.37,35.47,20.0,Greene
85,c,18057,Hispanic or Latino,1489,203,3,1.61,2.79,2.29,Hamilton
86,c,18057,Not Hispanic or Latino,33502,2990,78,36.18,41.05,59.54,Hamilton
87,c,18057,Unknown,57614,4090,50,62.21,56.16,38.17,Hamilton
88,c,18059,Hispanic or Latino,146,26,0,0.72,1.85,0.0,Hancock
89,c,18059,Not Hispanic or Latino,6795,579,22,33.54,41.09,48.89,Hancock
90,c,18059,Unknown,13317,804,23,65.74,57.06,51.11,Hancock
91,c,18061,Hispanic or Latino,155,24,0,1.68,2.63,0.0,Harrison
92,c,18061,Not Hispanic or Latino,6379,627,19,68.99,68.67,79.17,Harrison
93,c,18061,Unknown,2712,262,5,29.33,28.7,20.83,Harrison
94,c,18063,Hispanic or Latino,648,103,0,1.74,2.74,0.0,Hendricks
95,c,18063,Not Hispanic or Latino,19485,1832,80,52.3,48.78,56.34,Hendricks
96,c,18063,Unknown,17126,1821,62,45.96,48.48,43.66,Hendricks
97,c,18065,Hispanic or Latino,89,29,0,0.74,1.84,0.0,Henry
98,c,18065,Not Hispanic or Latino,5009,741,19,41.76,47.02,63.33,Henry
99,c,18065,Unknown,6898,806,11,57.5,51.14,36.67,Henry
100,c,18067,Hispanic or Latino,474,51,0,2.28,2.73,0.0,Howard
101,c,18067,Not Hispanic or Latino,10510,950,21,50.59,50.83,30.43,Howard
102,c,18067,Unknown,9789,868,48,47.12,46.44,69.57,Howard
103,c,18069,Hispanic or Latino,131,18,Suppressed,1.5,3.12,Suppressed,Huntington
104,c,18069,Not Hispanic or Latino,6816,451,Suppressed,78.14,78.16,Suppressed,Huntington
105,c,18069,Unknown,1776,108,Suppressed,20.36,18.72,Suppressed,Huntington
106,c,18071,Hispanic or Latino,591,244,1,5.96,18.07,5.0,Jackson
107,c,18071,Not Hispanic or Latino,4412,660,6,44.52,48.89,30.0,Jackson
108,c,18071,Unknown,4907,446,13,49.52,33.04,65.0,Jackson
109,c,18073,Hispanic or Latino,233,36,Suppressed,2.9,4.19,Suppressed,Jasper
110,c,18073,Not Hispanic or Latino,3974,484,Suppressed,49.41,56.28,Suppressed,Jasper
111,c,18073,Unknown,3836,340,Suppressed,47.69,39.53,Suppressed,Jasper
112,c,18075,Hispanic or Latino,69,22,Suppressed,1.87,4.88,Suppressed,Jay
113,c,18075,Not Hispanic or Latino,2741,281,Suppressed,74.42,62.31,Suppressed,Jay
114,c,18075,Unknown,873,148,Suppressed,23.7,32.82,Suppressed,Jay
115,c,18077,Hispanic or Latino,118,5,Suppressed,1.64,1.04,Suppressed,Jefferson
116,c,18077,Not Hispanic or Latino,3321,316,Suppressed,46.12,65.97,Suppressed,Jefferson
117,c,18077,Unknown,3761,158,Suppressed,52.24,32.99,Suppressed,Jefferson
118,c,18079,Hispanic or Latino,67,13,0,1.39,2.78,0.0,Jennings
119,c,18079,Not Hispanic or Latino,1640,231,5,34.1,49.46,38.46,Jennings
120,c,18079,Unknown,3103,223,8,64.51,47.75,61.54,Jennings
121,c,18081,Hispanic or Latino,655,83,0,1.69,2.24,0.0,Johnson
122,c,18081,Not Hispanic or Latino,20661,1978,95,53.44,53.33,63.33,Johnson
123,c,18081,Unknown,17348,1648,55,44.87,44.43,36.67,Johnson
124,c,18083,Hispanic or Latino,47,23,0,0.65,2.32,0.0,Knox
125,c,18083,Not Hispanic or Latino,1860,473,7,25.63,47.73,70.0,Knox
126,c,18083,Unknown,5349,495,3,73.72,49.95,30.0,Knox
127,c,18085,Hispanic or Latino,902,215,1,4.79,8.61,3.33,Kosciusko
128,c,18085,Not Hispanic or Latino,9715,1385,12,51.63,55.47,40.0,Kosciusko
129,c,18085,Unknown,8198,897,17,43.57,35.92,56.67,Kosciusko
130,c,18087,Hispanic or Latino,158,34,2,3.51,3.72,12.5,Lagrange
131,c,18087,Not Hispanic or Latino,2629,502,13,58.44,54.86,81.25,Lagrange
132,c,18087,Unknown,1712,379,1,38.05,41.42,6.25,Lagrange
