_id,location_level,location_id,ethnicity,covid_test,covid_count,covid_deaths,covid_test_pct,covid_count_pct,covid_deaths_pct,county_name
1,c,18001,Hispanic or Latino,198,29,Suppressed,4.28,9.8,Suppressed,Adams
2,c,18001,Not Hispanic or Latino,3124,181,Suppressed,67.52,61.15,Suppressed,Adams
3,c,18001,Unknown,1305,86,Suppressed,28.2,29.05,Suppressed,Adams
4,c,18003,Hispanic or Latino,2818,575,6,4.15,8.69,2.87,Allen
5,c,18003,Not Hispanic or Latino,36937,3413,120,54.45,51.57,57.42,Allen
6,c,18003,Unknown,28080,2630,83,41.39,39.74,39.71,Allen
7,c,18005,Hispanic or Latino,467,98,0,2.67,8.0,0.0,Bartholomew
8,c,18005,Not Hispanic or Latino,5526,389,16,31.54,31.76,28.07,Bartholomew
9,c,18005,Unknown,11530,738,41,65.8,60.24,71.93,Bartholomew
10,c,18007,Hispanic or Latino,154,42,Suppressed,8.38,46.67,Suppressed,Benton
11,c,18007,Not Hispanic or Latino,1163,37,Suppressed,63.28,41.11,Suppressed,Benton
12,c,18007,Unknown,521,11,Suppressed,28.35,12.22,Suppressed,Benton
13,c,18009,Hispanic or Latino,19,5,Suppressed,0.87,3.68,Suppressed,Blackford
14,c,18009,Not Hispanic or Latino,1633,91,Suppressed,74.87,66.91,Suppressed,Blackford
15,c,18009,Unknown,529,40,Suppressed,24.25,29.41,Suppressed,Blackford
16,c,18011,Hispanic or Latino,161,18,0,1.13,1.73,0.0,Boone
17,c,18011,Not Hispanic or Latino,5693,370,16,39.79,35.54,34.78,Boone
18,c,18011,Unknown,8453,653,30,59.08,62.73,65.22,Boone
19,c,18013,Hispanic or Latino,25,1,Suppressed,1.24,0.95,Suppressed,Brown
20,c,18013,Not Hispanic or Latino,1350,60,Suppressed,67.1,57.14,Suppressed,Brown
21,c,18013,Unknown,637,44,Suppressed,31.66,41.9,Suppressed,Brown
22,c,18015,Hispanic or Latino,109,31,0,3.06,10.76,0.0,Carroll
23,c,18015,Not Hispanic or Latino,2118,142,5,59.46,49.31,38.46,Carroll
24,c,18015,Unknown,1335,115,8,37.48,39.93,61.54,Carroll
25,c,18017,Hispanic or Latino,1585,962,3,15.94,47.65,30.0,Cass
26,c,18017,Not Hispanic or Latino,3692,538,4,37.12,26.65,40.0,Cass
27,c,18017,Unknown,4668,519,3,46.94,25.71,30.0,Cass
28,c,18019,Hispanic or Latino,997,227,2,4.16,9.53,3.51,Clark
29,c,18019,Not Hispanic or Latino,11246,1167,36,46.92,48.97,63.16,Clark
30,c,18019,Unknown,11726,989,19,48.92,41.5,33.33,Clark
31,c,18021,Hispanic or Latino,19,0,Suppressed,0.39,0.0,Suppressed,Clay
32,c,18021,Not Hispanic or Latino,1779,152,Suppressed,36.93,45.65,Suppressed,Clay
33,c,18021,Unknown,3019,181,Suppressed,62.67,54.35,Suppressed,Clay
34,c,18023,Hispanic or Latino,1337,217,0,15.17,31.73,0.0,Clinton
35,c,18023,Not Hispanic or Latino,5538,355,14,62.82,51.9,100.0,Clinton
36,c,18023,Unknown,1940,112,0,22.01,16.37,0.0,Clinton
37,c,18025,Hispanic or Latino,13,2,Suppressed,0.7,1.64,Suppressed,Crawford
38,c,18025,Not Hispanic or Latino,1145,81,Suppressed,61.79,66.39,Suppressed,Crawford
39,c,18025,Unknown,695,39,Suppressed,37.51,31.97,Suppressed,Crawford
40,c,18027,Hispanic or Latino,61,18,0,1.1,2.52,0.0,Daviess
41,c,18027,Not Hispanic or Latino,1129,199,12,20.41,27.87,40.0,Daviess
42,c,18027,Unknown,4341,497,18,78.48,69.61,60.0,Daviess
43,c,18029,Hispanic or Latino,78,4,0,0.83,0.56,0.0,Dearborn
44,c,18029,Not Hispanic or Latino,4396,390,20,46.86,55.08,71.43,Dearborn
45,c,18029,Unknown,4908,314,8,52.31,44.35,28.57,Dearborn
46,c,18031,Hispanic or Latino,52,6,0,1.03,1.29,0.0,Decatur
47,c,18031,Not Hispanic or Latino,3380,291,23,66.71,62.45,58.97,Decatur
48,c,18031,Unknown,1635,169,16,32.27,36.27,41.03,Decatur
49,c,18033,Hispanic or Latino,149,18,0,2.4,3.4,0.0,De Kalb
50,c,18033,Not Hispanic or Latino,4745,380,6,76.5,71.83,54.55,De Kalb
51,c,18033,Unknown,1309,131,5,21.1,24.76,45.45,De Kalb
52,c,18035,Hispanic or Latino,271,31,0,1.19,1.44,0.0,Delaware
53,c,18035,Not Hispanic or Latino,13993,1165,48,61.6,54.16,72.73,Delaware
54,c,18035,Unknown,8452,955,18,37.21,44.4,27.27,Delaware
55,c,18037,Hispanic or Latino,857,263,3,9.88,24.49,15.79,Dubois
56,c,18037,Not Hispanic or Latino,4739,602,4,54.64,56.05,21.05,Dubois
57,c,18037,Unknown,3077,209,12,35.48,19.46,63.16,Dubois
58,c,18039,Hispanic or Latino,4389,1382,10,8.35,19.7,8.77,Elkhart
59,c,18039,Not Hispanic or Latino,13748,1574,41,26.16,22.44,35.96,Elkhart
60,c,18039,Unknown,34420,4058,63,65.49,57.86,55.26,Elkhart
61,c,18041,Hispanic or Latino,18,2,0,0.37,0.47,0.0,Fayette
62,c,18041,Not Hispanic or Latino,2274,240,5,47.08,55.81,35.71,Fayette
63,c,18041,Unknown,2538,188,9,52.55,43.72,64.29,Fayette
64,c,18043,Hispanic or Latino,261,50,0,1.68,3.37,0.0,Floyd
65,c,18043,Not Hispanic or Latino,7056,711,38,45.39,47.88,59.38,Floyd
66,c,18043,Unknown,8229,724,26,52.93,48.75,40.62,Floyd
67,c,18045,Hispanic or Latino,31,2,Suppressed,1.08,1.46,Suppressed,Fountain
68,c,18045,Not Hispanic or Latino,1398,66,Suppressed,48.88,48.18,Suppressed,Fountain
69,c,18045,Unknown,1431,69,Suppressed,50.03,50.36,Suppressed,Fountain
70,c,18047,Hispanic or Latino,7,2,1,0.27,0.63,4.0,Franklin
71,c,18047,Not Hispanic or Latino,1359,180,10,52.8,56.43,40.0,Franklin
72,c,18047,Unknown,1208,137,14,46.93,42.95,56.0,Franklin
73,c,18049,Hispanic or Latino,132,31,Suppressed,3.6,11.79,Suppressed,Fulton
