_id,ETHNICITY,COVID_TEST,COVID_COUNT,COVID_DEATHS,COVID_TEST_PCT,COVID_COUNT_PCT,COVID_DEATHS_PCT
1,Hispanic or Latino,22902,6554,54,3.439999999999999946709294817992486059665679931640625,11,2.0099999999999997868371792719699442386627197265625
2,Not Hispanic or Latino,262179,20290,1402,39.35000000000000142108547152020037174224853515625,34.03999999999999914734871708787977695465087890625,52.25
3,Unknown,381202,32758,1227,57.21000000000000085265128291212022304534912109375,54.96000000000000085265128291212022304534912109375,45.72999999999999687361196265555918216705322265625
