_id,ETHNICITY,COVID_TEST,COVID_COUNT,COVID_DEATHS,COVID_TEST_PCT,COVID_COUNT_PCT,COVID_DEATHS_PCT
1,Hispanic or Latino,19846,6030,51,3.3300000000000000710542735760100185871124267578125,11.1500000000000003552713678800500929355621337890625,1.95999999999999996447286321199499070644378662109375
2,Not Hispanic or Latino,228827,18169,1370,38.4200000000000017053025658242404460906982421875,33.60000000000000142108547152020037174224853515625,52.64999999999999857891452847979962825775146484375
3,Unknown,346885,29881,1181,58.25,55.25,45.3900000000000005684341886080801486968994140625
