_id,County,FIPS,Cases,Case Rate,Case Score,Positivity Rate,Positivity Score,County Score,County Score Color,Previous Positivity,Difference in Positivity
15,Dearborn,18029,145,293.17805010000000720538082532584667205810546875,3,0.14936131699999999344896650654845871031284332275390625,2,2.5,Orange (2 and 2.5),0.16357052199999999597679334328859113156795501708984375,-1.4209205000000000307380787489819340407848358154296875
16,Decatur,18031,104,391.5810083000000076935975812375545501708984375,3,0.1287732410000000105032569308605161495506763458251953125,2,2.5,Orange (2 and 2.5),0.0887865889999999990944701266926131211221218109130859375,3.998665099999999750224333183723501861095428466796875
17,De Kalb,18033,180,414.03105229999999892243067733943462371826171875,3,0.108226031000000000314997805617167614400386810302734375,2,2.5,Orange (2 and 2.5),0.0740059740000000021442616571221151389181613922119140625,3.422005599999999869709199629141949117183685302734375
18,Delaware,18035,318,278.6174267000000099869794212281703948974609375,3,0.08597639399999999765267233442500582896173000335693359375,1,2,Orange (2 and 2.5),0.0819949179999999999690629692850052379071712493896484375,0.39814760000000004591669267028919421136379241943359375
19,Dubois,18037,192,449.2699364000000059604644775390625,3,0.1585877780000000125681935969623737037181854248046875,3,3,Red (3),0.12322672399999999581776677359812310896813869476318359375,3.536105400000000287263901554979383945465087890625
20,Elkhart,18039,1251,606.2779573999999911393388174474239349365234375,3,0.11342933800000000454932802540497505106031894683837890625,2,2.5,Orange (2 and 2.5),0.11027014699999999891577573407630552537739276885986328125,0.315919200000000011119283271909807808697223663330078125
21,Fayette,18041,186,805.12509739999995872494764626026153564453125,3,0.225202991999999990735403798680636100471019744873046875,3,3,Red (3),0.1905149009999999865083708527890848927199840545654296875,3.468809199999999481889290109393186867237091064453125
22,Floyd,18043,175,222.867476600000003372770152054727077484130859375,3,0.0788396660000000026879973802351742051541805267333984375,1,2,Orange (2 and 2.5),0.052799137000000002928334907892349292524158954620361328125,2.60405290000000011474412531242705881595611572265625
23,Fountain,18045,81,495.53407559999999421052052639424800872802734375,3,0.17142933599999998772744902453268878161907196044921875,3,3,Red (3),0.1676424960000000019544330598364467732608318328857421875,0.3786840000000000205915284823277033865451812744140625
24,Franklin,18047,29,127.4277177000000023099346435628831386566162109375,2,0.077257198999999998623167130062938667833805084228515625,1,1.5,Yellow (1 and 1.5),0.0705220099999999960882490768199204467236995697021484375,0.67351890000000003144720039927051402628421783447265625
25,Fulton,18049,67,335.436066900000014356919564306735992431640625,3,0.060253915999999997643588045548312948085367679595947265625,1,2,Orange (2 and 2.5),0.09041802100000000119717213920012000016868114471435546875,-3.01641050000000010555822882452048361301422119140625
26,Gibson,18051,107,317.89417389999999841165845282375812530517578125,3,0.08317310399999999770415115563082508742809295654296875,1,2,Orange (2 and 2.5),0.07798618200000000111327125296156737022101879119873046875,0.51869209999999998927933120285160839557647705078125
27,Grant,18053,166,252.398546399999986533657647669315338134765625,3,0.10430952000000000279289480431543779559433460235595703125,2,2.5,Orange (2 and 2.5),0.11764100800000000524025978165809647180140018463134765625,-1.333148800000000022691892809234559535980224609375
28,Greene,18055,64,200.48869120000000521031324751675128936767578125,3,0.0699098469999999971857818081844015978276729583740234375,1,2,Orange (2 and 2.5),0.084375122999999996320497075430466793477535247802734375,-1.446527600000000024493829187122173607349395751953125
29,Hamilton,18057,793,234.60774950000001126682036556303501129150390625,3,0.0691023149999999974912867628518142737448215484619140625,1,2,Orange (2 and 2.5),0.049279630999999997353899772178920102305710315704345703125,1.9822683999999999304719722204026766121387481689453125
30,Hancock,18059,146,186.77719780000001037478796206414699554443359375,2,0.07826356099999999538230355256018810905516147613525390625,1,1.5,Yellow (1 and 1.5),0.06603741500000000208547845659268205054104328155517578125,1.2226147000000000542030420547234825789928436279296875
31,Harrison,18061,99,244.353942999999986795955919660627841949462890625,3,0.053334842000000000361570329232563381083309650421142578125,1,2,Orange (2 and 2.5),0.0439662690000000022649828679277561604976654052734375,0.9368573000000000039477754398831166326999664306640625
32,Hendricks,18063,294,172.6253735999999889827449806034564971923828125,2,0.0838427379999999999871107547733117826282978057861328125,1,1.5,Yellow (1 and 1.5),0.0664407880000000006237570460143615491688251495361328125,1.740194999999999936335370875895023345947265625
33,Henry,18065,233,485.69999169999999821811798028647899627685546875,3,0.07332700100000000276168066193349659442901611328125,1,2,Orange (2 and 2.5),0.05483986799999999994792432289614225737750530242919921875,1.848713399999999840161990505293942987918853759765625
34,Howard,18067,152,184.144214000000005171386874280869960784912109375,2,0.05479230100000000158733115540599101223051548004150390625,1,1.5,Yellow (1 and 1.5),0.0678837320000000021824604345965781249105930328369140625,-1.3091432000000000623884943706798367202281951904296875
35,Huntington,18069,132,361.44578310000002829838194884359836578369140625,3,0.09716733600000000692364920951149542815983295440673828125,1,2,Orange (2 and 2.5),0.06104405100000000194970795064364210702478885650634765625,3.612328499999999831260311111691407859325408935546875
36,Jackson,18071,119,269.042074599999978090636432170867919921875,3,0.07589706100000000177363546072228928096592426300048828125,1,2,Orange (2 and 2.5),0.11437536399999999325860500221097026951611042022705078125,-3.8478303000000000366753738489933311939239501953125
37,Jasper,18073,156,464.8113938000000189276761375367641448974609375,3,0.10511205999999999327609856436538393609225749969482421875,2,2.5,Orange (2 and 2.5),0.113008001999999996289858472664491273462772369384765625,-0.789594099999999965433516990742646157741546630859375
38,Jay,18075,92,450.18594639999997752966010011732578277587890625,3,0.09703294599999999492379032517419545911252498626708984375,1,2,Orange (2 and 2.5),0.1246467500000000006021849685566849075257778167724609375,-2.76138029999999989883008311153389513492584228515625
39,Jefferson,18077,101,312.61607029999998985658749006688594818115234375,3,0.058702551999999998122437006031759665347635746002197265625,1,2,Orange (2 and 2.5),0.0204733599999999994756283427932430640794336795806884765625,3.82291920000000029489228836609981954097747802734375
40,Jennings,18079,63,227.149810699999989083153195679187774658203125,3,0.071913787000000006788269502067123539745807647705078125,1,2,Orange (2 and 2.5),0.03186787700000000278510725593150709755718708038330078125,4.0045909999999995676489561446942389011383056640625
41,Johnson,18081,388,245.31033650000000534419086761772632598876953125,3,0.08986880299999999710536258135107345879077911376953125,1,2,Orange (2 and 2.5),0.06379659000000000024233060003098216839134693145751953125,2.60722129999999996385895428829826414585113525390625
42,Knox,18083,162,442.6955239000000119631295092403888702392578125,3,0.067524171999999993420971122759510762989521026611328125,1,2,Orange (2 and 2.5),0.08870998800000000350518547520550782792270183563232421875,-2.118581600000000175754166775732301175594329833984375
43,Kosciusko,18085,408,513.4917438999999603765900246798992156982421875,3,0.128860858999999994267682268400676548480987548828125,2,2.5,Orange (2 and 2.5),0.10816694500000000045414338956106803379952907562255859375,2.069391400000000214021156352828256785869598388671875
44,Lagrange,18087,69,174.180845199999993155870470218360424041748046875,2,0.1286274269999999886326946807457716204226016998291015625,2,2,Orange (2 and 2.5),0.1161018550000000038036063187973923049867153167724609375,1.2525573000000000956077883529360406100749969482421875
45,Lake,18089,1954,402.477481699999998454586602747440338134765625,3,0.11292910400000000237241692957468330860137939453125,2,2.5,Orange (2 and 2.5),0.0962660879999999996581294681163853965699672698974609375,1.666301499999999879975121075403876602649688720703125
46,La Porte,18091,294,267.545136899999988600029610097408294677734375,3,0.094910054999999993174952805929933674633502960205078125,1,2,Orange (2 and 2.5),0.081602019999999997335038415258168242871761322021484375,1.3308035000000000280806489172391593456268310546875
47,Lawrence,18093,142,312.9821468000000095344148576259613037109375,3,0.09074301799999999473822498430308769457042217254638671875,1,2,Orange (2 and 2.5),0.116464877999999993907209727694862522184848785400390625,-2.572185999999999861387323107919655740261077880859375
48,Madison,18095,391,301.7697134000000005471520125865936279296875,3,0.10821171899999999788111182397187803871929645538330078125,2,2.5,Orange (2 and 2.5),0.08824774000000000506727104720994248054921627044677734375,1.996397800000000000153477230924181640148162841796875
49,Marion,18097,1963,203.507840700000002698288881219923496246337890625,3,0.08727680200000000054760818102295161224901676177978515625,1,2,Orange (2 and 2.5),0.06683392600000000183246839924322557635605335235595703125,2.04428759999999964946937325294129550457000732421875
50,Marshall,18099,220,475.5934108999999807565473020076751708984375,3,0.04197537099999999743449308198250946588814258575439453125,0,1.5,Yellow (1 and 1.5),0.029000403000000000985902914862890611402690410614013671875,1.2974968000000000056814997151377610862255096435546875
51,Martin,18101,14,136.518771299999997381746652536094188690185546875,2,0.05316954399999999913983828037089551798999309539794921875,1,1.5,Yellow (1 and 1.5),0.06470814099999999680079554309486411511898040771484375,-1.1538597999999999910158976490492932498455047607421875
52,Miami,18103,130,366.03221079999997300546965561807155609130859375,3,0.07221265400000000111990772211356670595705509185791015625,1,2,Orange (2 and 2.5),0.0953923319999999963503256594776757992804050445556640625,-2.3179677999999999116198523552156984806060791015625
53,Monroe,18105,229,154.280440099999992753510014154016971588134765625,2,0.026846923000000001702236573919435613788664340972900390625,0,1,Yellow (1 and 1.5),0.02092273000000000049425352699472568929195404052734375,0.592419299999999982020426614326424896717071533203125
54,Montgomery,18107,119,310.3969951000000264684786088764667510986328125,3,0.10032423499999999771947756244117044843733310699462890625,2,2.5,Orange (2 and 2.5),0.04593835000000000279296585858901380561292171478271484375,5.43858860000000010614940038067288696765899658203125
55,Morgan,18109,110,156.0527174000000059095327742397785186767578125,2,0.082354823999999993144882637352566234767436981201171875,1,1.5,Yellow (1 and 1.5),0.044053267000000000119808163390189292840659618377685546875,3.830155700000000162930291480734013020992279052734375
56,Newton,18111,51,364.7025171999999884064891375601291656494140625,3,0.057873483000000003340090870551648549735546112060546875,1,2,Orange (2 and 2.5),0.13999505400000000765459162721526809036731719970703125,-8.2121571000000006534946805913932621479034423828125
57,Noble,18113,151,316.270107199999984004534780979156494140625,3,0.0737835129999999950189959463386912830173969268798828125,1,2,Orange (2 and 2.5),0.0833564890000000058289941762268426828086376190185546875,-0.9572974999999999123900806807796470820903778076171875
58,Ohio,18115,20,340.4255319000000099549652077257633209228515625,3,0.13251971600000000961472323979251086711883544921875,2,2.5,Orange (2 and 2.5),0.1624814340000000079111686090982402674853801727294921875,-2.99617179999999994066683939308859407901763916015625
59,Orange,18117,38,193.423597699999987753471941687166690826416015625,2,0.0540060970000000029056508310532080940902233123779296875,1,1.5,Yellow (1 and 1.5),0.047562895000000000866879901195716229267418384552001953125,0.64432009999999995120134599346783943474292755126953125
60,Owen,18119,52,250.012019799999990254946169443428516387939453125,3,0.05000000000000000277555756156289135105907917022705078125,1,2,Orange (2 and 2.5),0.044320623000000003433029860389069654047489166259765625,0.56351940000000000363655772162019275128841400146484375
61,Parke,18121,36,212.5524000999999998384737409651279449462890625,3,0.0592859579999999997124149331284570507705211639404296875,1,2,Orange (2 and 2.5),0.07375796099999999688723306690008030273020267486572265625,-1.447200299999999995037569533451460301876068115234375
62,Perry,18123,160,834.680995400000028894282877445220947265625,3,0.1494008779999999869669835561580839566886425018310546875,2,2.5,Orange (2 and 2.5),0.1636798200000000036435920947042177431285381317138671875,-1.42789419999999989130401445436291396617889404296875
63,Pike,18125,32,258.29364759999998568673618137836456298828125,3,0.05712082000000000270301114824178512208163738250732421875,1,2,Orange (2 and 2.5),0.08518701600000000428991597800632007420063018798828125,-2.80661960000000032522393667022697627544403076171875
64,Porter,18127,700,410.8246424000000160958734340965747833251953125,3,0.12087552699999999650248838634070125408470630645751953125,2,2.5,Orange (2 and 2.5),0.07587296500000000054608761956842499785125255584716796875,4.50025610000000053645408115698955953121185302734375
65,Posey,18129,99,389.34990360000000464424374513328075408935546875,3,0.08084180900000000058458482499190722592175006866455078125,1,2,Orange (2 and 2.5),0.09008855100000000282189915878916508518159389495849609375,-0.92467420000000000168682845469447784125804901123046875
66,Pulaski,18131,31,250.951185900000012907185009680688381195068359375,3,0.09254583600000000631613517043660976924002170562744140625,1,2,Orange (2 and 2.5),0.039951040999999999636660419355393969453871250152587890625,5.25947950000000030712499210494570434093475341796875
67,Putnam,18133,66,175.64402810000001409207470715045928955078125,2,0.0661937860000000044546908384290873073041439056396484375,1,1.5,Yellow (1 and 1.5),0.061197541000000001132352878130404860712587833404541015625,0.499624499999999971411313026692369021475315093994140625
68,Randolph,18135,127,514.89965540000002874876372516155242919921875,3,0.0766553789999999957149867668704246170818805694580078125,1,2,Orange (2 and 2.5),0.061448914000000000312784464995274902321398258209228515625,1.520646399999999953678297970327548682689666748046875
69,Ripley,18137,92,324.812879500000008192728273570537567138671875,3,0.07016769800000000056883209254010580480098724365234375,1,2,Orange (2 and 2.5),0.073449558999999997599417156379786320030689239501953125,-0.328186099999999980614262540257186628878116607666015625
70,Rush,18139,64,385.9839574999999740612111054360866546630859375,3,0.0813391599999999936887462581580621190369129180908203125,1,2,Orange (2 and 2.5),0.0969736399999999998389199618031852878630161285400390625,-1.5634479999999999488835555894183926284313201904296875
71,St. Joseph,18141,1183,435.20487370000000737491063773632049560546875,3,0.060539189999999999669544337166371406055986881256103515625,1,2,Orange (2 and 2.5),0.06626127299999999553659080220313626341521739959716796875,-0.5722083000000000030382807381101883947849273681640625
72,Scott,18143,59,247.14112180000000762447598390281200408935546875,3,0.07020088500000000453216131290901103056967258453369140625,1,2,Orange (2 and 2.5),0.050827508000000000409901446118965395726263523101806640625,1.9373378000000001097902213587076403200626373291015625
73,Shelby,18145,123,274.98938049999998156636138446629047393798828125,3,0.1429246660000000057610947123976075090467929840087890625,2,2.5,Orange (2 and 2.5),0.0528711600000000003785061153394053690135478973388671875,9.0053505999999998721250449307262897491455078125
74,Spencer,18147,56,276.17497659999997949853423051536083221435546875,3,0.09014548000000000005371703082346357405185699462890625,1,2,Orange (2 and 2.5),0.04346888499999999877498879641279927454888820648193359375,4.66765950000000007236167220980860292911529541015625
75,Starke,18149,110,478.36486189999999396604835055768489837646484375,3,0.08259791800000000627779428441499476321041584014892578125,1,2,Orange (2 and 2.5),0.09020788400000000206713224315535626374185085296630859375,-0.76099660000000002302300572409876622259616851806640625
76,Steuben,18151,103,297.73949240000001736916601657867431640625,3,0.086159503999999997869707613062928430736064910888671875,1,2,Orange (2 and 2.5),0.075491381999999995766614802050753496587276458740234375,1.066812300000000046651393859065137803554534912109375
77,Sullivan,18153,45,217.71735449999999900683178566396236419677734375,3,0.1480985649999999875792155989984166808426380157470703125,2,2.5,Orange (2 and 2.5),0.10340845399999999687512541868272819556295871734619140625,4.469011099999999458987076650373637676239013671875
78,Switzerland,18155,15,139.521904900000009774885256774723529815673828125,2,0.05825455200000000111071329911283100955188274383544921875,1,1.5,Yellow (1 and 1.5),0.1341311520000000034880116572821862064301967620849609375,-7.58766000000000051528559197322465479373931884765625
79,Tippecanoe,18157,654,334.130341499999985899194143712520599365234375,3,0.059906123999999998097631959126374567858874797821044921875,1,2,Orange (2 and 2.5),0.043816134999999999111164328269296674989163875579833984375,1.608998900000000009669065548223443329334259033203125
80,Tipton,18159,26,171.639820399999990740980138070881366729736328125,2,0.085723198000000000451592541139689274132251739501953125,1,1.5,Yellow (1 and 1.5),0.072536763000000004097955752513371407985687255859375,1.3186435999999999157950014705420471727848052978515625
81,Union,18161,22,311.8797845000000279469531960785388946533203125,3,0.14804421800000000519759169037570245563983917236328125,2,2.5,Orange (2 and 2.5),0.07624993300000000584493164978994172997772693634033203125,7.179428500000000212821760214865207672119140625
82,Vanderburgh,18163,628,346.098946800000021539744921028614044189453125,3,0.053830250000000003096634060284486622549593448638916015625,1,2,Orange (2 and 2.5),0.05563648300000000046505732598234317265450954437255859375,-0.1806232000000000115225162744536646641790866851806640625
83,Vermillion,18165,38,245.192928099999988944546203128993511199951171875,3,0.0806847360000000068946945930292713455855846405029296875,1,2,Orange (2 and 2.5),0.11128623399999999776799342043887008912861347198486328125,-3.060149800000000031019453672342933714389801025390625
84,Vigo,18167,368,343.8031353000000081010512076318264007568359375,3,0.09167082799999999587203802775547956116497516632080078125,1,2,Orange (2 and 2.5),0.0884555409999999986414565000814036466181278228759765625,0.321528800000000003489475375317852012813091278076171875
85,Wabash,18169,159,512.9694154000000025916961021721363067626953125,3,0.0812047959999999957592109467441332526504993438720703125,1,2,Orange (2 and 2.5),0.07697770900000000526830490343854762613773345947265625,0.422708699999999992780175261941622011363506317138671875
86,Warren,18171,20,241.984271000000006779373507015407085418701171875,3,0.1102305620000000041525112237650319002568721771240234375,2,2.5,Orange (2 and 2.5),0.139276169000000005215866849539452232420444488525390625,-2.90456070000000021735786503995768725872039794921875
87,Warrick,18173,187,296.83482020000002421511453576385974884033203125,3,0.040815630999999998052008010063218534924089908599853515625,0,1.5,Yellow (1 and 1.5),0.059284756000000000952798728803827543742954730987548828125,-1.8469124999999999570121644865139387547969818115234375
88,Washington,18175,45,160.5079183999999941079295240342617034912109375,2,0.08117855799999999788507665243741939775645732879638671875,1,1.5,Yellow (1 and 1.5),0.08718705200000000099525010455181472934782505035400390625,-0.6008495000000000363371555067715235054492950439453125
89,Wayne,18177,334,506.95161189999998896382749080657958984375,3,0.11429904400000000241899300590375787578523159027099609375,2,2.5,Orange (2 and 2.5),0.08137929900000000216220286120005766861140727996826171875,3.2919745000000002477236193954013288021087646484375
90,Wells,18179,110,388.74752619999998159983078949153423309326171875,3,0.09774296000000000372853747876433772034943103790283203125,1,2,Orange (2 and 2.5),0.07077925599999999872746769824516377411782741546630859375,2.69637040000000016704007066437043249607086181640625
91,White,18181,77,319.475562200000013035605661571025848388671875,3,0.09305290200000000677693634543174994178116321563720703125,1,2,Orange (2 and 2.5),0.047501364999999996785451372716124751605093479156494140625,4.5551536999999999721921994932927191257476806640625
92,Whitley,18183,100,294.42939580000000887594069354236125946044921875,3,0.10863276500000000612811135169977205805480480194091796875,2,2.5,Orange (2 and 2.5),0.071277898000000006195620017024339176714420318603515625,3.73548670000000004876028469880111515522003173828125
