_id,County,FIPS,Cases,Case Rate,Case Score,Positivity Rate,Positivity Score,County Score,County Score Color,Previous Positivity,Difference in Positivity
20,Elkhart,18039,732,354.752569774999983565066941082477569580078125,3,0.10127160000000000328324034626348293386399745941162109375,2,2.5,Orange (2 and 2.5),0.0745775780000000054759112799729336984455585479736328125,2.669402199999999947266360322828404605388641357421875
21,Fayette,18041,70,303.0040689119999797185300849378108978271484375,3,0.11910654399999999475401324389167712070047855377197265625,2,2.5,Orange (2 and 2.5),0.08171077399999999990587440379385952837765216827392578125,3.739577000000000150947698784875683486461639404296875
22,Floyd,18043,124,157.917526298000012729971786029636859893798828125,2,0.05110742199999999957338303602227824740111827850341796875,1,1.5,Yellow (1 and 1.5),0.05538263799999999792422755717780091799795627593994140625,-0.427521600000000001617905809325748123228549957275390625
23,Fountain,18045,50,305.88523186100002249077078886330127716064453125,3,0.1320761330000000122186776252419804222881793975830078125,2,2.5,Orange (2 and 2.5),0.18505842599999999809057271704659797251224517822265625,-5.29822930000000003047944119316525757312774658203125
24,Franklin,18047,37,162.580191581000008227420039474964141845703125,2,0.07920886000000000592979887414912809617817401885986328125,1,1.5,Yellow (1 and 1.5),0.02874991400000000141279343779388000257313251495361328125,5.04589450000000017126922102761454880237579345703125
25,Fulton,18049,38,190.247321518000006790316547267138957977294921875,2,0.049827055000000002038529345327333430759608745574951171875,0,1,Yellow (1 and 1.5),0.0427832870000000031751596907270140945911407470703125,0.70437680000000002511484353817650116980075836181640625
26,Gibson,18051,82,243.619834220000001323569449596107006072998046875,3,0.0722184700000000068254024654379463754594326019287109375,1,2,Orange (2 and 2.5),0.0943634339999999960379994945469661615788936614990234375,-2.2144963999999998094381226110272109508514404296875
27,Grant,18053,93,141.404004925999998931729351170361042022705078125,2,0.10228094999999999548112583624970284290611743927001953125,2,2,Orange (2 and 2.5),0.069381424999999996572341842693276703357696533203125,3.2899525000000000574118530494160950183868408203125
28,Greene,18055,46,144.101246788999986847557011060416698455810546875,2,0.06884027199999999402368899836801574565470218658447265625,1,1.5,Yellow (1 and 1.5),0.0257364040000000009189573546564133721403777599334716796875,4.310386799999999851706888875924050807952880859375
29,Hamilton,18057,394,116.564253825999998070983565412461757659912109375,2,0.04259760199999999830122732191739487461745738983154296875,0,1,Yellow (1 and 1.5),0.0369111020000000011886953643625020049512386322021484375,0.568649900000000041444536691415123641490936279296875
30,Hancock,18059,90,115.1366287999999968860720400698482990264892578125,2,0.06403914300000000670021194082437432371079921722412109375,1,1.5,Yellow (1 and 1.5),0.05193979299999999799108962861282634548842906951904296875,1.2099349999999999827338115210295654833316802978515625
31,Harrison,18061,57,140.688633839000004854824510402977466583251953125,2,0.05119128600000000250958009928581304848194122314453125,1,1.5,Yellow (1 and 1.5),0.060205140999999996742619856604505912400782108306884765625,-0.9013856000000000090466301116975955665111541748046875
32,Hendricks,18063,162,95.1201038100000033637115848250687122344970703125,1,0.046116307000000002214168404179872595705091953277587890625,0,0.5,Blue (0 and 0.5),0.0277832870000000002608242510859781759791076183319091796875,1.833301999999999765122993267141282558441162109375
33,Henry,18065,177,368.96522971699999970951466821134090423583984375,3,0.0917886910000000055820379429860622622072696685791015625,1,2,Orange (2 and 2.5),0.091372426000000006585111123058595694601535797119140625,0.041626500000000003776090551355082425288856029510498046875
34,Howard,18067,81,98.1294824579999982461231411434710025787353515625,1,0.03625367000000000172743597204316756688058376312255859375,0,0.5,Blue (0 and 0.5),0.039558963000000002541156618462991900742053985595703125,-0.330529299999999970349762179466779343783855438232421875
35,Huntington,18069,43,117.7437020809999950188284856267273426055908203125,2,0.041707271999999996625607678879532613791525363922119140625,0,1,Yellow (1 and 1.5),0.04878523199999999782061621544926310889422893524169921875,-0.70779599999999998072297557882848195731639862060546875
36,Jackson,18071,128,289.3897944880000068224035203456878662109375,3,0.10150368199999999785365645266210776753723621368408203125,2,2.5,Orange (2 and 2.5),0.1248012579999999982494074401984107680618762969970703125,-2.329757600000000206108552447403781116008758544921875
37,Jasper,18073,90,268.160419521999983771820552647113800048828125,3,0.065609591999999994360592836528667248785495758056640625,1,2,Orange (2 and 2.5),0.030711280999999999996585842154672718606889247894287109375,3.48983120000000024418795874225907027721405029296875
38,Jay,18075,37,181.053043647999999166131601668894290924072265625,2,0.06341839200000000398294019987588399089872837066650390625,1,1.5,Yellow (1 and 1.5),0.04779371799999999892438751203371793963015079498291015625,1.56246740000000006176605893415398895740509033203125
39,Jefferson,18077,21,64.9993809580000032610769267193973064422607421875,1,0.05628415700000000132519062390201725065708160400390625,1,1,Yellow (1 and 1.5),0.06221701200000000209211492574468138627707958221435546875,-0.59328550000000002118127895300858654081821441650390625
40,Jennings,18079,18,64.899945916999996597951394505798816680908203125,1,0.067117594000000002640859975144849158823490142822265625,1,1,Yellow (1 and 1.5),0.0305136059999999986747099001149763353168964385986328125,3.660398799999999841503495190409012138843536376953125
41,Johnson,18081,233,147.312650552999997444203472696244716644287109375,2,0.06442214999999999747171131048162351362407207489013671875,1,1.5,Yellow (1 and 1.5),0.0577879619999999982749017135574831627309322357177734375,0.66341879999999997519211092367186211049556732177734375
42,Knox,18083,91,248.67464611700000887140049599111080169677734375,3,0.049439558000000001503071445085879531688988208770751953125,0,1.5,Yellow (1 and 1.5),0.04279344899999999729534039261125144548714160919189453125,0.66461080000000005707505579266580753028392791748046875
43,Kosciusko,18085,206,259.26298832100002300649066455662250518798828125,3,0.11911719199999999674322026521622319705784320831298828125,2,2.5,Orange (2 and 2.5),0.1421418979999999887553485677926801145076751708984375,-2.302470599999999922857796263997443020343780517578125
44,Lagrange,18087,47,118.6449235120000054166666814126074314117431640625,2,0.223869821999999996098296151103568263351917266845703125,3,2.5,Orange (2 and 2.5),0.11939642200000000205051264856592752039432525634765625,10.4473399999999987386445354786701500415802001953125
45,Lake,18089,1113,229.251503111000005219466402195394039154052734375,3,0.08903672799999999554199092699491302482783794403076171875,1,2,Orange (2 and 2.5),0.0629585549999999993797672459550085477530956268310546875,2.607817199999999946413709039916284382343292236328125
46,La Porte,18091,251,228.41438555600001336642890237271785736083984375,3,0.0803582320000000016602115238129044882953166961669921875,1,2,Orange (2 and 2.5),0.06899960600000000499054664260256686247885227203369140625,1.1358626000000000555445467398385517299175262451171875
47,Lawrence,18093,130,286.53295128899998189808684401214122772216796875,3,0.1034587780000000012403660321069764904677867889404296875,2,2.5,Orange (2 and 2.5),0.05138931800000000327255378351765102706849575042724609375,5.20694599999999940820316624012775719165802001953125
48,Madison,18095,219,169.021911104999986719121807254850864410400390625,2,0.0654526549999999984752463433324010111391544342041015625,1,1.5,Yellow (1 and 1.5),0.0634502230000000000398330257667112164199352264404296875,0.2002430999999999794436433830924215726554393768310546875
49,Marion,18097,1257,130.315514906999993627323419786989688873291015625,2,0.06320774099999999784404991487463121302425861358642578125,1,1.5,Yellow (1 and 1.5),0.0492879930000000021639294800479547120630741119384765625,1.3919747999999998455677996389567852020263671875
50,Marshall,18099,117,252.9292230529999869759194552898406982421875,3,0.035975664999999996951363101516108145006000995635986328125,0,1.5,Yellow (1 and 1.5),0.023820397999999999572029452110655256547033786773681640625,1.215526600000000012613554645213298499584197998046875
51,Martin,18101,12,117.01608971199999587042839266359806060791015625,2,0.061597541999999998185710836651196586899459362030029296875,1,1.5,Yellow (1 and 1.5),0.0276705279999999997908588511563721112906932830810546875,3.392701499999999814605189385474659502506256103515625
52,Miami,18103,83,233.697488456000002088330802507698535919189453125,3,0.07216701100000000312917336486862041056156158447265625,1,2,Orange (2 and 2.5),0.056029958999999997237839721719865337945520877838134765625,1.6137051999999998397328226928948424756526947021484375
53,Monroe,18105,177,119.24732704100000546532100997865200042724609375,2,0.02904747800000000157449875359816360287368297576904296875,0,1,Yellow (1 and 1.5),0.019961065000000000058122395785176195204257965087890625,0.90864120000000003773976686716196127235889434814453125
54,Montgomery,18107,31,80.859721425000003591776476241648197174072265625,1,0.034840483999999997954954977785746450535953044891357421875,0,0.5,Blue (0 and 0.5),0.01491596899999999940866768355363092268817126750946044921875,1.99245159999999987832097758655436336994171142578125
55,Morgan,18109,80,113.4928854150000034906042856164276599884033203125,2,0.06796612900000000012656897752094664610922336578369140625,1,1.5,Yellow (1 and 1.5),0.04224729700000000309767500539237516932189464569091796875,2.57188309999999997756958691752515733242034912109375
56,Newton,18111,21,150.171624713999989353396813385188579559326171875,2,0.0373380660000000030862565836287103593349456787109375,0,1,Yellow (1 and 1.5),0.05849753700000000222747331690698047168552875518798828125,-2.115947100000000080655127021600492298603057861328125
57,Noble,18113,95,198.977882037999989961463143117725849151611328125,2,0.0876283260000000063794090010560466907918453216552734375,1,1.5,Yellow (1 and 1.5),0.040718181999999998599282236000362900085747241973876953125,4.691014400000000250656739808619022369384765625
58,Ohio,18115,28,476.59574468099998512116144411265850067138671875,3,0.28772472500000001449649289497756399214267730712890625,3,3,Red (3),0.0231292519999999994506634237723119440488517284393310546875,26.45954730000000409972926718182861804962158203125
59,Orange,18117,41,208.69388170600001330967643298208713531494140625,3,0.0922608510000000048290047516275080852210521697998046875,1,2,Orange (2 and 2.5),0.0918795069999999991505745811082306317985057830810546875,0.03813439999999999885371693153501837514340877532958984375
60,Owen,18119,16,76.9267753259999977899497025646269321441650390625,1,0.0181039869999999984695460142347656073980033397674560546875,0,0.5,Blue (0 and 0.5),0.005457693999999999913408377238965840660966932773590087890625,1.2646291999999998978410076233558356761932373046875
61,Parke,18121,45,265.6905000890000110302935354411602020263671875,3,0.08649657400000000662121379946256638504564762115478515625,1,2,Orange (2 and 2.5),0.14822656800000000298922486763331107795238494873046875,-6.1729994000000001364014678983949124813079833984375
62,Perry,18123,33,172.1529552920000014637480489909648895263671875,2,0.060655010000000002257092290847140247933566570281982421875,1,1.5,Yellow (1 and 1.5),0.042063072999999999435072339792895945720374584197998046875,1.8591936999999998381127852553618140518665313720703125
63,Pike,18125,30,242.1502946159999964947928674519062042236328125,3,0.07965778199999999642511028241642634384334087371826171875,1,2,Orange (2 and 2.5),0.1159013869999999946092117397711263038218021392822265625,-3.6243604999999998739212969667278230190277099609375
64,Porter,18127,291,170.785672784000013280092389322817325592041015625,2,0.0777177500000000021085355683680973015725612640380859375,1,1.5,Yellow (1 and 1.5),0.0763730370000000047259192115234327502548694610595703125,0.1344713999999999909373826767478021793067455291748046875
65,Posey,18129,86,338.22314862199999652148107998073101043701171875,3,0.152708536000000005827814675285480916500091552734375,3,3,Red (3),0.09010062500000000362820884447501157410442829132080078125,6.2607911000000004975163392373360693454742431640625
66,Pulaski,18131,19,153.808791387000013628494343720376491546630859375,2,0.041988642999999999105842363178453524596989154815673828125,0,1,Yellow (1 and 1.5),0.028040293000000000855909121355580282397568225860595703125,1.394835000000000047037929107318632304668426513671875
67,Putnam,18133,32,85.160740898000000242973328568041324615478515625,1,0.05403127700000000255275978133795433677732944488525390625,1,1,Yellow (1 and 1.5),0.0235552140000000014008474380489133181981742382049560546875,3.04760640000000027072246666648425161838531494140625
68,Randolph,18135,55,222.98803973200000427823397330939769744873046875,3,0.0463995199999999996531840906754950992763042449951171875,0,1.5,Yellow (1 and 1.5),0.029856183000000001415141781535567133687436580657958984375,1.6543337000000002401378651484264992177486419677734375
69,Ripley,18137,54,190.651037989000002426109858788549900054931640625,2,0.031644576000000000648437747940988629125058650970458984375,0,1,Yellow (1 and 1.5),0.03290732500000000115836229497290332801640033721923828125,-0.1262748999999999954813034719336428679525852203369140625
70,Rush,18139,31,186.960979433999995080739608965814113616943359375,2,0.08011923399999999750864532188643352128565311431884765625,1,1.5,Yellow (1 and 1.5),0.0203647420000000016482299969311497989110648632049560546875,5.97544930000000018566197468317113816738128662109375
71,St. Joseph,18141,824,303.1350937729999941439018584787845611572265625,3,0.058793431999999999637562808629809296689927577972412109375,1,2,Orange (2 and 2.5),0.05071225299999999880373735550165292806923389434814453125,0.80811790000000005562696969718672335147857666015625
72,Scott,18143,29,121.4761445989999941730275168083608150482177734375,2,0.07373860799999999715570453417967655695974826812744140625,1,1.5,Yellow (1 and 1.5),0.08720660500000000647791154051446937955915927886962890625,-1.3467997000000000440422809333540499210357666015625
73,Shelby,18145,58,129.6697891750000053434632718563079833984375,2,0.040434029000000003273296300676520331762731075286865234375,0,1,Yellow (1 and 1.5),0.0201687689999999995860147095072534284554421901702880859375,2.02652590000000021319692677934654057025909423828125
74,Spencer,18147,33,162.745968339000000923988409340381622314453125,2,0.0608928509999999978408169454269227571785449981689453125,1,1.5,Yellow (1 and 1.5),0.06280986900000000427990443085946026258170604705810546875,-0.1917018000000000055305093837887397967278957366943359375
75,Starke,18149,45,195.694716242999987798611982725560665130615234375,2,0.06803225000000000244337883259504451416432857513427734375,1,1.5,Yellow (1 and 1.5),0.077020160000000004174580681137740612030029296875,-0.89879100000000000658673116049612872302532196044921875
76,Steuben,18151,78,225.472625311000001602224074304103851318359375,3,0.10996787600000000606481620479826233349740505218505859375,2,2.5,Orange (2 and 2.5),0.0904305880000000061880172097517061047255992889404296875,1.953728799999999932168748273397795855998992919921875
77,Sullivan,18153,43,208.041027625999987549221259541809558868408203125,3,0.11190693200000000062654947896589874289929866790771484375,2,2.5,Orange (2 and 2.5),0.1259885659999999962810335318863508291542530059814453125,-1.4081634000000000650487663733656518161296844482421875
78,Switzerland,18155,9,83.7131429629999956887331791222095489501953125,1,0.0258503399999999994296473460053675808012485504150390625,0,0.5,Blue (0 and 0.5),0.012422360000000000346265238704290823079645633697509765625,1.3427980000000001581383912707678973674774169921875
79,Tippecanoe,18157,336,171.66329470900001297195558436214923858642578125,2,0.036185791000000001871317323320909054018557071685791015625,0,1,Yellow (1 and 1.5),0.028805574000000000456367388323997147381305694580078125,0.73802170000000000271711542154662311077117919921875
80,Tipton,18159,12,79.21837866399999938948894850909709930419921875,1,0.05759240799999999771419112448711530305445194244384765625,1,1,Yellow (1 and 1.5),0.0482478660000000003638120915638864971697330474853515625,0.934454099999999954206941765733063220977783203125
81,Union,18161,18,255.17436915199999702963395975530147552490234375,3,0.0211930929999999996538040392124457866884768009185791015625,0,1.5,Yellow (1 and 1.5),0.1583124479999999945079025565064512193202972412109375,-13.711935499999999166220732149668037891387939453125
82,Vanderburgh,18163,581,320.196637108999993870384059846401214599609375,3,0.07604122200000000553199441810647840611636638641357421875,1,2,Orange (2 and 2.5),0.06854596400000000089303142658536671660840511322021484375,0.7495258000000000198070893020485527813434600830078125
83,Vermillion,18165,47,303.2649374110000053406110964715480804443359375,3,0.1504046900000000075436901170178316533565521240234375,3,3,Red (3),0.0633135019999999937301282670887303538620471954345703125,8.7091188000000006042000677553005516529083251953125
84,Vigo,18167,259,241.970141444999995883335941471159458160400390625,3,0.07573503500000000610015149504761211574077606201171875,1,2,Orange (2 and 2.5),0.059957227000000001826407469707191921770572662353515625,1.5777807999999999832851926839794032275676727294921875
85,Wabash,18169,64,206.478255259000007981740054674446582794189453125,3,0.08976816599999999646275483655699645169079303741455078125,1,2,Orange (2 and 2.5),0.05459081300000000191996463172472431324422359466552734375,3.51773540000000028982185540371574461460113525390625
86,Warren,18171,14,169.388989715999997542894561775028705596923828125,2,0.132914703999999994632474908939911983907222747802734375,2,2,Orange (2 and 2.5),0.15741758200000000034179947761003859341144561767578125,-2.4502877999999999047986420919187366962432861328125
87,Warrick,18173,143,226.991333058000009259558282792568206787109375,3,0.07066719800000000051287685209899791516363620758056640625,1,2,Orange (2 and 2.5),0.0713151260000000064565028878860175609588623046875,-0.06479279999999999761772784268032410182058811187744140625
88,Washington,18175,41,146.240547867000003634530003182590007781982421875,2,0.08246398600000000300713765000182320363819599151611328125,1,1.5,Yellow (1 and 1.5),0.0607443530000000009305693993155728094279766082763671875,2.1719632999999998190787664498202502727508544921875
89,Wayne,18177,187,283.8321899100000109683605842292308807373046875,3,0.07871198699999999714993492716530454345047473907470703125,1,2,Orange (2 and 2.5),0.041570721999999997453567601723989355377852916717529296875,3.714126599999999722712118455092422664165496826171875
90,Wells,18179,79,279.19140514600002234146813862025737762451171875,3,0.1117001489999999985780476663421723060309886932373046875,2,2.5,Orange (2 and 2.5),0.07216531599999999324612787177102291025221347808837890625,3.95348319999999997520490069291554391384124755859375
91,White,18181,37,153.514231184000010443924111314117908477783203125,2,0.05756152500000000227231566896080039441585540771484375,1,1.5,Yellow (1 and 1.5),0.0177949579999999996093862364432425238192081451416015625,3.97665670000000037731524571427144110202789306640625
92,Whitley,18183,56,164.880461665000012771997717209160327911376953125,2,0.0561485359999999988911412174275028519332408905029296875,1,1.5,Yellow (1 and 1.5),0.06674118199999999612170853424686356447637081146240234375,-1.059264600000000111634790300740860402584075927734375
