_id,County,FIPS,Cases,Case Rate,Case Score,Positivity Rate,Positivity Score,County Score,County Score Color,Previous Positivity,Difference in Positivity
43,Kosciusko,18085,274,344.84494562999998379382304847240447998046875,3,0.1118116309999999946622750712776905857026576995849609375,2,2.5,Orange (2 and 2.5),0.11321256899999999900874314562315703369677066802978515625,-0.140093799999999990557597584484028629958629608154296875
44,Lagrange,18087,56,141.36416418400000338806421495974063873291015625,2,0.10208234500000000488650897523257299326360225677490234375,2,2,Orange (2 and 2.5),0.231717404999999987413872304387041367590427398681640625,-12.963505999999998863358996459282934665679931640625
45,Lake,18089,1364,280.95152762200001461678766645491123199462890625,3,0.096027472000000002605446525194565765559673309326171875,1,2,Orange (2 and 2.5),0.08874800600000000427858282137094647623598575592041015625,0.72794649999999994083310639325645752251148223876953125
46,La Porte,18091,262,238.4245777520000046934001147747039794921875,3,0.08564556800000000524875076735042966902256011962890625,1,2,Orange (2 and 2.5),0.08434177199999999541280004677901160903275012969970703125,0.1303796000000000121499255101298331283032894134521484375
47,Lawrence,18093,192,423.1871280579999847759609110653400421142578125,3,0.12880278000000000560021362616680562496185302734375,2,2.5,Orange (2 and 2.5),0.08219090399999999518865223535613040439784526824951171875,4.6611875999999998754219632246531546115875244140625
48,Madison,18095,243,187.544860268000007863520295359194278717041015625,2,0.08586692399999999725235255709776538424193859100341796875,1,1.5,Yellow (1 and 1.5),0.0629073480000000018197425788457621820271015167236328125,2.29595769999999976818116920185275375843048095703125
49,Marion,18097,1512,156.751836547000010568808647803962230682373046875,2,0.0691826120000000044374388608048320747911930084228515625,1,1.5,Yellow (1 and 1.5),0.06249269100000000298766877904199645854532718658447265625,0.66899209999999997844355448251008056104183197021484375
50,Marshall,18099,167,361.0186346149999963017762638628482818603515625,3,0.03238945599999999702678366020336397923529148101806640625,0,1.5,Yellow (1 and 1.5),0.039591860999999999026766062115711974911391735076904296875,-0.72024050000000006122036211309023201465606689453125
51,Martin,18101,12,117.01608971199999587042839266359806060791015625,2,0.06931643599999999516558801815335755236446857452392578125,1,1.5,Yellow (1 and 1.5),0.06098272600000000098763308642446645535528659820556640625,0.83337099999999997290700548546737991273403167724609375
52,Miami,18103,100,281.5632391039999902204726822674274444580078125,3,0.0944264370000000019533814565875218249857425689697265625,1,2,Orange (2 and 2.5),0.0678855750000000035537794929041410796344280242919921875,2.6540862000000000620048012933693826198577880859375
53,Monroe,18105,160,107.7941939349999955766179482452571392059326171875,2,0.02383272499999999904929381955298595130443572998046875,0,1,Yellow (1 and 1.5),0.029639592999999998801374800905250594951212406158447265625,-0.58068690000000000583924020247650332748889923095703125
54,Montgomery,18107,70,182.58646773399999574394314549863338470458984375,2,0.05543794700000000130746258264480275101959705352783203125,1,1.5,Yellow (1 and 1.5),0.0235358659999999990375396663466744939796626567840576171875,3.190208099999999991069898896967060863971710205078125
55,Morgan,18109,91,129.098157159000010096860933117568492889404296875,2,0.049797813000000003269551740459064603783190250396728515625,0,1,Yellow (1 and 1.5),0.061664323000000000052356341484482982195913791656494140625,-1.1866510000000001223696699526044540107250213623046875
56,Newton,18111,26,185.9267734549999886439763940870761871337890625,2,0.1252224190000000014766357026019250042736530303955078125,2,2,Orange (2 and 2.5),0.031623779999999997170068155583066982217133045196533203125,9.35986390000000056943463278003036975860595703125
57,Noble,18113,125,261.81300268100000039339647628366947174072265625,3,0.08622043100000000015459278301932499743998050689697265625,1,2,Orange (2 and 2.5),0.08510212999999999805567085786606185138225555419921875,0.111830099999999987847587590295006521046161651611328125
58,Ohio,18115,15,255.319148936000004823654307983815670013427734375,3,0.1587898379999999887157713374108425341546535491943359375,3,3,Red (3),0.283857607000000011776563724197330884635448455810546875,-12.5067769000000001966554918908514082431793212890625
59,Orange,18117,38,193.42359767900001088491990230977535247802734375,2,0.05034718900000000052497028946163482032716274261474609375,1,1.5,Yellow (1 and 1.5),0.08803688799999999370360370676280581392347812652587890625,-3.7689699000000000950194589677266776561737060546875
60,Owen,18119,16,76.9267753259999977899497025646269321441650390625,1,0.0398664489999999982483558369494858197867870330810546875,0,0.5,Blue (0 and 0.5),0.0181039869999999984695460142347656073980033397674560546875,2.176246200000000019514345694915391504764556884765625
61,Parke,18121,41,242.073566747000000987100065685808658599853515625,3,0.07339600999999999764167313287543947808444499969482421875,1,2,Orange (2 and 2.5),0.0831124709999999933263126195015502162277698516845703125,-0.97164620000000001542872496429481543600559234619140625
62,Perry,18123,84,438.2075225620000082926708273589611053466796875,3,0.146811222999999990701525121039594523608684539794921875,2,2.5,Orange (2 and 2.5),0.056450124999999996833199844559203484095633029937744140625,9.0361098000000001917442205012775957584381103515625
63,Pike,18125,40,322.86705948799999532639048993587493896484375,3,0.08468134500000000508546094124540104530751705169677734375,1,2,Orange (2 and 2.5),0.08002488900000000182632931000625831075012683868408203125,0.465645699999999995721822187988436780869960784912109375
64,Porter,18127,546,320.44322110000001657681423239409923553466796875,3,0.084109708000000005245766487860237248241901397705078125,1,2,Orange (2 and 2.5),0.07915708899999999992314059227282996289432048797607421875,0.4952617999999999742755107945413328707218170166015625
65,Posey,18129,102,401.14838557399997398533741943538188934326171875,3,0.10213416699999999792680682730861008167266845703125,2,2.5,Orange (2 and 2.5),0.1405850529999999876107352747567347250878810882568359375,-3.84508859999999952350435705739073455333709716796875
66,Pulaski,18131,35,283.3319841329999917434179224073886871337890625,3,0.046233640999999998932867839585014735348522663116455078125,0,1.5,Yellow (1 and 1.5),0.0445204250000000023579360686198924668133258819580078125,0.171321600000000018315660099688102491199970245361328125
67,Putnam,18133,81,215.56312539900000047055073082447052001953125,3,0.0733149210000000051135060630258521996438503265380859375,1,2,Orange (2 and 2.5),0.05242259300000000343811024094975437037646770477294921875,2.089232800000000001006128513836301863193511962890625
68,Randolph,18135,56,227.04236772799998789196251891553401947021484375,3,0.056225005000000001509352642869998817332088947296142578125,1,2,Orange (2 and 2.5),0.057274310000000001885656075728547875769436359405517578125,-0.10493049999999999599697986241153557784855365753173828125
69,Ripley,18137,66,233.0179353199999923162977211177349090576171875,3,0.07284243799999999546823659102301462553441524505615234375,1,2,Orange (2 and 2.5),0.0258556420000000015957386523268723976798355579376220703125,4.6986796999999995705366018228232860565185546875
70,Rush,18139,44,265.36397081000001207939931191504001617431640625,3,0.098055891000000006130221663624979555606842041015625,1,2,Orange (2 and 2.5),0.04933105699999999760319013830667245201766490936279296875,4.87248340000000013105818652547895908355712890625
71,St. Joseph,18141,830,305.3423881449999726100941188633441925048828125,3,0.062476735999999997994702738424166454933583736419677734375,1,2,Orange (2 and 2.5),0.0589075550000000003336708687129430472850799560546875,0.356918200000000018778933963403687812387943267822265625
72,Scott,18143,48,201.06396347300000115865259431302547454833984375,3,0.048987967000000000317161408247557119466364383697509765625,0,1.5,Yellow (1 and 1.5),0.07479934300000000424457624603746808134019374847412109375,-2.5811375999999999208966983132995665073394775390625
73,Shelby,18145,124,277.2250665120000121532939374446868896484375,3,0.054819160999999998196141604012154857628047466278076171875,1,2,Orange (2 and 2.5),0.046224836999999997788624028771664598025381565093994140625,0.859432500000000043627323975670151412487030029296875
74,Spencer,18147,48,236.721408491999994794241501949727535247802734375,3,0.044475184000000000938968014452257193624973297119140625,0,1.5,Yellow (1 and 1.5),0.0611725899999999989109511489004944451153278350830078125,-1.6697406000000001302652208323706872761249542236328125
75,Starke,18149,60,260.9262883239999837314826436340808868408203125,3,0.08013156400000000234573604984689154662191867828369140625,1,2,Orange (2 and 2.5),0.0532823070000000009738272410686477087438106536865234375,2.68492569999999997065742718405090272426605224609375
76,Steuben,18151,66,190.784529109000004609697498381137847900390625,2,0.07756980700000000450433645937664550729095935821533203125,1,1.5,Yellow (1 and 1.5),0.1000498419999999999419060259242542088031768798828125,-2.248003499999999821312712811050005257129669189453125
77,Sullivan,18153,33,159.659393294000011565003660507500171661376953125,2,0.1006477600000000027780089340012636967003345489501953125,2,2,Orange (2 and 2.5),0.10530045700000000008511591431670240126550197601318359375,-0.46526970000000000826645418783300556242465972900390625
78,Switzerland,18155,14,130.220444609999987051196512766182422637939453125,2,0.1308088930000000094100442993294564075767993927001953125,2,2,Orange (2 and 2.5),0.032012804999999998345483476214212714694440364837646484375,9.879608799999999746432877145707607269287109375
79,Tippecanoe,18157,461,235.52612756199999921591370366513729095458984375,3,0.0434274560000000031667610755903297103941440582275390625,0,1.5,Yellow (1 and 1.5),0.03678045900000000145713130450531025417149066925048828125,0.66469970000000000442952341472846455872058868408203125
80,Tipton,18159,19,125.4290995509999930845879134722054004669189453125,2,0.06846896600000000610020123303911532275378704071044921875,1,1.5,Yellow (1 and 1.5),0.05759240799999999771419112448711530305445194244384765625,1.0876558999999998977870063754380680620670318603515625
81,Union,18161,12,170.1162461019999909694888629019260406494140625,2,0.148248109999999988506402814891771413385868072509765625,2,2,Orange (2 and 2.5),0.0259026689999999996938395696588486316613852977752685546875,12.2345442000000002025217327172867953777313232421875
82,Vanderburgh,18163,642,353.814528440000003683962859213352203369140625,3,0.058277927000000000201662686549752834253013134002685546875,1,2,Orange (2 and 2.5),0.07597574199999999888799351310808560810983180999755859375,-1.7697814999999998963886582714621908962726593017578125
83,Vermillion,18165,62,400.051619564000020545790903270244598388671875,3,0.11589566399999999546377438264244119636714458465576171875,2,2.5,Orange (2 and 2.5),0.1497362789999999999057678223834955133497714996337890625,-3.3840614999999996115320755052380263805389404296875
84,Vigo,18167,261,243.838636745999991717326338402926921844482421875,3,0.08293727600000000421687218477018177509307861328125,1,2,Orange (2 and 2.5),0.07153365799999999996572341842693276703357696533203125,1.14036179999999998102566678426228463649749755859375
85,Wabash,18169,58,187.120918827999986433496815152466297149658203125,2,0.07491478899999999552239415834264946170151233673095703125,1,1.5,Yellow (1 and 1.5),0.0890904250000000008657963235236820764839649200439453125,-1.4175636000000000347398554367828182876110076904296875
86,Warren,18171,18,217.78584391999999070321791805326938629150390625,3,0.1465057820000000010640661685101804323494434356689453125,2,2.5,Orange (2 and 2.5),0.132914703999999994632474908939911983907222747802734375,1.35910770000000002966089596156962215900421142578125
87,Warrick,18173,186,295.24746817400000509223900735378265380859375,3,0.05619058600000000069929484425301779992878437042236328125,1,2,Orange (2 and 2.5),0.08240096500000000656616094829587382264435291290283203125,-2.621037899999999698508190704160369932651519775390625
88,Washington,18175,36,128.406334713000006786387530155479907989501953125,2,0.0901960569999999961510184220969676971435546875,1,1.5,Yellow (1 and 1.5),0.0848300879999999979386160475769429467618465423583984375,0.53659690000000004328484237703378312289714813232421875
89,Wayne,18177,253,384.00825693600000931837712414562702178955078125,3,0.07706358100000000599383298549582832492887973785400390625,1,2,Orange (2 and 2.5),0.0698995639999999973657196505882893688976764678955078125,0.716401700000000030144065021886490285396575927734375
90,Wells,18179,44,155.4990104610000116736046038568019866943359375,2,0.0720435729999999996397974655337748117744922637939453125,1,1.5,Yellow (1 and 1.5),0.1068952390000000030045868015804444439709186553955078125,-3.48516660000000033647893360466696321964263916015625
91,White,18181,60,248.941996514999999590145307593047618865966796875,3,0.048735825000000003448530350169676239602267742156982421875,0,1.5,Yellow (1 and 1.5),0.046513941000000003089809297307510860264301300048828125,0.2221883999999999803609540549587109126150608062744140625
92,Whitley,18183,50,147.214697914999987915507517755031585693359375,2,0.06972250800000000248157761006950750015676021575927734375,1,1.5,Yellow (1 and 1.5),0.056050246999999997488117742250324226915836334228515625,1.367226099999999888723323238082230091094970703125
