_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,244,3,4137,Adams
2,18003,5965,200,61286,Allen
3,18005,1149,57,16246,Bartholomew
4,18007,88,0,1697,Benton
5,18009,113,2,1908,Blackford
6,18011,944,46,13274,Boone
7,18013,101,3,1884,Brown
8,18015,270,13,3339,Carroll
9,18017,1931,9,9429,Cass
10,18019,2117,56,21716,Clark
11,18021,292,5,4516,Clay
12,18023,591,12,8176,Clinton
13,18025,103,0,1698,Crawford
14,18027,641,27,5108,Daviess
15,18029,626,28,8730,Dearborn
16,18031,453,39,4888,Decatur
17,18033,450,11,5663,De Kalb
18,18035,1870,61,20916,Delaware
19,18037,949,18,8133,Dubois
20,18039,6368,109,48944,Elkhart
21,18041,418,13,4499,Fayette
22,18043,1303,61,14121,Floyd
23,18045,115,2,2652,Fountain
24,18047,297,25,2373,Franklin
25,18049,235,2,3286,Fulton
26,18051,474,4,5217,Gibson
27,18053,882,33,12463,Grant
28,18055,418,35,5659,Greene
29,18057,4676,109,71657,Hamilton
30,18059,905,42,15815,Hancock
31,18061,560,24,6823,Harrison
32,18063,2650,122,28600,Hendricks
33,18065,763,24,8577,Henry
34,18067,1275,63,15803,Howard
35,18069,221,3,5984,Huntington
36,18071,734,9,7272,Jackson
37,18073,382,2,5791,Jasper
38,18075,170,0,2487,Jay
39,18077,243,3,5296,Jefferson
40,18079,309,12,3707,Jennings
41,18081,2257,122,29060,Johnson
42,18083,486,9,5202,Knox
43,18085,1190,17,12897,Kosciusko
44,18087,630,11,3619,Lagrange
45,18089,10217,318,93547,Lake
46,18091,1367,37,20759,La Porte
47,18093,503,28,6793,Lawrence
48,18095,1577,75,19722,Madison
49,18097,20699,758,198317,Marion
50,18099,985,24,11086,Marshall
51,18101,162,0,1610,Martin
52,18103,424,3,6686,Miami
53,18105,2408,36,44289,Monroe
54,18107,505,21,6814,Montgomery
55,18109,696,38,10479,Morgan
56,18111,170,11,1702,Newton
57,18113,881,32,8804,Noble
58,18115,76,7,1127,Ohio
59,18117,282,24,3262,Orange
60,18119,164,1,4123,Owen
61,18121,93,2,2217,Parke
62,18123,209,13,3678,Perry
63,18125,141,1,1761,Pike
64,18127,2052,44,28300,Porter
65,18129,302,0,4070,Posey
66,18131,114,1,2030,Pulaski
67,18133,532,9,6478,Putnam
68,18135,206,7,3897,Randolph
69,18137,278,8,5031,Ripley
70,18139,151,4,2856,Rush
71,18141,6045,97,73522,St. Joseph
72,18143,353,10,4951,Scott
73,18145,665,29,7470,Shelby
74,18147,219,4,2849,Spencer
75,18149,251,7,3398,Starke
76,18151,367,7,4669,Steuben
77,18153,329,12,3700,Sullivan
78,18155,68,0,1504,Switzerland
79,18157,2210,13,51129,Tippecanoe
80,18159,217,22,2327,Tipton
81,18161,77,0,1386,Union
82,18163,3341,29,42410,Vanderburgh
83,18165,126,0,2540,Vermillion
84,18167,1766,22,20201,Vigo
85,18169,263,8,4825,Wabash
86,18171,40,1,882,Warren
87,18173,1141,35,13161,Warrick
88,18175,258,1,3548,Washington
89,18177,739,14,13831,Wayne
90,18179,247,2,4186,Wells
91,18181,479,14,5319,White
92,18183,252,6,4146,Whitley
