_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,1482,18,7704,Adams
2,18003,15815,282,103830,Allen
3,18005,2670,62,24488,Bartholomew
4,18007,292,1,2718,Benton
5,18009,430,10,3395,Blackford
6,18011,2152,53,19989,Boone
7,18013,300,3,2832,Brown
8,18015,615,13,4814,Carroll
9,18017,2828,31,12914,Cass
10,18019,4539,74,34128,Clark
11,18021,958,21,6703,Clay
12,18023,1596,20,12266,Clinton
13,18025,250,1,2585,Crawford
14,18027,1350,43,7561,Daviess
15,18029,1888,29,13199,Dearborn
16,18031,1122,42,7115,Decatur
17,18033,1567,25,9965,De Kalb
18,18035,4423,101,32100,Delaware
19,18037,2184,30,11632,Dubois
20,18039,15455,203,74097,Elkhart
21,18041,1336,31,7328,Fayette
22,18043,2824,77,22176,Floyd
23,18045,661,7,4602,Fountain
24,18047,591,25,3633,Franklin
25,18049,743,17,5470,Fulton
26,18051,1597,20,8483,Gibson
27,18053,2259,46,18037,Grant
28,18055,927,52,8085,Greene
29,18057,11271,157,108816,Hamilton
30,18059,2219,48,23704,Hancock
31,18061,1258,24,10677,Harrison
32,18063,5279,153,42672,Hendricks
33,18065,2186,36,13740,Henry
34,18067,2892,73,24758,Howard
35,18069,1022,7,10487,Huntington
36,18071,1877,32,11386,Jackson
37,18073,1238,8,9214,Jasper
38,18075,842,11,4686,Jay
39,18077,1005,14,8922,Jefferson
40,18079,746,13,5821,Jennings
41,18081,5529,160,45203,Johnson
42,18083,1584,14,8593,Knox
43,18085,3955,39,23123,Kosciusko
44,18087,1285,24,5076,Lagrange
45,18089,24508,433,149797,Lake
46,18091,4080,86,33976,La Porte
47,18093,1607,44,10668,Lawrence
48,18095,4290,118,32787,Madison
49,18097,38327,831,294970,Marion
50,18099,2696,39,16520,Marshall
51,18101,320,2,2251,Martin
52,18103,1360,12,10630,Miami
53,18105,4817,43,58793,Monroe
54,18107,1192,25,9930,Montgomery
55,18109,1831,43,16684,Morgan
56,18111,508,12,2753,Newton
57,18113,2267,44,13868,Noble
58,18115,213,7,1619,Ohio
59,18117,618,28,4696,Orange
60,18119,514,6,6287,Owen
61,18121,475,6,4018,Parke
62,18123,775,21,5476,Perry
63,18125,480,18,2866,Pike
64,18127,7207,69,48109,Porter
65,18129,1108,13,6675,Posey
66,18131,343,10,3156,Pulaski
67,18133,1090,25,9445,Putnam
68,18135,1045,16,6642,Randolph
69,18137,1089,13,7884,Ripley
70,18139,468,6,4506,Rush
71,18141,15239,212,110843,St. Joseph
72,18143,876,17,7238,Scott
73,18145,1586,52,11211,Shelby
74,18147,730,7,4595,Spencer
75,18149,825,19,5688,Starke
76,18151,1264,13,7840,Steuben
77,18153,759,15,5517,Sullivan
78,18155,231,3,2283,Switzerland
79,18157,7415,25,73844,Tippecanoe
80,18159,485,25,3636,Tipton
81,18161,238,1,2068,Union
82,18163,8761,109,63585,Vanderburgh
83,18165,506,2,4249,Vermillion
84,18167,5273,69,33918,Vigo
85,18169,1305,17,8897,Wabash
86,18171,201,2,1442,Warren
87,18173,2937,72,19913,Warrick
88,18175,620,5,5446,Washington
89,18177,2675,54,21480,Wayne
90,18179,1072,21,6852,Wells
91,18181,1077,19,7603,White
92,18183,1158,10,7882,Whitley
