_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,1118,14,7012,Adams
2,18003,12776,259,95364,Allen
3,18005,2090,61,22788,Bartholomew
4,18007,195,1,2435,Benton
5,18009,355,8,3144,Blackford
6,18011,1786,52,18550,Boone
7,18013,228,3,2626,Brown
8,18015,514,13,4520,Carroll
9,18017,2645,27,12306,Cass
10,18019,3922,69,31957,Clark
11,18021,758,19,6172,Clay
12,18023,1351,18,11488,Clinton
13,18025,213,1,2420,Crawford
14,18027,1183,41,7114,Daviess
15,18029,1487,28,12189,Dearborn
16,18031,922,40,6578,Decatur
17,18033,1243,16,9014,De Kalb
18,18035,3898,94,30309,Delaware
19,18037,1973,29,10980,Dubois
20,18039,13246,179,69558,Elkhart
21,18041,1160,27,6838,Fayette
22,18043,2469,74,20802,Floyd
23,18045,539,7,4247,Fountain
24,18047,500,25,3397,Franklin
25,18049,592,14,5039,Fulton
26,18051,1298,17,7707,Gibson
27,18053,1837,45,16953,Grant
28,18055,773,47,7621,Greene
29,18057,9315,151,101312,Hamilton
30,18059,1805,46,22004,Hancock
31,18061,1069,24,9893,Harrison
32,18063,4389,147,39963,Hendricks
33,18065,1854,32,12861,Henry
34,18067,2249,71,22463,Howard
35,18069,794,7,9628,Huntington
36,18071,1589,28,10602,Jackson
37,18073,1060,7,8722,Jasper
38,18075,646,8,4233,Jay
39,18077,702,8,7933,Jefferson
40,18079,590,13,5249,Jennings
41,18081,4507,158,41950,Johnson
42,18083,1299,12,7967,Knox
43,18085,3153,36,21308,Kosciusko
44,18087,1131,20,4794,Lagrange
45,18089,20908,403,139750,Lake
46,18091,3429,82,31706,La Porte
47,18093,1369,42,9906,Lawrence
48,18095,3573,110,30251,Madison
49,18097,32962,814,276300,Marion
50,18099,2205,33,15587,Marshall
51,18101,263,2,2090,Martin
52,18103,1045,9,9795,Miami
53,18105,4141,42,56120,Monroe
54,18107,972,23,9293,Montgomery
55,18109,1484,42,15535,Morgan
56,18111,407,12,2574,Newton
57,18113,1827,40,12559,Noble
58,18115,176,7,1518,Ohio
59,18117,532,27,4424,Orange
60,18119,409,2,5809,Owen
61,18121,382,6,3685,Parke
62,18123,678,19,5195,Perry
63,18125,438,18,2662,Pike
64,18127,5779,65,44274,Porter
65,18129,993,13,6375,Posey
66,18131,291,10,2977,Pulaski
67,18133,963,23,8883,Putnam
68,18135,805,13,6045,Randolph
69,18137,821,12,7204,Ripley
70,18139,404,6,4258,Rush
71,18141,13147,192,105033,St. Joseph
72,18143,711,17,6800,Scott
73,18145,1362,48,10435,Shelby
74,18147,617,7,4261,Spencer
75,18149,694,16,5311,Starke
76,18151,1008,11,7183,Steuben
77,18153,616,15,5206,Sullivan
78,18155,187,1,2125,Switzerland
79,18157,6046,23,70233,Tippecanoe
80,18159,398,23,3363,Tipton
81,18161,198,1,1922,Union
82,18163,7787,95,60698,Vanderburgh
83,18165,401,2,3903,Vermillion
84,18167,4218,65,30852,Vigo
85,18169,969,15,8120,Wabash
86,18171,161,1,1337,Warren
87,18173,2608,68,18833,Warrick
88,18175,526,5,5025,Washington
89,18177,2233,43,20440,Wayne
90,18179,815,19,6291,Wells
91,18181,900,19,7120,White
92,18183,884,6,7041,Whitley
