_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,210,3,3652,Adams
2,18003,5463,187,55443,Allen
3,18005,1098,56,14908,Bartholomew
4,18007,85,0,1446,Benton
5,18009,89,2,1705,Blackford
6,18011,901,46,11863,Boone
7,18013,91,3,1747,Brown
8,18015,263,13,3098,Carroll
9,18017,1899,9,8827,Cass
10,18019,1922,53,19850,Clark
11,18021,265,5,4236,Clay
12,18023,577,11,7563,Clinton
13,18025,81,0,1535,Crawford
14,18027,561,25,4624,Daviess
15,18029,597,28,8265,Dearborn
16,18031,433,38,4561,Decatur
17,18033,383,8,5061,De Kalb
18,18035,1641,58,18947,Delaware
19,18037,889,17,7584,Dubois
20,18039,5898,102,45535,Elkhart
21,18041,378,12,4147,Fayette
22,18043,1169,59,12624,Floyd
23,18045,105,2,2399,Fountain
24,18047,283,25,2184,Franklin
25,18049,216,2,2921,Fulton
26,18051,361,4,4824,Gibson
27,18053,783,32,11495,Grant
28,18055,383,35,5168,Greene
29,18057,4307,107,64235,Hamilton
30,18059,856,42,14336,Hancock
31,18061,524,24,6379,Harrison
32,18063,2488,118,25570,Hendricks
33,18065,673,23,7946,Henry
34,18067,1175,62,14344,Howard
35,18069,192,3,5437,Huntington
36,18071,718,9,6821,Jackson
37,18073,355,2,5316,Jasper
38,18075,147,0,2248,Jay
39,18077,226,3,4966,Jefferson
40,18079,293,12,3417,Jennings
41,18081,2115,122,25895,Johnson
42,18083,406,8,4740,Knox
43,18085,1124,17,11741,Kosciusko
44,18087,620,11,3341,Lagrange
45,18089,9648,304,86380,Lake
46,18091,1271,37,19245,La Porte
47,18093,483,27,6192,Lawrence
48,18095,1443,74,17688,Madison
49,18097,19473,753,178461,Marion
50,18099,942,23,10344,Marshall
51,18101,132,0,1401,Martin
52,18103,403,2,6102,Miami
53,18105,1596,36,29315,Monroe
54,18107,474,21,6153,Montgomery
55,18109,633,36,9513,Morgan
56,18111,151,10,1447,Newton
57,18113,844,32,8241,Noble
58,18115,74,7,1088,Ohio
59,18117,263,24,3028,Orange
60,18119,156,1,3801,Owen
61,18121,84,2,2028,Parke
62,18123,198,14,3487,Perry
63,18125,116,1,1628,Pike
64,18127,1868,43,25933,Porter
65,18129,255,0,3646,Posey
66,18131,105,1,1850,Pulaski
67,18133,474,8,5879,Putnam
68,18135,193,7,3403,Randolph
69,18137,259,8,4599,Ripley
70,18139,142,4,2637,Rush
71,18141,5556,96,65844,St. Joseph
72,18143,328,10,4648,Scott
73,18145,639,29,6963,Shelby
74,18147,176,3,2582,Spencer
75,18149,218,7,3151,Starke
76,18151,323,7,4263,Steuben
77,18153,313,11,3436,Sullivan
78,18155,65,0,1401,Switzerland
79,18157,1819,13,37706,Tippecanoe
80,18159,207,22,2120,Tipton
81,18161,71,0,1291,Union
82,18163,2876,23,38046,Vanderburgh
83,18165,114,0,2278,Vermillion
84,18167,1600,19,18413,Vigo
85,18169,234,7,4395,Wabash
86,18171,38,1,792,Warren
87,18173,900,31,11712,Warrick
88,18175,243,1,3314,Washington
89,18177,676,12,12948,Wayne
90,18179,224,2,3730,Wells
91,18181,464,13,4923,White
92,18183,236,6,3752,Whitley
