_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,333,4,4810,Adams
2,18003,6848,209,69736,Allen
3,18005,1246,57,17868,Bartholomew
4,18007,90,0,1891,Benton
5,18009,154,3,2238,Blackford
6,18011,1077,46,14593,Boone
7,18013,112,3,2042,Brown
8,18015,292,13,3632,Carroll
9,18017,2078,11,10114,Cass
10,18019,2470,57,24631,Clark
11,18021,348,5,4913,Clay
12,18023,709,14,8985,Clinton
13,18025,123,1,1897,Crawford
14,18027,730,30,5598,Daviess
15,18029,733,28,9554,Dearborn
16,18031,470,39,5140,Decatur
17,18033,557,11,6373,De Kalb
18,18035,2290,67,23253,Delaware
19,18037,1112,20,8841,Dubois
20,18039,7305,120,53618,Elkhart
21,18041,478,14,4943,Fayette
22,18043,1530,64,15961,Floyd
23,18045,186,2,2997,Fountain
24,18047,324,25,2647,Franklin
25,18049,270,2,3728,Fulton
26,18051,672,7,5915,Gibson
27,18053,1050,37,13599,Grant
28,18055,450,36,6136,Greene
29,18057,5325,110,79221,Hamilton
30,18059,1006,44,17314,Hancock
31,18061,649,24,7645,Harrison
32,18063,2890,128,31960,Hendricks
33,18065,976,27,9695,Henry
34,18067,1447,64,17598,Howard
35,18069,308,3,6972,Huntington
36,18071,869,10,7974,Jackson
37,18073,429,3,6331,Jasper
38,18075,228,1,2931,Jay
39,18077,274,3,5955,Jefferson
40,18079,334,13,4079,Jennings
41,18081,2572,126,32457,Johnson
42,18083,587,10,5935,Knox
43,18085,1436,17,14616,Kosciusko
44,18087,687,12,3875,Lagrange
45,18089,11419,335,103570,Lake
46,18091,1733,47,23567,La Porte
47,18093,598,30,7434,Lawrence
48,18095,1924,80,22340,Madison
49,18097,22689,771,219942,Marion
50,18099,1105,26,12096,Marshall
51,18101,177,0,1740,Martin
52,18103,459,4,7370,Miami
53,18105,2890,37,48104,Monroe
54,18107,515,22,7425,Montgomery
55,18109,798,40,11644,Morgan
56,18111,182,11,1895,Newton
57,18113,972,33,9572,Noble
58,18115,83,7,1212,Ohio
59,18117,306,24,3512,Orange
60,18119,177,1,4561,Owen
61,18121,146,2,2588,Parke
62,18123,246,13,4065,Perry
63,18125,255,6,1960,Pike
64,18127,2459,47,31658,Porter
65,18129,485,3,4797,Posey
66,18131,117,1,2218,Pulaski
67,18133,636,14,7095,Putnam
68,18135,264,8,4394,Randolph
69,18137,338,8,5527,Ripley
70,18139,164,4,3098,Rush
71,18141,7500,134,83788,St. Joseph
72,18143,443,11,5472,Scott
73,18145,706,29,8160,Shelby
74,18147,313,4,3134,Spencer
75,18149,306,7,3822,Starke
76,18151,451,9,5181,Steuben
77,18153,360,12,4061,Sullivan
78,18155,72,0,1679,Switzerland
79,18157,2960,13,58588,Tippecanoe
80,18159,247,23,2624,Tipton
81,18161,83,0,1498,Union
82,18163,4526,37,48543,Vanderburgh
83,18165,147,1,2886,Vermillion
84,18167,2091,30,22560,Vigo
85,18169,296,9,5250,Wabash
86,18171,48,1,962,Warren
87,18173,1608,56,15069,Warrick
88,18175,298,2,3918,Washington
89,18177,880,16,15344,Wayne
90,18179,305,5,4653,Wells
91,18181,508,15,5760,White
92,18183,338,7,4844,Whitley
