_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,266,3,4401,Adams
2,18003,6244,203,64034,Allen
3,18005,1170,57,16774,Bartholomew
4,18007,87,0,1766,Benton
5,18009,119,3,2039,Blackford
6,18011,981,46,13700,Boone
7,18013,104,3,1950,Brown
8,18015,275,13,3439,Carroll
9,18017,1950,9,9659,Cass
10,18019,2227,57,22703,Clark
11,18021,301,5,4660,Clay
12,18023,602,14,8391,Clinton
13,18025,107,0,1757,Crawford
14,18027,672,28,5290,Daviess
15,18029,664,28,9024,Dearborn
16,18031,458,39,4971,Decatur
17,18033,483,11,5905,De Kalb
18,18035,1960,62,21631,Delaware
19,18037,979,19,8369,Dubois
20,18039,6623,111,50458,Elkhart
21,18041,422,13,4664,Fayette
22,18043,1370,63,14736,Floyd
23,18045,127,2,2755,Fountain
24,18047,309,25,2457,Franklin
25,18049,241,2,3453,Fulton
26,18051,522,5,5453,Gibson
27,18053,925,34,12893,Grant
28,18055,426,35,5843,Greene
29,18057,4893,109,74028,Hamilton
30,18059,930,43,16308,Hancock
31,18061,582,24,7060,Harrison
32,18063,2741,123,29684,Hendricks
33,18065,803,26,8877,Henry
34,18067,1313,63,16386,Howard
35,18069,236,3,6380,Huntington
36,18071,758,9,7506,Jackson
37,18073,396,2,5970,Jasper
38,18075,185,0,2618,Jay
39,18077,248,3,5627,Jefferson
40,18079,314,12,3886,Jennings
41,18081,2328,124,30094,Johnson
42,18083,517,9,5510,Knox
43,18085,1218,17,13476,Kosciusko
44,18087,638,11,3686,Lagrange
45,18089,10566,323,96428,Lake
46,18091,1444,40,21522,La Porte
47,18093,512,29,6965,Lawrence
48,18095,1670,75,20564,Madison
49,18097,21322,766,205680,Marion
50,18099,1007,24,11383,Marshall
51,18101,166,0,1660,Martin
52,18103,436,3,6922,Miami
53,18105,2598,36,45700,Monroe
54,18107,511,21,7067,Montgomery
55,18109,724,38,10849,Morgan
56,18111,173,11,1751,Newton
57,18113,915,32,9097,Noble
58,18115,78,7,1152,Ohio
59,18117,288,24,3332,Orange
60,18119,169,1,4272,Owen
61,18121,100,2,2319,Parke
62,18123,219,13,3797,Perry
63,18125,151,1,1811,Pike
64,18127,2154,47,29344,Porter
65,18129,335,0,4241,Posey
66,18131,113,1,2081,Pulaski
67,18133,579,12,6689,Putnam
68,18135,216,7,4083,Randolph
69,18137,298,8,5177,Ripley
70,18139,155,4,2929,Rush
71,18141,6488,109,76681,St. Joseph
72,18143,377,11,5124,Scott
73,18145,674,29,7674,Shelby
74,18147,246,3,2940,Spencer
75,18149,264,7,3525,Starke
76,18151,385,7,4834,Steuben
77,18153,337,12,3844,Sullivan
78,18155,69,0,1597,Switzerland
79,18157,2483,13,53791,Tippecanoe
80,18159,227,22,2409,Tipton
81,18161,79,0,1424,Union
82,18163,3652,31,44218,Vanderburgh
83,18165,130,0,2626,Vermillion
84,18167,1835,27,20897,Vigo
85,18169,268,8,4975,Wabash
86,18171,40,1,904,Warren
87,18173,1330,39,13781,Warrick
88,18175,266,1,3668,Washington
89,18177,761,14,14237,Wayne
90,18179,263,4,4332,Wells
91,18181,486,14,5465,White
92,18183,276,6,4358,Whitley
