_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,1682,22,8169,Adams
2,18003,18010,298,109559,Allen
3,18005,3168,63,26118,Bartholomew
4,18007,340,2,2918,Benton
5,18009,534,12,3644,Blackford
6,18011,2445,54,21109,Boone
7,18013,342,4,2969,Brown
8,18015,686,13,5013,Carroll
9,18017,2999,31,13487,Cass
10,18019,5150,77,36344,Clark
11,18021,1225,23,7535,Clay
12,18023,1803,21,12790,Clinton
13,18025,294,1,2731,Crawford
14,18027,1564,43,8105,Daviess
15,18029,2190,30,14042,Dearborn
16,18031,1261,43,7513,Decatur
17,18033,1778,31,10603,De Kalb
18,18035,4905,103,33780,Delaware
19,18037,2379,31,12068,Dubois
20,18039,17177,221,77835,Elkhart
21,18041,1492,34,7711,Fayette
22,18043,3162,77,23744,Floyd
23,18045,779,8,4884,Fountain
24,18047,699,27,3900,Franklin
25,18049,845,18,5767,Fulton
26,18051,1869,25,9060,Gibson
27,18053,2725,50,19268,Grant
28,18055,1026,53,8424,Greene
29,18057,13011,167,115898,Hamilton
30,18059,2538,52,25283,Hancock
31,18061,1429,24,11430,Harrison
32,18063,6098,157,45255,Hendricks
33,18065,2475,37,14573,Henry
34,18067,3442,77,26519,Howard
35,18069,1274,10,11346,Huntington
36,18071,2155,34,12023,Jackson
37,18073,1444,12,9790,Jasper
38,18075,990,13,4990,Jay
39,18077,1188,16,9717,Jefferson
40,18079,853,14,6253,Jennings
41,18081,6389,165,48073,Johnson
42,18083,1878,19,9234,Knox
43,18085,4623,39,24832,Kosciusko
44,18087,1426,30,5488,Lagrange
45,18089,27152,455,157909,Lake
46,18091,4655,95,35969,La Porte
47,18093,1776,48,11188,Lawrence
48,18095,5060,122,35442,Madison
49,18097,42641,849,311996,Marion
50,18099,2991,44,17211,Marshall
51,18101,358,5,2372,Martin
52,18103,1626,14,11333,Miami
53,18105,5367,50,61270,Monroe
54,18107,1421,27,10533,Montgomery
55,18109,2108,43,17545,Morgan
56,18111,563,12,2890,Newton
57,18113,2550,46,14721,Noble
58,18115,231,7,1706,Ohio
59,18117,673,28,4875,Orange
60,18119,608,7,6719,Owen
61,18121,570,6,4283,Parke
62,18123,825,21,5675,Perry
63,18125,509,19,2991,Pike
64,18127,8279,86,51256,Porter
65,18129,1221,16,7019,Posey
66,18131,395,15,3317,Pulaski
67,18133,1246,27,9959,Putnam
68,18135,1245,19,7090,Randolph
69,18137,1321,15,8499,Ripley
70,18139,543,8,4770,Rush
71,18141,16799,229,115207,St. Joseph
72,18143,1090,20,7691,Scott
73,18145,1821,55,11847,Shelby
74,18147,837,8,4944,Spencer
75,18149,920,21,5944,Starke
76,18151,1471,13,8449,Steuben
77,18153,964,16,6004,Sullivan
78,18155,257,5,2419,Switzerland
79,18157,8587,27,76804,Tippecanoe
80,18159,576,27,3856,Tipton
81,18161,270,2,2147,Union
82,18163,9751,120,66871,Vanderburgh
83,18165,624,3,4534,Vermillion
84,18167,6083,84,36988,Vigo
85,18169,1625,21,9592,Wabash
86,18171,238,2,1524,Warren
87,18173,3256,72,21046,Warrick
88,18175,752,7,5836,Washington
89,18177,3077,70,22561,Wayne
90,18179,1244,29,7325,Wells
91,18181,1232,22,7984,White
92,18183,1371,14,8490,Whitley
