_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,651,8,5961,Adams
2,18003,9275,235,83545,Allen
3,18005,1553,59,20510,Bartholomew
4,18007,120,0,2151,Benton
5,18009,276,6,2826,Blackford
6,18011,1378,50,16693,Boone
7,18013,156,3,2322,Brown
8,18015,370,13,4097,Carroll
9,18017,2374,26,11353,Cass
10,18019,3224,67,28998,Clark
11,18021,513,7,5551,Clay
12,18023,1008,16,10291,Clinton
13,18025,175,1,2221,Crawford
14,18027,973,36,6395,Daviess
15,18029,1110,28,11004,Dearborn
16,18031,583,39,5872,Decatur
17,18033,867,13,7784,De Kalb
18,18035,3320,81,27848,Delaware
19,18037,1588,27,10049,Dubois
20,18039,9964,148,62232,Elkhart
21,18041,875,22,5973,Fayette
22,18043,1962,69,18877,Floyd
23,18045,362,3,3698,Fountain
24,18047,406,26,3045,Franklin
25,18049,425,10,4407,Fulton
26,18051,996,12,6930,Gibson
27,18053,1453,40,15495,Grant
28,18055,611,38,6934,Greene
29,18057,6799,122,90541,Hamilton
30,18059,1324,44,19795,Hancock
31,18061,859,24,9013,Harrison
32,18063,3599,139,36434,Hendricks
33,18065,1438,30,11647,Henry
34,18067,1784,67,20282,Howard
35,18069,513,5,8371,Huntington
36,18071,1269,20,9579,Jackson
37,18073,766,5,7750,Jasper
38,18075,399,6,3547,Jay
39,18077,423,5,6886,Jefferson
40,18079,409,13,4609,Jennings
41,18081,3506,133,37693,Johnson
42,18083,910,10,6977,Knox
43,18085,2235,29,17780,Kosciusko
44,18087,861,15,4398,Lagrange
45,18089,15351,372,122877,Lake
46,18091,2562,67,28296,La Porte
47,18093,1062,38,9003,Lawrence
48,18095,2758,99,26892,Madison
49,18097,27107,796,249184,Marion
50,18099,1578,30,13995,Marshall
51,18101,210,0,1919,Martin
52,18103,735,5,8768,Miami
53,18105,3515,38,52947,Monroe
54,18107,694,22,8362,Montgomery
55,18109,1060,40,13558,Morgan
56,18111,252,11,2274,Newton
57,18113,1311,35,11152,Noble
58,18115,147,7,1409,Ohio
59,18117,441,25,4074,Orange
60,18119,229,1,5141,Owen
61,18121,275,4,3314,Parke
62,18123,441,14,4665,Perry
63,18125,376,18,2423,Pike
64,18127,3797,53,38218,Porter
65,18129,813,8,5853,Posey
66,18131,188,4,2635,Pulaski
67,18133,817,17,8063,Putnam
68,18135,488,11,5275,Randolph
69,18137,533,8,6377,Ripley
70,18139,296,4,3729,Rush
71,18141,10252,178,96191,St. Joseph
72,18143,587,16,6237,Scott
73,18145,979,37,9340,Shelby
74,18147,446,6,3805,Spencer
75,18149,502,9,4680,Starke
76,18151,718,9,6307,Steuben
77,18153,491,14,4806,Sullivan
78,18155,108,0,1890,Switzerland
79,18157,4365,16,65335,Tippecanoe
80,18159,298,23,3003,Tipton
81,18161,130,0,1698,Union
82,18163,6484,73,56185,Vanderburgh
83,18165,295,1,3532,Vermillion
84,18167,2969,43,27239,Vigo
85,18169,526,10,6538,Wabash
86,18171,108,1,1159,Warren
87,18173,2140,66,17246,Warrick
88,18175,422,3,4563,Washington
89,18177,1656,34,18304,Wayne
90,18179,517,12,5499,Wells
91,18181,670,16,6483,White
92,18183,532,6,5976,Whitley
