_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,177,2,2912,Adams
2,18003,4826,177,48531,Allen
3,18005,1036,54,13318,Bartholomew
4,18007,78,0,1278,Benton
5,18009,70,2,1507,Blackford
6,18011,814,46,10674,Boone
7,18013,86,2,1621,Brown
8,18015,250,12,2829,Carroll
9,18017,1854,9,8010,Cass
10,18019,1677,51,17693,Clark
11,18021,214,5,3464,Clay
12,18023,535,7,6789,Clinton
13,18025,57,0,1310,Crawford
14,18027,443,23,3899,Daviess
15,18029,564,28,7470,Dearborn
16,18031,389,34,4130,Decatur
17,18033,310,4,4341,De Kalb
18,18035,971,55,15709,Delaware
19,18037,819,17,6501,Dubois
20,18039,5485,97,41766,Elkhart
21,18041,304,8,3616,Fayette
22,18043,1027,54,11453,Floyd
23,18045,88,2,2059,Fountain
24,18047,270,24,1890,Franklin
25,18049,201,2,2596,Fulton
26,18051,306,4,4297,Gibson
27,18053,621,30,9937,Grant
28,18055,356,35,4493,Greene
29,18057,3692,107,58340,Hamilton
30,18059,793,41,13185,Hancock
31,18061,463,24,5578,Harrison
32,18063,2241,111,22819,Hendricks
33,18065,577,21,7187,Henry
34,18067,1044,61,12818,Howard
35,18069,155,3,4702,Huntington
36,18071,681,8,6225,Jackson
37,18073,309,2,4652,Jasper
38,18075,122,0,1938,Jay
39,18077,203,3,4486,Jefferson
40,18079,261,12,2994,Jennings
41,18081,1990,120,23273,Johnson
42,18083,311,3,4070,Knox
43,18085,1009,16,10743,Kosciusko
44,18087,591,11,2969,Lagrange
45,18089,8872,293,78496,Lake
46,18091,1140,31,17185,La Porte
47,18093,440,27,5561,Lawrence
48,18095,1245,68,15516,Madison
49,18097,17976,746,162687,Marion
50,18099,871,23,9537,Marshall
51,18101,93,0,1045,Martin
52,18103,309,2,5305,Miami
53,18105,1008,36,26500,Monroe
54,18107,393,21,5320,Montgomery
55,18109,568,35,8615,Morgan
56,18111,137,10,1243,Newton
57,18113,787,30,7368,Noble
58,18115,71,7,1014,Ohio
59,18117,230,24,2566,Orange
60,18119,135,1,3301,Owen
61,18121,75,2,1714,Parke
62,18123,197,13,3186,Perry
63,18125,88,1,1318,Pike
64,18127,1642,41,22642,Porter
65,18129,206,0,3181,Posey
66,18131,93,1,1632,Pulaski
67,18133,419,8,5072,Putnam
68,18135,156,7,3009,Randolph
69,18137,241,8,4209,Ripley
70,18139,127,4,2353,Rush
71,18141,4922,90,57793,St. Joseph
72,18143,306,10,4259,Scott
73,18145,609,28,6366,Shelby
74,18147,150,3,2265,Spencer
75,18149,199,7,2806,Starke
76,18151,254,3,3522,Steuben
77,18153,275,7,3089,Sullivan
78,18155,63,0,1268,Switzerland
79,18157,1515,13,29638,Tippecanoe
80,18159,176,19,1873,Tipton
81,18161,59,0,1084,Union
82,18163,2452,18,33791,Vanderburgh
83,18165,84,0,1887,Vermillion
84,18167,1132,15,15572,Vigo
85,18169,200,5,3957,Wabash
86,18171,36,1,649,Warren
87,18173,732,31,10165,Warrick
88,18175,205,1,2918,Washington
89,18177,519,10,11418,Wayne
90,18179,202,2,3240,Wells
91,18181,425,12,4443,White
92,18183,200,6,3096,Whitley
