_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,359,4,4939,Adams
2,18003,7025,211,71097,Allen
3,18005,1273,57,18105,Bartholomew
4,18007,93,0,1910,Benton
5,18009,159,3,2299,Blackford
6,18011,1098,46,14820,Boone
7,18013,119,3,2071,Brown
8,18015,298,13,3667,Carroll
9,18017,2108,13,10223,Cass
10,18019,2542,57,25038,Clark
11,18021,367,6,4976,Clay
12,18023,723,14,9090,Clinton
13,18025,127,1,1925,Crawford
14,18027,740,30,5692,Daviess
15,18029,769,28,9681,Dearborn
16,18031,476,39,5183,Decatur
17,18033,584,11,6515,De Kalb
18,18035,2393,69,23749,Delaware
19,18037,1183,21,9020,Dubois
20,18039,7445,125,54318,Elkhart
21,18041,488,14,5007,Fayette
22,18043,1577,65,16291,Floyd
23,18045,207,2,3082,Fountain
24,18047,327,25,2684,Franklin
25,18049,282,2,3796,Fulton
26,18051,717,9,6107,Gibson
27,18053,1067,37,13786,Grant
28,18055,464,36,6258,Greene
29,18057,5441,110,80398,Hamilton
30,18059,1032,44,17565,Hancock
31,18061,665,24,7803,Harrison
32,18063,2941,128,32347,Hendricks
33,18065,1005,27,9857,Henry
34,18067,1477,65,17895,Howard
35,18069,318,4,7164,Huntington
36,18071,907,10,8186,Jackson
37,18073,438,3,6402,Jasper
38,18075,234,2,2981,Jay
39,18077,297,4,6106,Jefferson
40,18079,337,13,4123,Jennings
41,18081,2646,127,32981,Johnson
42,18083,595,10,6014,Knox
43,18085,1480,18,14825,Kosciusko
44,18087,704,12,3911,Lagrange
45,18089,11728,339,105140,Lake
46,18091,1801,47,24070,La Porte
47,18093,626,30,7536,Lawrence
48,18095,1997,82,22858,Madison
49,18097,23038,771,222906,Marion
50,18099,1137,26,12313,Marshall
51,18101,181,0,1759,Martin
52,18103,479,4,7446,Miami
53,18105,2960,37,48542,Monroe
54,18107,527,22,7500,Montgomery
55,18109,823,40,11878,Morgan
56,18111,188,11,1917,Newton
57,18113,996,33,9706,Noble
58,18115,83,7,1232,Ohio
59,18117,331,24,3577,Orange
60,18119,182,1,4628,Owen
61,18121,155,2,2640,Parke
62,18123,250,13,4121,Perry
63,18125,267,6,1996,Pike
64,18127,2549,47,32233,Porter
65,18129,547,3,4925,Posey
66,18131,121,1,2243,Pulaski
67,18133,656,15,7188,Putnam
68,18135,275,8,4492,Randolph
69,18137,355,8,5612,Ripley
70,18139,166,4,3127,Rush
71,18141,7766,140,85182,St. Joseph
72,18143,460,11,5577,Scott
73,18145,719,29,8264,Shelby
74,18147,330,5,3204,Spencer
75,18149,323,7,3923,Starke
76,18151,484,9,5299,Steuben
77,18153,374,12,4177,Sullivan
78,18155,75,0,1701,Switzerland
79,18157,3080,13,59398,Tippecanoe
80,18159,252,23,2680,Tipton
81,18161,83,0,1505,Union
82,18163,4746,41,49449,Vanderburgh
83,18165,156,1,2935,Vermillion
84,18167,2162,30,23200,Vigo
85,18169,309,9,5339,Wabash
86,18171,55,1,976,Warren
87,18173,1668,57,15325,Warrick
88,18175,305,2,3980,Washington
89,18177,921,16,15517,Wayne
90,18179,323,5,4733,Wells
91,18181,517,15,5823,White
92,18183,358,6,4980,Whitley
