_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,141,2,2478,Adams
2,18003,4350,169,43689,Allen
3,18005,936,48,12091,Bartholomew
4,18007,72,0,1125,Benton
5,18009,67,2,1390,Blackford
6,18011,748,46,9699,Boone
7,18013,80,2,1535,Brown
8,18015,233,7,2566,Carroll
9,18017,1818,9,7440,Cass
10,18019,1458,50,15884,Clark
11,18021,187,5,3045,Clay
12,18023,479,4,6189,Clinton
13,18025,52,0,1153,Crawford
14,18027,332,21,3392,Daviess
15,18029,539,28,6872,Dearborn
16,18031,359,32,3751,Decatur
17,18033,256,4,3819,De Kalb
18,18035,813,53,13951,Delaware
19,18037,758,14,5923,Dubois
20,18039,5190,93,39190,Elkhart
21,18041,235,8,3192,Fayette
22,18043,920,54,10399,Floyd
23,18045,76,2,1825,Fountain
24,18047,253,22,1700,Franklin
25,18049,184,2,2381,Fulton
26,18051,254,4,3838,Gibson
27,18053,545,30,8222,Grant
28,18055,275,34,3927,Greene
29,18057,3231,106,51843,Hamilton
30,18059,723,41,11914,Hancock
31,18061,395,24,4898,Harrison
32,18063,2038,109,20612,Hendricks
33,18065,515,21,6627,Henry
34,18067,988,61,11674,Howard
35,18069,137,3,4209,Huntington
36,18071,632,6,5706,Jackson
37,18073,276,2,4209,Jasper
38,18075,104,0,1741,Jay
39,18077,187,2,3956,Jefferson
40,18079,238,12,2672,Jennings
41,18081,1862,120,20945,Johnson
42,18083,205,3,3440,Knox
43,18085,888,12,9884,Kosciusko
44,18087,575,10,2781,Lagrange
45,18089,8256,286,72121,Lake
46,18091,1011,30,15533,La Porte
47,18093,370,27,5139,Lawrence
48,18095,1124,66,13727,Madison
49,18097,16869,738,148027,Marion
50,18099,814,23,7990,Marshall
51,18101,55,0,914,Martin
52,18103,288,2,4467,Miami
53,18105,808,33,18998,Monroe
54,18107,370,21,4799,Montgomery
55,18109,520,35,7831,Morgan
56,18111,123,10,1116,Newton
57,18113,745,29,6764,Noble
58,18115,68,7,944,Ohio
59,18117,195,24,2218,Orange
60,18119,117,1,2962,Owen
61,18121,65,1,1498,Parke
62,18123,195,13,3024,Perry
63,18125,76,0,1182,Pike
64,18127,1481,39,20344,Porter
65,18129,191,0,2822,Posey
66,18131,87,1,1438,Pulaski
67,18133,364,8,4572,Putnam
68,18135,139,6,2745,Randolph
69,18137,227,8,3880,Ripley
70,18139,105,4,2098,Rush
71,18141,3938,87,51284,St. Joseph
72,18143,291,10,3919,Scott
73,18145,587,28,5837,Shelby
74,18147,141,3,2110,Spencer
75,18149,184,7,2570,Starke
76,18151,226,3,3143,Steuben
77,18153,203,1,2694,Sullivan
78,18155,61,0,1140,Switzerland
79,18157,1363,12,25876,Tippecanoe
80,18159,166,18,1701,Tipton
81,18161,47,0,940,Union
82,18163,2222,16,31301,Vanderburgh
83,18165,67,0,1632,Vermillion
84,18167,883,14,13500,Vigo
85,18169,185,5,3544,Wabash
86,18171,28,1,567,Warren
87,18173,638,30,9167,Warrick
88,18175,162,1,2567,Washington
89,18177,436,10,10424,Wayne
90,18179,183,2,2949,Wells
91,18181,398,11,4050,White
92,18183,171,6,2769,Whitley
