_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,49,1,1427,Adams
2,18003,2939,134,29316,Allen
3,18005,597,45,7102,Bartholomew
4,18007,51,0,632,Benton
5,18009,40,2,923,Blackford
6,18011,482,44,5702,Boone
7,18013,43,1,612,Brown
8,18015,114,2,1739,Carroll
9,18017,1644,9,5650,Cass
10,18019,695,44,7948,Clark
11,18021,64,5,1800,Clay
12,18023,290,3,3972,Clinton
13,18025,33,0,658,Crawford
14,18027,150,17,2010,Daviess
15,18029,258,23,3631,Dearborn
16,18031,256,32,2292,Decatur
17,18033,169,4,2414,De Kalb
18,18035,471,52,8405,Delaware
19,18037,304,6,3363,Dubois
20,18039,3539,59,25745,Elkhart
21,18041,106,7,1778,Fayette
22,18043,406,44,5687,Floyd
23,18045,35,2,1069,Fountain
24,18047,127,8,980,Franklin
25,18049,73,1,1377,Fulton
26,18051,120,2,2250,Gibson
27,18053,318,26,5189,Grant
28,18055,194,32,2270,Greene
29,18057,1691,101,30018,Hamilton
30,18059,467,36,6954,Hancock
31,18061,217,22,2581,Harrison
32,18063,1454,100,12654,Hendricks
33,18065,300,18,4363,Henry
34,18067,598,58,6362,Howard
35,18069,94,2,2607,Huntington
36,18071,478,3,3885,Jackson
37,18073,135,2,2665,Jasper
38,18075,70,0,1154,Jay
39,18077,86,2,2532,Jefferson
40,18079,179,12,1672,Jennings
41,18081,1340,118,13007,Johnson
42,18083,71,0,2138,Knox
43,18085,575,4,5974,Kosciusko
44,18087,484,9,2206,Lagrange
45,18089,5588,248,45421,Lake
46,18091,616,28,8675,La Porte
47,18093,252,25,3456,Lawrence
48,18095,674,64,8032,Madison
49,18097,12019,693,94309,Marion
50,18099,544,9,4877,Marshall
51,18101,26,0,535,Martin
52,18103,193,2,2730,Miami
53,18105,340,28,9447,Monroe
54,18107,297,20,3089,Montgomery
55,18109,342,31,4918,Morgan
56,18111,100,10,756,Newton
57,18113,513,28,4676,Noble
58,18115,23,0,355,Ohio
59,18117,137,23,1302,Orange
60,18119,52,1,1730,Owen
61,18121,27,0,898,Parke
62,18123,147,10,1539,Perry
63,18125,11,0,651,Pike
64,18127,826,38,11165,Porter
65,18129,57,0,1368,Posey
66,18131,66,1,1059,Pulaski
67,18133,173,8,2842,Putnam
68,18135,79,4,1809,Randolph
69,18137,130,7,2194,Ripley
70,18139,61,3,1253,Rush
71,18141,2106,69,29365,St. Joseph
72,18143,164,9,2675,Scott
73,18145,454,25,4134,Shelby
74,18147,54,1,1034,Spencer
75,18149,104,3,1421,Starke
76,18151,136,2,1921,Steuben
77,18153,50,1,1604,Sullivan
78,18155,32,0,542,Switzerland
79,18157,770,9,14203,Tippecanoe
80,18159,32,1,956,Tipton
81,18161,14,0,534,Union
82,18163,727,6,15745,Vanderburgh
83,18165,20,0,866,Vermillion
84,18167,252,8,7231,Vigo
85,18169,116,2,2513,Wabash
86,18171,15,1,328,Warren
87,18173,250,29,4227,Warrick
88,18175,68,1,1427,Washington
89,18177,154,6,5515,Wayne
90,18179,82,1,1758,Wells
91,18181,274,10,2659,White
92,18183,106,6,1689,Whitley
