_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,222,3,3905,Adams
2,18003,5652,193,58247,Allen
3,18005,1125,56,15724,Bartholomew
4,18007,87,0,1595,Benton
5,18009,103,2,1793,Blackford
6,18011,932,46,12861,Boone
7,18013,91,3,1816,Brown
8,18015,266,13,3259,Carroll
9,18017,1911,9,9088,Cass
10,18019,2003,53,20705,Clark
11,18021,277,5,4380,Clay
12,18023,585,11,7910,Clinton
13,18025,96,0,1623,Crawford
14,18027,591,26,4861,Daviess
15,18029,608,28,8504,Dearborn
16,18031,446,38,4759,Decatur
17,18033,411,9,5369,De Kalb
18,18035,1747,59,19979,Delaware
19,18037,909,18,7849,Dubois
20,18039,6066,104,47108,Elkhart
21,18041,398,13,4275,Fayette
22,18043,1241,60,13451,Floyd
23,18045,112,2,2532,Fountain
24,18047,288,25,2270,Franklin
25,18049,224,2,3113,Fulton
26,18051,398,4,5023,Gibson
27,18053,828,32,11947,Grant
28,18055,400,35,5395,Greene
29,18057,4536,108,69105,Hamilton
30,18059,877,42,15265,Hancock
31,18061,533,24,6601,Harrison
32,18063,2562,119,27413,Hendricks
33,18065,706,24,8255,Henry
34,18067,1231,62,15148,Howard
35,18069,199,3,5691,Huntington
36,18071,722,9,7073,Jackson
37,18073,372,2,5563,Jasper
38,18075,154,0,2387,Jay
39,18077,231,3,5141,Jefferson
40,18079,304,12,3565,Jennings
41,18081,2208,122,27742,Johnson
42,18083,441,8,4956,Knox
43,18085,1150,17,12362,Kosciusko
44,18087,627,11,3497,Lagrange
45,18089,9902,308,90043,Lake
46,18091,1324,37,20021,La Porte
47,18093,493,28,6556,Lawrence
48,18095,1497,74,18772,Madison
49,18097,20147,755,190441,Marion
50,18099,965,23,10746,Marshall
51,18101,146,0,1493,Martin
52,18103,417,2,6439,Miami
53,18105,2026,36,42460,Monroe
54,18107,493,21,6582,Montgomery
55,18109,665,36,10003,Morgan
56,18111,159,10,1612,Newton
57,18113,854,32,8531,Noble
58,18115,75,7,1101,Ohio
59,18117,276,24,3146,Orange
60,18119,161,1,3987,Owen
61,18121,88,2,2116,Parke
62,18123,200,14,3583,Perry
63,18125,126,1,1680,Pike
64,18127,1940,43,27201,Porter
65,18129,280,0,3874,Posey
66,18131,113,1,1940,Pulaski
67,18133,507,8,6238,Putnam
68,18135,198,7,3653,Randolph
69,18137,267,8,4865,Ripley
70,18139,147,4,2750,Rush
71,18141,5772,96,70330,St. Joseph
72,18143,340,10,4778,Scott
73,18145,648,29,7251,Shelby
74,18147,188,3,2692,Spencer
75,18149,230,7,3252,Starke
76,18151,342,7,4467,Steuben
77,18153,320,12,3565,Sullivan
78,18155,66,0,1452,Switzerland
79,18157,1998,13,47189,Tippecanoe
80,18159,214,22,2237,Tipton
81,18161,75,0,1351,Union
82,18163,3055,24,40166,Vanderburgh
83,18165,119,0,2429,Vermillion
84,18167,1668,20,19338,Vigo
85,18169,251,7,4573,Wabash
86,18171,38,1,855,Warren
87,18173,987,31,12564,Warrick
88,18175,245,1,3444,Washington
89,18177,710,13,13418,Wayne
90,18179,234,2,3881,Wells
91,18181,466,14,5170,White
92,18183,238,6,3953,Whitley
