_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,230,3,3982,Adams
2,18003,5785,198,59360,Allen
3,18005,1132,57,15911,Bartholomew
4,18007,88,0,1630,Benton
5,18009,107,2,1827,Blackford
6,18011,938,46,13027,Boone
7,18013,93,3,1832,Brown
8,18015,267,13,3288,Carroll
9,18017,1920,9,9190,Cass
10,18019,2050,56,21001,Clark
11,18021,285,5,4452,Clay
12,18023,591,11,7994,Clinton
13,18025,98,0,1650,Crawford
14,18027,616,27,4983,Daviess
15,18029,614,28,8577,Dearborn
16,18031,447,39,4807,Decatur
17,18033,425,11,5478,De Kalb
18,18035,1801,59,20364,Delaware
19,18037,921,18,7960,Dubois
20,18039,6198,106,47910,Elkhart
21,18041,404,13,4383,Fayette
22,18043,1279,61,13681,Floyd
23,18045,115,2,2602,Fountain
24,18047,292,25,2308,Franklin
25,18049,229,2,3220,Fulton
26,18051,434,4,5092,Gibson
27,18053,851,32,12112,Grant
28,18055,409,35,5491,Greene
29,18057,4600,109,70211,Hamilton
30,18059,892,42,15516,Hancock
31,18061,548,24,6680,Harrison
32,18063,2607,120,27957,Hendricks
33,18065,734,24,8363,Henry
34,18067,1251,63,15373,Howard
35,18069,207,3,5786,Huntington
36,18071,725,9,7144,Jackson
37,18073,373,2,5638,Jasper
38,18075,164,0,2436,Jay
39,18077,236,3,5187,Jefferson
40,18079,305,12,3616,Jennings
41,18081,2241,122,28348,Johnson
42,18083,465,9,5055,Knox
43,18085,1167,17,12586,Kosciusko
44,18087,628,11,3552,Lagrange
45,18089,10013,312,91499,Lake
46,18091,1348,37,20327,La Porte
47,18093,499,28,6665,Lawrence
48,18095,1530,75,19087,Madison
49,18097,20341,757,193253,Marion
50,18099,974,23,10910,Marshall
51,18101,156,0,1552,Martin
52,18103,420,2,6538,Miami
53,18105,2243,36,43432,Monroe
54,18107,494,21,6696,Montgomery
55,18109,680,38,10180,Morgan
56,18111,164,11,1648,Newton
57,18113,864,32,8615,Noble
58,18115,75,7,1107,Ohio
59,18117,279,24,3183,Orange
60,18119,162,1,4044,Owen
61,18121,90,2,2162,Parke
62,18123,200,14,3616,Perry
63,18125,133,1,1722,Pike
64,18127,1978,43,27565,Porter
65,18129,290,0,3965,Posey
66,18131,112,1,1976,Pulaski
67,18133,509,8,6318,Putnam
68,18135,204,7,3799,Randolph
69,18137,276,8,4929,Ripley
70,18139,148,4,2808,Rush
71,18141,5867,96,71761,St. Joseph
72,18143,344,10,4832,Scott
73,18145,655,29,7334,Shelby
74,18147,198,4,2742,Spencer
75,18149,238,7,3295,Starke
76,18151,344,7,4544,Steuben
77,18153,326,12,3638,Sullivan
78,18155,66,0,1465,Switzerland
79,18157,2113,13,49238,Tippecanoe
80,18159,215,22,2278,Tipton
81,18161,76,0,1366,Union
82,18163,3181,26,41156,Vanderburgh
83,18165,121,0,2472,Vermillion
84,18167,1696,21,19606,Vigo
85,18169,254,7,4694,Wabash
86,18171,38,1,869,Warren
87,18173,1041,34,12842,Warrick
88,18175,249,1,3477,Washington
89,18177,722,14,13602,Wayne
90,18179,242,2,4007,Wells
91,18181,471,14,5236,White
92,18183,245,6,4040,Whitley
