_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,58,1,1617,Adams
2,18003,3203,144,32687,Allen
3,18005,641,45,8086,Bartholomew
4,18007,54,0,733,Benton
5,18009,45,2,1043,Blackford
6,18011,547,45,6634,Boone
7,18013,55,1,850,Brown
8,18015,120,2,1914,Carroll
9,18017,1674,9,5948,Cass
10,18019,806,45,9421,Clark
11,18021,73,5,2006,Clay
12,18023,311,3,4406,Clinton
13,18025,37,0,740,Crawford
14,18027,174,17,2290,Daviess
15,18029,346,25,4669,Dearborn
16,18031,266,32,2573,Decatur
17,18033,179,4,2835,De Kalb
18,18035,516,52,9768,Delaware
19,18037,446,7,4043,Dubois
20,18039,4080,68,30028,Elkhart
21,18041,120,7,2026,Fayette
22,18043,501,44,6772,Floyd
23,18045,43,2,1247,Fountain
24,18047,150,8,1123,Franklin
25,18049,99,2,1624,Fulton
26,18051,162,2,2666,Gibson
27,18053,413,28,6248,Grant
28,18055,208,33,2623,Greene
29,18057,1991,102,35040,Hamilton
30,18059,519,36,7995,Hancock
31,18061,236,22,2985,Harrison
32,18063,1573,106,14337,Hendricks
33,18065,324,18,4919,Henry
34,18067,683,60,7358,Howard
35,18069,111,2,3114,Huntington
36,18071,508,3,4201,Jackson
37,18073,162,2,2964,Jasper
38,18075,73,0,1275,Jay
39,18077,133,2,2998,Jefferson
40,18079,188,12,1824,Jennings
41,18081,1464,118,14702,Johnson
42,18083,90,0,2416,Knox
43,18085,689,8,7224,Kosciusko
44,18087,500,10,2369,Lagrange
45,18089,6277,256,51918,Lake
46,18091,699,28,10363,La Porte
47,18093,281,26,3842,Lawrence
48,18095,716,64,9092,Madison
49,18097,12991,709,105459,Marion
50,18099,671,14,5990,Marshall
51,18101,35,0,627,Martin
52,18103,214,2,3120,Miami
53,18105,490,28,11752,Monroe
54,18107,306,20,3411,Montgomery
55,18109,367,31,5502,Morgan
56,18111,101,10,838,Newton
57,18113,574,28,5248,Noble
58,18115,33,2,670,Ohio
59,18117,154,24,1490,Orange
60,18119,58,1,1988,Owen
61,18121,33,0,1024,Parke
62,18123,161,12,1978,Perry
63,18125,21,0,742,Pike
64,18127,942,38,12951,Porter
65,18129,115,0,1841,Posey
66,18131,67,1,1177,Pulaski
67,18133,196,8,3110,Putnam
68,18135,83,4,2003,Randolph
69,18137,163,7,2569,Ripley
70,18139,71,3,1414,Rush
71,18141,2553,74,34666,St. Joseph
72,18143,200,9,2939,Scott
73,18145,476,25,4446,Shelby
74,18147,93,1,1329,Spencer
75,18149,141,4,1813,Starke
76,18151,162,3,2208,Steuben
77,18153,65,1,1840,Sullivan
78,18155,36,0,645,Switzerland
79,18157,889,10,16572,Tippecanoe
80,18159,47,2,1096,Tipton
81,18161,18,0,627,Union
82,18163,1191,6,20784,Vanderburgh
83,18165,20,0,975,Vermillion
84,18167,310,9,8394,Vigo
85,18169,131,3,2782,Wabash
86,18171,17,1,367,Warren
87,18173,358,29,5676,Warrick
88,18175,77,1,1583,Washington
89,18177,215,7,6531,Wayne
90,18179,101,1,2086,Wells
91,18181,306,10,2950,White
92,18183,120,6,2034,Whitley
