_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,188,2,3229,Adams
2,18003,4979,178,50063,Allen
3,18005,1062,54,13901,Bartholomew
4,18007,80,0,1341,Benton
5,18009,74,2,1553,Blackford
6,18011,843,46,11113,Boone
7,18013,89,2,1649,Brown
8,18015,255,13,2920,Carroll
9,18017,1872,9,8244,Cass
10,18019,1758,51,18485,Clark
11,18021,229,5,3754,Clay
12,18023,551,9,7105,Clinton
13,18025,64,0,1395,Crawford
14,18027,495,23,4252,Daviess
15,18029,574,28,7794,Dearborn
16,18031,399,35,4269,Decatur
17,18033,343,7,4581,De Kalb
18,18035,1175,57,16476,Delaware
19,18037,839,17,6806,Dubois
20,18039,5602,98,43106,Elkhart
21,18041,326,8,3796,Fayette
22,18043,1078,54,11880,Floyd
23,18045,94,2,2206,Fountain
24,18047,274,25,2000,Franklin
25,18049,205,2,2659,Fulton
26,18051,317,4,4471,Gibson
27,18053,660,30,10412,Grant
28,18055,371,35,4722,Greene
29,18057,3914,107,60434,Hamilton
30,18059,823,41,13603,Hancock
31,18061,485,24,5941,Harrison
32,18063,2329,111,23734,Hendricks
33,18065,608,21,7414,Henry
34,18067,1079,62,13340,Howard
35,18069,170,3,4890,Huntington
36,18071,699,9,6486,Jackson
37,18073,323,2,4890,Jasper
38,18075,129,0,2013,Jay
39,18077,207,3,4678,Jefferson
40,18079,269,12,3126,Jennings
41,18081,2034,121,24227,Johnson
42,18083,345,3,4305,Knox
43,18085,1029,16,10899,Kosciusko
44,18087,600,11,3089,Lagrange
45,18089,9143,296,81271,Lake
46,18091,1185,31,18088,La Porte
47,18093,454,27,5789,Lawrence
48,18095,1297,69,16237,Madison
49,18097,18466,748,168069,Marion
50,18099,895,23,9791,Marshall
51,18101,117,0,1212,Martin
52,18103,318,2,5481,Miami
53,18105,1150,36,27334,Monroe
54,18107,425,21,5643,Montgomery
55,18109,595,35,8941,Morgan
56,18111,145,10,1335,Newton
57,18113,804,31,7668,Noble
58,18115,73,7,1046,Ohio
59,18117,240,24,2771,Orange
60,18119,142,1,3465,Owen
61,18121,79,2,1818,Parke
62,18123,196,13,3289,Perry
63,18125,101,1,1401,Pike
64,18127,1719,41,23746,Porter
65,18129,214,0,3330,Posey
66,18131,100,1,1720,Pulaski
67,18133,433,8,5282,Putnam
68,18135,172,7,3119,Randolph
69,18137,245,8,4350,Ripley
70,18139,133,4,2475,Rush
71,18141,5151,92,60686,St. Joseph
72,18143,315,10,4419,Scott
73,18145,619,28,6623,Shelby
74,18147,158,3,2355,Spencer
75,18149,210,7,2919,Starke
76,18151,279,4,3701,Steuben
77,18153,290,8,3202,Sullivan
78,18155,64,0,1334,Switzerland
79,18157,1584,13,31477,Tippecanoe
80,18159,187,19,1951,Tipton
81,18161,63,0,1131,Union
82,18163,2588,19,35110,Vanderburgh
83,18165,94,0,2021,Vermillion
84,18167,1260,17,16474,Vigo
85,18169,209,6,4091,Wabash
86,18171,38,1,700,Warren
87,18173,768,31,10650,Warrick
88,18175,225,1,3107,Washington
89,18177,550,10,11861,Wayne
90,18179,211,2,3306,Wells
91,18181,440,12,4652,White
92,18183,213,6,3255,Whitley
