_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,797,10,6447,Adams
2,18003,10442,243,88254,Allen
3,18005,1728,59,21402,Bartholomew
4,18007,132,1,2235,Benton
5,18009,304,6,2984,Blackford
6,18011,1534,51,17413,Boone
7,18013,172,3,2436,Brown
8,18015,439,13,4308,Carroll
9,18017,2513,26,11770,Cass
10,18019,3486,67,30268,Clark
11,18021,603,16,5789,Clay
12,18023,1175,17,10830,Clinton
13,18025,192,1,2316,Crawford
14,18027,1067,37,6721,Daviess
15,18029,1246,29,11559,Dearborn
16,18031,704,39,6148,Decatur
17,18033,1023,14,8266,De Kalb
18,18035,3546,86,28973,Delaware
19,18037,1759,29,10440,Dubois
20,18039,11186,157,65284,Elkhart
21,18041,1038,26,6399,Fayette
22,18043,2158,71,19695,Floyd
23,18045,441,4,3909,Fountain
24,18047,426,26,3164,Franklin
25,18049,477,13,4674,Fulton
26,18051,1111,12,7214,Gibson
27,18053,1579,43,16146,Grant
28,18055,676,41,7234,Greene
29,18057,7691,132,94405,Hamilton
30,18059,1496,45,20722,Hancock
31,18061,938,24,9351,Harrison
32,18063,3868,146,37860,Hendricks
33,18065,1674,30,12250,Henry
34,18067,1946,69,21129,Howard
35,18069,607,6,8931,Huntington
36,18071,1391,22,10035,Jackson
37,18073,909,6,8221,Jasper
38,18075,491,7,3826,Jay
39,18077,514,6,7357,Jefferson
40,18079,480,13,4853,Jennings
41,18081,3881,152,39387,Johnson
42,18083,1026,12,7357,Knox
43,18085,2600,32,19274,Kosciusko
44,18087,951,17,4558,Lagrange
45,18089,17487,387,129670,Lake
46,18091,2877,69,29695,La Porte
47,18093,1181,41,9400,Lawrence
48,18095,3080,105,28346,Madison
49,18097,29049,800,258581,Marion
50,18099,1796,31,14693,Marshall
51,18101,231,0,1971,Martin
52,18103,858,5,9261,Miami
53,18105,3711,41,54152,Monroe
54,18107,794,22,8706,Montgomery
55,18109,1198,41,14338,Morgan
56,18111,322,12,2417,Newton
57,18113,1484,35,11720,Noble
58,18115,159,7,1468,Ohio
59,18117,486,26,4234,Orange
60,18119,292,1,5357,Owen
61,18121,308,5,3479,Parke
62,18123,578,15,4934,Perry
63,18125,401,18,2509,Pike
64,18127,4561,60,40639,Porter
65,18129,902,11,6132,Posey
66,18131,226,7,2806,Pulaski
67,18133,875,20,8471,Putnam
68,18135,606,12,5593,Randolph
69,18137,649,10,6739,Ripley
70,18139,327,5,3931,Rush
71,18141,11314,183,100078,St. Joseph
72,18143,641,16,6480,Scott
73,18145,1139,45,9752,Shelby
74,18147,510,6,3988,Spencer
75,18149,587,11,4979,Starke
76,18151,825,10,6663,Steuben
77,18153,521,14,4965,Sullivan
78,18155,128,0,2011,Switzerland
79,18157,5003,18,67249,Tippecanoe
80,18159,330,23,3126,Tipton
81,18161,151,0,1778,Union
82,18163,6981,84,58070,Vanderburgh
83,18165,334,2,3693,Vermillion
84,18167,3357,52,28779,Vigo
85,18169,676,12,7158,Wabash
86,18171,132,1,1226,Warren
87,18173,2323,67,17892,Warrick
88,18175,455,3,4705,Washington
89,18177,1896,39,19298,Wayne
90,18179,608,15,5874,Wells
91,18181,751,17,6741,White
92,18183,659,6,6406,Whitley
