_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,822,10,6483,Adams
2,18003,10789,244,89397,Allen
3,18005,1754,59,21522,Bartholomew
4,18007,135,1,2247,Benton
5,18009,314,6,3044,Blackford
6,18011,1556,51,17536,Boone
7,18013,179,3,2492,Brown
8,18015,442,13,4343,Carroll
9,18017,2527,26,11808,Cass
10,18019,3539,67,30504,Clark
11,18021,628,18,5822,Clay
12,18023,1187,17,10876,Clinton
13,18025,194,1,2329,Crawford
14,18027,1089,37,6797,Daviess
15,18029,1268,28,11617,Dearborn
16,18031,728,39,6181,Decatur
17,18033,1052,14,8398,De Kalb
18,18035,3606,87,29279,Delaware
19,18037,1802,29,10504,Dubois
20,18039,11448,161,65949,Elkhart
21,18041,1058,26,6453,Fayette
22,18043,2186,71,19829,Floyd
23,18045,457,4,3961,Fountain
24,18047,433,26,3190,Franklin
25,18049,498,13,4766,Fulton
26,18051,1150,12,7267,Gibson
27,18053,1609,43,16224,Grant
28,18055,694,44,7289,Greene
29,18057,7922,132,95398,Hamilton
30,18059,1549,45,20902,Hancock
31,18061,948,24,9397,Harrison
32,18063,3930,144,38150,Hendricks
33,18065,1712,30,12351,Henry
34,18067,1994,70,21318,Howard
35,18069,634,6,9038,Huntington
36,18071,1413,22,10077,Jackson
37,18073,925,6,8276,Jasper
38,18075,512,7,3914,Jay
39,18077,522,6,7457,Jefferson
40,18079,484,13,4873,Jennings
41,18081,3957,153,39698,Johnson
42,18083,1095,12,7434,Knox
43,18085,2696,32,19709,Kosciusko
44,18087,976,18,4612,Lagrange
45,18089,17926,389,130776,Lake
46,18091,2951,71,29955,La Porte
47,18093,1219,41,9461,Lawrence
48,18095,3131,107,28569,Madison
49,18097,29451,801,260408,Marion
50,18099,1872,32,14885,Marshall
51,18101,236,0,1989,Martin
52,18103,895,5,9318,Miami
53,18105,3794,42,54498,Monroe
54,18107,820,22,8776,Montgomery
55,18109,1247,41,14560,Morgan
56,18111,333,12,2434,Newton
57,18113,1544,35,11911,Noble
58,18115,159,7,1472,Ohio
59,18117,492,26,4259,Orange
60,18119,302,1,5402,Owen
61,18121,322,6,3517,Parke
62,18123,595,16,5006,Perry
63,18125,408,18,2524,Pike
64,18127,4715,61,41103,Porter
65,18129,919,11,6149,Posey
66,18131,234,7,2830,Pulaski
67,18133,891,21,8538,Putnam
68,18135,634,12,5685,Randolph
69,18137,672,11,6768,Ripley
70,18139,348,5,4015,Rush
71,18141,11522,184,100668,St. Joseph
72,18143,649,16,6509,Scott
73,18145,1174,46,9810,Shelby
74,18147,527,6,4031,Spencer
75,18149,608,11,5061,Starke
76,18151,845,10,6742,Steuben
77,18153,526,14,4996,Sullivan
78,18155,134,0,2038,Switzerland
79,18157,5137,19,67642,Tippecanoe
80,18159,335,23,3154,Tipton
81,18161,158,0,1790,Union
82,18163,7158,88,58372,Vanderburgh
83,18165,342,2,3723,Vermillion
84,18167,3428,55,29029,Vigo
85,18169,719,13,7298,Wabash
86,18171,138,1,1240,Warren
87,18173,2397,67,18007,Warrick
88,18175,462,4,4732,Washington
89,18177,1939,39,19452,Wayne
90,18179,643,15,5955,Wells
91,18181,767,17,6799,White
92,18183,692,6,6538,Whitley
