_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,779,10,6373,Adams
2,18003,10191,241,87431,Allen
3,18005,1685,59,21202,Bartholomew
4,18007,131,1,2224,Benton
5,18009,297,6,2973,Blackford
6,18011,1497,51,17280,Boone
7,18013,167,3,2423,Brown
8,18015,422,13,4267,Carroll
9,18017,2462,26,11656,Cass
10,18019,3427,67,30042,Clark
11,18021,578,12,5742,Clay
12,18023,1128,16,10724,Clinton
13,18025,186,1,2296,Crawford
14,18027,1056,36,6640,Daviess
15,18029,1206,29,11423,Dearborn
16,18031,673,39,6067,Decatur
17,18033,989,13,8175,De Kalb
18,18035,3501,86,28768,Delaware
19,18037,1723,28,10380,Dubois
20,18039,10968,156,64906,Elkhart
21,18041,1007,25,6325,Fayette
22,18043,2117,70,19571,Floyd
23,18045,428,3,3871,Fountain
24,18047,421,26,3139,Franklin
25,18049,463,12,4641,Fulton
26,18051,1088,12,7166,Gibson
27,18053,1542,42,15989,Grant
28,18055,664,41,7192,Greene
29,18057,7471,131,93566,Hamilton
30,18059,1449,45,20489,Hancock
31,18061,929,24,9309,Harrison
32,18063,3808,143,37649,Hendricks
33,18065,1615,30,12102,Henry
34,18067,1899,69,20939,Howard
35,18069,605,6,8861,Huntington
36,18071,1368,20,9963,Jackson
37,18073,888,6,8128,Jasper
38,18075,473,7,3781,Jay
39,18077,497,6,7277,Jefferson
40,18079,472,13,4834,Jennings
41,18081,3791,152,39003,Johnson
42,18083,1000,10,7280,Knox
43,18085,2555,30,19118,Kosciusko
44,18087,930,17,4524,Lagrange
45,18089,16965,384,128592,Lake
46,18091,2779,68,29386,La Porte
47,18093,1158,40,9332,Lawrence
48,18095,2973,103,28014,Madison
49,18097,28669,798,257003,Marion
50,18099,1777,31,14629,Marshall
51,18101,222,0,1952,Martin
52,18103,833,5,9166,Miami
53,18105,3672,40,53898,Monroe
54,18107,777,22,8674,Montgomery
55,18109,1168,41,14230,Morgan
56,18111,302,12,2379,Newton
57,18113,1466,35,11649,Noble
58,18115,157,7,1458,Ohio
59,18117,472,25,4196,Orange
60,18119,277,1,5310,Owen
61,18121,303,5,3462,Parke
62,18123,572,15,4896,Perry
63,18125,398,18,2495,Pike
64,18127,4367,60,40218,Porter
65,18129,891,11,6077,Posey
66,18131,219,6,2778,Pulaski
67,18133,864,20,8433,Putnam
68,18135,567,12,5519,Randolph
69,18137,615,9,6653,Ripley
70,18139,321,5,3882,Rush
71,18141,11137,183,99511,St. Joseph
72,18143,628,16,6438,Scott
73,18145,1099,44,9676,Shelby
74,18147,501,6,3950,Spencer
75,18149,574,11,4941,Starke
76,18151,796,10,6600,Steuben
77,18153,507,14,4930,Sullivan
78,18155,116,0,1994,Switzerland
79,18157,4816,17,66985,Tippecanoe
80,18159,323,23,3101,Tipton
81,18161,145,0,1770,Union
82,18163,6915,82,57731,Vanderburgh
83,18165,327,2,3661,Vermillion
84,18167,3252,52,28517,Vigo
85,18169,661,12,7091,Wabash
86,18171,126,1,1215,Warren
87,18173,2296,67,17789,Warrick
88,18175,447,3,4683,Washington
89,18177,1823,39,19086,Wayne
90,18179,585,14,5825,Wells
91,18181,741,16,6708,White
92,18183,619,6,6304,Whitley
