_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,1301,15,7373,Adams
2,18003,14231,266,99542,Allen
3,18005,2378,61,23619,Bartholomew
4,18007,241,1,2584,Benton
5,18009,396,10,3316,Blackford
6,18011,1961,53,19144,Boone
7,18013,252,3,2677,Brown
8,18015,552,13,4647,Carroll
9,18017,2749,27,12662,Cass
10,18019,4263,73,33153,Clark
11,18021,844,21,6453,Clay
12,18023,1449,19,11802,Clinton
13,18025,230,1,2500,Crawford
14,18027,1240,42,7280,Daviess
15,18029,1677,28,12692,Dearborn
16,18031,1035,41,6864,Decatur
17,18033,1402,17,9458,De Kalb
18,18035,4146,96,31138,Delaware
19,18037,2065,29,11350,Dubois
20,18039,14349,187,71812,Elkhart
21,18041,1235,27,7079,Fayette
22,18043,2637,75,21487,Floyd
23,18045,592,8,4414,Fountain
24,18047,532,25,3496,Franklin
25,18049,678,14,5263,Fulton
26,18051,1439,18,8121,Gibson
27,18053,2038,46,17482,Grant
28,18055,841,50,7826,Greene
29,18057,10189,153,104678,Hamilton
30,18059,2013,47,22793,Hancock
31,18061,1166,24,10288,Harrison
32,18063,4761,148,41159,Hendricks
33,18065,1996,32,13314,Henry
34,18067,2432,71,23380,Howard
35,18069,900,7,10024,Huntington
36,18071,1700,29,10909,Jackson
37,18073,1134,7,8940,Jasper
38,18075,718,9,4427,Jay
39,18077,807,11,8362,Jefferson
40,18079,648,13,5507,Jennings
41,18081,4996,160,43473,Johnson
42,18083,1419,13,8239,Knox
43,18085,3474,38,22235,Kosciusko
44,18087,1216,23,4942,Lagrange
45,18089,22575,412,144184,Lake
46,18091,3759,82,32828,La Porte
47,18093,1500,43,10225,Lawrence
48,18095,3908,113,31419,Madison
49,18097,35416,821,284503,Marion
50,18099,2452,34,16051,Marshall
51,18101,287,2,2161,Martin
52,18103,1172,9,10213,Miami
53,18105,4439,42,57243,Monroe
54,18107,1074,24,9587,Montgomery
55,18109,1643,41,16054,Morgan
56,18111,453,12,2662,Newton
57,18113,2056,40,13299,Noble
58,18115,191,7,1563,Ohio
59,18117,580,28,4562,Orange
60,18119,465,2,6040,Owen
61,18121,416,6,3837,Parke
62,18123,728,20,5322,Perry
63,18125,452,18,2750,Pike
64,18127,6445,67,45982,Porter
65,18129,1043,13,6514,Posey
66,18131,324,10,3081,Pulaski
67,18133,1018,24,9200,Putnam
68,18135,933,13,6378,Randolph
69,18137,960,12,7527,Ripley
70,18139,437,6,4378,Rush
71,18141,14204,195,107768,St. Joseph
72,18143,775,17,6997,Scott
73,18145,1457,49,10766,Shelby
74,18147,670,7,4424,Spencer
75,18149,755,16,5484,Starke
76,18151,1125,12,7471,Steuben
77,18153,675,15,5343,Sullivan
78,18155,205,1,2202,Switzerland
79,18157,6567,23,71711,Tippecanoe
80,18159,442,24,3500,Tipton
81,18161,222,1,2004,Union
82,18163,8226,99,62134,Vanderburgh
83,18165,461,2,4080,Vermillion
84,18167,4808,65,32199,Vigo
85,18169,1106,16,8492,Wabash
86,18171,175,1,1376,Warren
87,18173,2769,69,19386,Warrick
88,18175,571,5,5248,Washington
89,18177,2417,45,20895,Wayne
90,18179,922,20,6544,Wells
91,18181,983,19,7344,White
92,18183,1014,7,7454,Whitley
