_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,95,2,2001,Adams
2,18003,3789,161,38994,Allen
3,18005,766,47,10306,Bartholomew
4,18007,60,0,928,Benton
5,18009,62,2,1262,Blackford
6,18011,662,46,8573,Boone
7,18013,73,1,1392,Brown
8,18015,177,2,2258,Carroll
9,18017,1774,9,6924,Cass
10,18019,1178,46,13318,Clark
11,18021,109,5,2501,Clay
12,18023,409,3,5350,Clinton
13,18025,44,0,920,Crawford
14,18027,263,20,2988,Daviess
15,18029,493,28,6116,Dearborn
16,18031,332,32,3248,Decatur
17,18033,226,4,3423,De Kalb
18,18035,701,52,12177,Delaware
19,18037,676,12,5285,Dubois
20,18039,4760,82,36205,Elkhart
21,18041,183,7,2743,Fayette
22,18043,760,45,9016,Floyd
23,18045,68,2,1599,Fountain
24,18047,238,13,1551,Franklin
25,18049,161,2,2139,Fulton
26,18051,214,4,3381,Gibson
27,18053,521,30,7282,Grant
28,18055,246,34,3486,Greene
29,18057,2668,105,45000,Hamilton
30,18059,641,38,10254,Hancock
31,18061,321,23,3997,Harrison
32,18063,1833,106,17811,Hendricks
33,18065,373,20,5887,Henry
34,18067,872,65,9900,Howard
35,18069,121,3,3599,Huntington
36,18071,572,5,5065,Jackson
37,18073,227,2,3687,Jasper
38,18075,86,0,1509,Jay
39,18077,155,2,3605,Jefferson
40,18079,220,12,2306,Jennings
41,18081,1719,118,18426,Johnson
42,18083,149,0,3049,Knox
43,18085,840,12,9252,Kosciusko
44,18087,556,10,2624,Lagrange
45,18089,7447,274,64485,Lake
46,18091,883,30,13754,La Porte
47,18093,336,27,4616,Lawrence
48,18095,915,65,11599,Madison
49,18097,15503,725,131310,Marion
50,18099,771,22,7260,Marshall
51,18101,43,0,759,Martin
52,18103,267,2,3939,Miami
53,18105,722,30,16552,Monroe
54,18107,348,21,4198,Montgomery
55,18109,459,34,6857,Morgan
56,18111,115,10,1008,Newton
57,18113,659,29,6179,Noble
58,18115,62,4,861,Ohio
59,18117,166,24,1900,Orange
60,18119,84,1,2567,Owen
61,18121,51,1,1291,Parke
62,18123,181,12,2707,Perry
63,18125,52,0,1008,Pike
64,18127,1266,39,17184,Porter
65,18129,167,0,2488,Posey
66,18131,76,1,1337,Pulaski
67,18133,286,8,3856,Putnam
68,18135,115,4,2449,Randolph
69,18137,197,7,3472,Ripley
70,18139,74,4,1696,Rush
71,18141,3373,81,45940,St. Joseph
72,18143,263,10,3596,Scott
73,18145,542,27,5134,Shelby
74,18147,131,3,1849,Spencer
75,18149,176,7,2273,Starke
76,18151,206,3,2767,Steuben
77,18153,103,1,2225,Sullivan
78,18155,45,0,984,Switzerland
79,18157,1177,11,21946,Tippecanoe
80,18159,133,6,1457,Tipton
81,18161,37,0,810,Union
82,18163,1888,13,27577,Vanderburgh
83,18165,50,0,1327,Vermillion
84,18167,586,10,11018,Vigo
85,18169,163,3,3230,Wabash
86,18171,22,1,468,Warren
87,18173,570,30,7978,Warrick
88,18175,131,1,2155,Washington
89,18177,354,10,8932,Wayne
90,18179,162,2,2736,Wells
91,18181,354,10,3600,White
92,18183,150,6,2433,Whitley
