_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,432,5,5319,Adams
2,18003,7542,219,74460,Allen
3,18005,1343,57,18734,Bartholomew
4,18007,100,0,1968,Benton
5,18009,176,3,2411,Blackford
6,18011,1158,48,15349,Boone
7,18013,125,3,2146,Brown
8,18015,305,13,3787,Carroll
9,18017,2185,17,10529,Cass
10,18019,2722,57,26137,Clark
11,18021,405,6,5128,Clay
12,18023,783,15,9427,Clinton
13,18025,138,1,1993,Crawford
14,18027,805,31,5894,Daviess
15,18029,854,28,10040,Dearborn
16,18031,489,39,5533,Decatur
17,18033,643,11,6815,De Kalb
18,18035,2667,73,24826,Delaware
19,18037,1302,21,9311,Dubois
20,18039,8039,128,56404,Elkhart
21,18041,531,15,5173,Fayette
22,18043,1667,65,16967,Floyd
23,18045,257,3,3276,Fountain
24,18047,349,25,2774,Franklin
25,18049,320,2,3962,Fulton
26,18051,794,9,6376,Gibson
27,18053,1141,39,14288,Grant
28,18055,493,36,6437,Greene
29,18057,5759,112,83099,Hamilton
30,18059,1098,44,18149,Hancock
31,18061,716,24,8222,Harrison
32,18063,3068,128,33449,Hendricks
33,18065,1139,27,10396,Henry
34,18067,1530,66,18554,Howard
35,18069,353,5,7513,Huntington
36,18071,1010,11,8646,Jackson
37,18073,495,4,6778,Jasper
38,18075,267,6,3115,Jay
39,18077,321,4,6274,Jefferson
40,18079,354,13,4279,Jennings
41,18081,2885,127,34272,Johnson
42,18083,647,10,6254,Knox
43,18085,1620,20,15372,Kosciusko
44,18087,748,14,4055,Lagrange
45,18089,12528,346,109501,Lake
46,18091,2008,52,25346,La Porte
47,18093,714,32,7821,Lawrence
48,18095,2158,86,23992,Madison
49,18097,24034,777,230406,Marion
50,18099,1261,26,12914,Marshall
51,18101,187,0,1795,Martin
52,18103,540,4,7821,Miami
53,18105,3117,38,49673,Monroe
54,18107,548,22,7774,Montgomery
55,18109,889,40,12351,Morgan
56,18111,197,11,1986,Newton
57,18113,1074,33,10131,Noble
58,18115,109,7,1286,Ohio
59,18117,366,24,3722,Orange
60,18119,195,1,4764,Owen
61,18121,202,2,2862,Parke
62,18123,269,14,4250,Perry
63,18125,303,9,2133,Pike
64,18127,2798,47,33790,Porter
65,18129,631,3,5226,Posey
66,18131,131,1,2335,Pulaski
67,18133,678,15,7412,Putnam
68,18135,312,8,4653,Randolph
69,18137,400,8,5909,Ripley
70,18139,181,4,3235,Rush
71,18141,8433,151,88697,St. Joseph
72,18143,493,13,5744,Scott
73,18145,757,29,8574,Shelby
74,18147,348,6,3348,Spencer
75,18149,362,7,4146,Starke
76,18151,558,8,5617,Steuben
77,18153,394,12,4331,Sullivan
78,18155,79,0,1741,Switzerland
79,18157,3377,13,61364,Tippecanoe
80,18159,258,23,2770,Tipton
81,18161,94,0,1555,Union
82,18163,5225,48,51671,Vanderburgh
83,18165,191,1,3099,Vermillion
84,18167,2343,32,24256,Vigo
85,18169,350,9,5539,Wabash
86,18171,65,1,1032,Warren
87,18173,1790,60,15954,Warrick
88,18175,339,2,4114,Washington
89,18177,1093,19,16236,Wayne
90,18179,392,5,4956,Wells
91,18181,545,15,6003,White
92,18183,404,6,5223,Whitley
