_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,190,2,3255,Adams
2,18003,5062,179,50742,Allen
3,18005,1074,54,14105,Bartholomew
4,18007,81,0,1352,Benton
5,18009,74,2,1570,Blackford
6,18011,860,46,11255,Boone
7,18013,90,2,1664,Brown
8,18015,258,13,2956,Carroll
9,18017,1876,9,8361,Cass
10,18019,1785,53,18747,Clark
11,18021,241,5,3865,Clay
12,18023,555,10,7215,Clinton
13,18025,67,0,1414,Crawford
14,18027,510,24,4304,Daviess
15,18029,577,28,7862,Dearborn
16,18031,411,35,4315,Decatur
17,18033,349,7,4645,De Kalb
18,18035,1268,57,16913,Delaware
19,18037,854,17,6907,Dubois
20,18039,5631,98,43458,Elkhart
21,18041,337,10,3856,Fayette
22,18043,1087,57,12002,Floyd
23,18045,98,2,2228,Fountain
24,18047,276,25,2038,Franklin
25,18049,207,2,2707,Fulton
26,18051,325,4,4542,Gibson
27,18053,684,31,10635,Grant
28,18055,373,35,4796,Greene
29,18057,3998,107,61238,Hamilton
30,18059,824,41,13728,Hancock
31,18061,493,24,6015,Harrison
32,18063,2372,113,24097,Hendricks
33,18065,625,22,7567,Henry
34,18067,1093,62,13545,Howard
35,18069,170,3,4926,Huntington
36,18071,705,9,6533,Jackson
37,18073,328,2,4937,Jasper
38,18075,130,0,2035,Jay
39,18077,211,3,4753,Jefferson
40,18079,276,12,3171,Jennings
41,18081,2052,121,24471,Johnson
42,18083,352,3,4398,Knox
43,18085,1035,17,11027,Kosciusko
44,18087,603,11,3123,Lagrange
45,18089,9206,298,82055,Lake
46,18091,1194,31,18351,La Porte
47,18093,464,27,5849,Lawrence
48,18095,1337,72,16612,Madison
49,18097,18721,749,170087,Marion
50,18099,901,23,9914,Marshall
51,18101,117,0,1231,Martin
52,18103,329,2,5557,Miami
53,18105,1235,36,27634,Monroe
54,18107,446,21,5741,Montgomery
55,18109,599,35,9032,Morgan
56,18111,146,10,1347,Newton
57,18113,810,31,7765,Noble
58,18115,74,7,1051,Ohio
59,18117,242,24,2805,Orange
60,18119,150,1,3551,Owen
61,18121,80,2,1852,Parke
62,18123,196,14,3301,Perry
63,18125,106,1,1446,Pike
64,18127,1745,41,24143,Porter
65,18129,220,0,3370,Posey
66,18131,100,1,1754,Pulaski
67,18133,436,8,5377,Putnam
68,18135,174,7,3162,Randolph
69,18137,246,8,4399,Ripley
70,18139,134,4,2507,Rush
71,18141,5216,94,61749,St. Joseph
72,18143,318,10,4458,Scott
73,18145,625,28,6694,Shelby
74,18147,161,3,2386,Spencer
75,18149,213,7,2964,Starke
76,18151,290,5,3876,Steuben
77,18153,296,9,3237,Sullivan
78,18155,64,0,1346,Switzerland
79,18157,1618,13,32718,Tippecanoe
80,18159,190,21,1981,Tipton
81,18161,65,0,1187,Union
82,18163,2621,19,35568,Vanderburgh
83,18165,96,0,2073,Vermillion
84,18167,1383,17,16840,Vigo
85,18169,214,6,4134,Wabash
86,18171,38,1,706,Warren
87,18173,790,31,10821,Warrick
88,18175,234,1,3139,Washington
89,18177,569,10,12223,Wayne
90,18179,214,2,3325,Wells
91,18181,444,13,4705,White
92,18183,216,6,3300,Whitley
