_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,120,2,2211,Adams
2,18003,4103,164,41708,Allen
3,18005,844,47,11305,Bartholomew
4,18007,63,0,1013,Benton
5,18009,66,2,1339,Blackford
6,18011,704,46,9178,Boone
7,18013,75,2,1489,Brown
8,18015,203,3,2438,Carroll
9,18017,1809,9,7263,Cass
10,18019,1333,50,14690,Clark
11,18021,141,5,2757,Clay
12,18023,456,4,5847,Clinton
13,18025,48,0,990,Crawford
14,18027,284,20,3170,Daviess
15,18029,522,28,6532,Dearborn
16,18031,347,32,3493,Decatur
17,18033,242,4,3642,De Kalb
18,18035,768,52,13173,Delaware
19,18037,718,12,5624,Dubois
20,18039,4992,87,37775,Elkhart
21,18041,205,7,2996,Fayette
22,18043,837,50,9722,Floyd
23,18045,76,2,1737,Fountain
24,18047,249,15,1632,Franklin
25,18049,174,2,2290,Fulton
26,18051,243,4,3642,Gibson
27,18053,532,30,7759,Grant
28,18055,256,34,3694,Greene
29,18057,2941,104,47807,Hamilton
30,18059,694,39,11130,Hancock
31,18061,355,24,4365,Harrison
32,18063,1972,109,19411,Hendricks
33,18065,460,20,6302,Henry
34,18067,938,65,10979,Howard
35,18069,130,3,3840,Huntington
36,18071,606,5,5386,Jackson
37,18073,259,2,3976,Jasper
38,18075,94,0,1642,Jay
39,18077,172,2,3792,Jefferson
40,18079,232,12,2497,Jennings
41,18081,1800,119,19742,Johnson
42,18083,168,1,3212,Knox
43,18085,872,12,9750,Kosciusko
44,18087,569,10,2709,Lagrange
45,18089,7840,283,68340,Lake
46,18091,957,30,14745,La Porte
47,18093,358,27,4917,Lawrence
48,18095,1048,66,12774,Madison
49,18097,16304,733,140700,Marion
50,18099,801,23,7735,Marshall
51,18101,50,0,831,Martin
52,18103,279,2,4246,Miami
53,18105,777,32,18007,Monroe
54,18107,363,21,4519,Montgomery
55,18109,492,35,7336,Morgan
56,18111,121,10,1070,Newton
57,18113,708,29,6531,Noble
58,18115,65,6,908,Ohio
59,18117,179,24,2047,Orange
60,18119,110,1,2775,Owen
61,18121,59,1,1399,Parke
62,18123,188,13,2921,Perry
63,18125,66,0,1095,Pike
64,18127,1391,39,19018,Porter
65,18129,181,0,2689,Posey
66,18131,84,1,1403,Pulaski
67,18133,328,8,4310,Putnam
68,18135,132,5,2624,Randolph
69,18137,220,8,3704,Ripley
70,18139,91,4,1932,Rush
71,18141,3681,83,48801,St. Joseph
72,18143,278,10,3758,Scott
73,18145,572,28,5502,Shelby
74,18147,139,3,2036,Spencer
75,18149,181,7,2474,Starke
76,18151,217,3,2970,Steuben
77,18153,152,1,2458,Sullivan
78,18155,56,0,1102,Switzerland
79,18157,1263,12,24198,Tippecanoe
80,18159,154,16,1599,Tipton
81,18161,41,0,867,Union
82,18163,2082,15,29866,Vanderburgh
83,18165,61,0,1489,Vermillion
84,18167,752,13,12427,Vigo
85,18169,179,5,3420,Wabash
86,18171,25,1,529,Warren
87,18173,600,30,8681,Warrick
88,18175,148,1,2380,Washington
89,18177,402,10,9830,Wayne
90,18179,178,2,2888,Wells
91,18181,380,11,3835,White
92,18183,160,6,2635,Whitley
