_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,55,1,1565,Adams
2,18003,3103,141,31449,Allen
3,18005,628,45,7769,Bartholomew
4,18007,53,0,705,Benton
5,18009,44,2,996,Blackford
6,18011,520,45,6292,Boone
7,18013,53,1,824,Brown
8,18015,119,2,1853,Carroll
9,18017,1663,9,5847,Cass
10,18019,759,44,8828,Clark
11,18021,70,5,1943,Clay
12,18023,301,3,4233,Clinton
13,18025,36,0,702,Crawford
14,18027,163,17,2182,Daviess
15,18029,310,25,4284,Dearborn
16,18031,261,32,2484,Decatur
17,18033,174,4,2677,De Kalb
18,18035,500,52,9264,Delaware
19,18037,402,7,3788,Dubois
20,18039,3928,64,28615,Elkhart
21,18041,114,7,1940,Fayette
22,18043,468,44,6311,Floyd
23,18045,43,2,1189,Fountain
24,18047,138,8,1073,Franklin
25,18049,86,1,1524,Fulton
26,18051,153,2,2542,Gibson
27,18053,380,27,5863,Grant
28,18055,206,33,2523,Greene
29,18057,1888,101,33566,Hamilton
30,18059,498,36,7620,Hancock
31,18061,226,22,2829,Harrison
32,18063,1539,103,13701,Hendricks
33,18065,316,18,4773,Henry
34,18067,652,59,6913,Howard
35,18069,102,2,2908,Huntington
36,18071,499,3,4102,Jackson
37,18073,158,2,2859,Jasper
38,18075,72,0,1238,Jay
39,18077,122,2,2823,Jefferson
40,18079,185,12,1772,Jennings
41,18081,1418,118,14069,Johnson
42,18083,80,0,2329,Knox
43,18085,632,8,6699,Kosciusko
44,18087,498,10,2309,Lagrange
45,18089,6083,254,49879,Lake
46,18091,684,28,9808,La Porte
47,18093,275,26,3730,Lawrence
48,18095,704,64,8633,Madison
49,18097,12609,706,101255,Marion
50,18099,645,13,5563,Marshall
51,18101,30,0,590,Martin
52,18103,206,2,3000,Miami
53,18105,446,28,10926,Monroe
54,18107,306,20,3309,Montgomery
55,18109,365,31,5312,Morgan
56,18111,101,10,810,Newton
57,18113,551,28,5035,Noble
58,18115,30,1,558,Ohio
59,18117,146,24,1433,Orange
60,18119,55,1,1905,Owen
61,18121,30,0,991,Parke
62,18123,158,12,1733,Perry
63,18125,18,0,722,Pike
64,18127,902,38,12354,Porter
65,18129,91,0,1693,Posey
66,18131,67,1,1111,Pulaski
67,18133,189,8,3026,Putnam
68,18135,82,4,1931,Randolph
69,18137,151,7,2391,Ripley
70,18139,67,3,1378,Rush
71,18141,2433,72,33040,St. Joseph
72,18143,183,9,2822,Scott
73,18145,474,25,4347,Shelby
74,18147,86,1,1226,Spencer
75,18149,130,4,1663,Starke
76,18151,148,3,2085,Steuben
77,18153,64,1,1778,Sullivan
78,18155,35,0,592,Switzerland
79,18157,852,10,15865,Tippecanoe
80,18159,38,2,1036,Tipton
81,18161,17,0,572,Union
82,18163,1058,6,19245,Vanderburgh
83,18165,20,0,941,Vermillion
84,18167,283,9,7912,Vigo
85,18169,123,3,2682,Wabash
86,18171,16,1,359,Warren
87,18173,319,29,5106,Warrick
88,18175,74,1,1534,Washington
89,18177,194,6,6112,Wayne
90,18179,91,1,1930,Wells
91,18181,295,10,2838,White
92,18183,115,6,1917,Whitley
