_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,81,2,1890,Adams
2,18003,3635,158,37700,Allen
3,18005,743,47,9738,Bartholomew
4,18007,60,0,879,Benton
5,18009,53,2,1193,Blackford
6,18011,635,46,8140,Boone
7,18013,70,1,1314,Brown
8,18015,145,2,2175,Carroll
9,18017,1751,9,6715,Cass
10,18019,1081,45,12351,Clark
11,18021,97,5,2371,Clay
12,18023,357,3,5088,Clinton
13,18025,42,0,871,Crawford
14,18027,246,19,2855,Daviess
15,18029,465,28,5833,Dearborn
16,18031,314,32,3077,Decatur
17,18033,222,4,3310,De Kalb
18,18035,638,52,11469,Delaware
19,18037,626,12,5027,Dubois
20,18039,4597,77,34921,Elkhart
21,18041,155,7,2555,Fayette
22,18043,694,44,8544,Floyd
23,18045,63,2,1519,Fountain
24,18047,224,10,1463,Franklin
25,18049,146,2,2030,Fulton
26,18051,200,4,3203,Gibson
27,18053,496,29,7035,Grant
28,18055,239,34,3344,Greene
29,18057,2513,104,42586,Hamilton
30,18059,623,37,9764,Hancock
31,18061,294,22,3763,Harrison
32,18063,1750,105,16981,Hendricks
33,18065,361,18,5653,Henry
34,18067,810,65,9287,Howard
35,18069,118,3,3513,Huntington
36,18071,552,4,4895,Jackson
37,18073,208,2,3427,Jasper
38,18075,82,0,1459,Jay
39,18077,149,2,3440,Jefferson
40,18079,210,12,2192,Jennings
41,18081,1652,118,17459,Johnson
42,18083,131,0,2900,Knox
43,18085,819,12,8863,Kosciusko
44,18087,542,10,2562,Lagrange
45,18089,7101,271,60623,Lake
46,18091,838,29,13060,La Porte
47,18093,328,27,4456,Lawrence
48,18095,847,65,10876,Madison
49,18097,14863,719,125030,Marion
50,18099,742,22,7001,Marshall
51,18101,42,0,739,Martin
52,18103,258,2,3775,Miami
53,18105,686,30,15480,Monroe
54,18107,343,21,4056,Montgomery
55,18109,425,32,6528,Morgan
56,18111,110,10,944,Newton
57,18113,637,28,6004,Noble
58,18115,51,4,798,Ohio
59,18117,164,24,1833,Orange
60,18119,78,1,2456,Owen
61,18121,45,1,1225,Parke
62,18123,172,12,2455,Perry
63,18125,46,0,959,Pike
64,18127,1195,39,16227,Porter
65,18129,158,0,2345,Posey
66,18131,72,1,1298,Pulaski
67,18133,222,8,3561,Putnam
68,18135,103,4,2333,Randolph
69,18137,188,7,3309,Ripley
70,18139,79,4,1639,Rush
71,18141,3154,79,43468,St. Joseph
72,18143,250,10,3488,Scott
73,18145,511,26,4918,Shelby
74,18147,114,3,1593,Spencer
75,18149,165,7,2185,Starke
76,18151,200,3,2664,Steuben
77,18153,76,1,2084,Sullivan
78,18155,43,0,787,Switzerland
79,18157,1103,11,20392,Tippecanoe
80,18159,107,5,1353,Tipton
81,18161,32,0,757,Union
82,18163,1726,12,26242,Vanderburgh
83,18165,38,0,1228,Vermillion
84,18167,474,10,10232,Vigo
85,18169,161,3,3163,Wabash
86,18171,19,1,448,Warren
87,18173,516,30,7470,Warrick
88,18175,116,1,2022,Washington
89,18177,317,9,8285,Wayne
90,18179,134,2,2525,Wells
91,18181,347,10,3451,White
92,18183,148,6,2363,Whitley
