_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,274,3,4449,Adams
2,18003,6292,203,64557,Allen
3,18005,1179,57,16876,Bartholomew
4,18007,87,0,1770,Benton
5,18009,120,3,2046,Blackford
6,18011,986,46,13770,Boone
7,18013,104,3,1968,Brown
8,18015,277,13,3449,Carroll
9,18017,1954,9,9715,Cass
10,18019,2236,57,22890,Clark
11,18021,302,5,4680,Clay
12,18023,609,14,8416,Clinton
13,18025,108,0,1775,Crawford
14,18027,677,28,5335,Daviess
15,18029,665,28,9060,Dearborn
16,18031,458,39,4983,Decatur
17,18033,487,11,5935,De Kalb
18,18035,1985,62,21768,Delaware
19,18037,991,19,8419,Dubois
20,18039,6667,111,50685,Elkhart
21,18041,423,13,4682,Fayette
22,18043,1389,63,14881,Floyd
23,18045,128,2,2772,Fountain
24,18047,311,25,2481,Franklin
25,18049,241,2,3483,Fulton
26,18051,530,5,5467,Gibson
27,18053,933,34,12941,Grant
28,18055,427,35,5873,Greene
29,18057,4909,109,74375,Hamilton
30,18059,932,43,16369,Hancock
31,18061,587,24,7133,Harrison
32,18063,2747,123,29820,Hendricks
33,18065,809,26,8928,Henry
34,18067,1318,63,16445,Howard
35,18069,245,3,6420,Huntington
36,18071,768,9,7549,Jackson
37,18073,399,2,5995,Jasper
38,18075,188,0,2686,Jay
39,18077,248,3,5642,Jefferson
40,18079,316,12,3901,Jennings
41,18081,2338,124,30199,Johnson
42,18083,525,9,5565,Knox
43,18085,1248,17,13716,Kosciusko
44,18087,639,11,3697,Lagrange
45,18089,10618,323,97009,Lake
46,18091,1474,41,21653,La Porte
47,18093,515,29,6990,Lawrence
48,18095,1689,75,20753,Madison
49,18097,21403,766,206628,Marion
50,18099,1012,24,11461,Marshall
51,18101,168,0,1670,Martin
52,18103,438,3,6962,Miami
53,18105,2627,36,45859,Monroe
54,18107,511,21,7094,Montgomery
55,18109,729,38,10914,Morgan
56,18111,173,11,1758,Newton
57,18113,925,32,9139,Noble
58,18115,79,7,1157,Ohio
59,18117,288,24,3341,Orange
60,18119,171,1,4300,Owen
61,18121,103,2,2338,Parke
62,18123,221,13,3831,Perry
63,18125,162,1,1822,Pike
64,18127,2176,47,29528,Porter
65,18129,340,0,4283,Posey
66,18131,113,1,2097,Pulaski
67,18133,581,12,6717,Putnam
68,18135,220,7,4120,Randolph
69,18137,303,8,5197,Ripley
70,18139,157,4,2974,Rush
71,18141,6576,110,77396,St. Joseph
72,18143,381,11,5161,Scott
73,18145,677,29,7722,Shelby
74,18147,259,3,2969,Spencer
75,18149,267,7,3564,Starke
76,18151,387,7,4863,Steuben
77,18153,338,12,3867,Sullivan
78,18155,69,0,1596,Switzerland
79,18157,2523,13,54312,Tippecanoe
80,18159,228,22,2418,Tipton
81,18161,79,0,1430,Union
82,18163,3719,31,44688,Vanderburgh
83,18165,130,0,2659,Vermillion
84,18167,1843,27,21044,Vigo
85,18169,271,8,5000,Wabash
86,18171,40,1,905,Warren
87,18173,1344,40,13901,Warrick
88,18175,269,1,3686,Washington
89,18177,768,14,14291,Wayne
90,18179,265,4,4360,Wells
91,18181,486,14,5481,White
92,18183,279,6,4386,Whitley
