_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,49,1,1485,Adams
2,18003,2988,135,30175,Allen
3,18005,609,45,7362,Bartholomew
4,18007,51,0,657,Benton
5,18009,41,2,943,Blackford
6,18011,497,44,5855,Boone
7,18013,46,1,634,Brown
8,18015,114,2,1762,Carroll
9,18017,1651,9,5721,Cass
10,18019,728,44,8369,Clark
11,18021,65,5,1857,Clay
12,18023,291,3,4051,Clinton
13,18025,35,0,677,Crawford
14,18027,151,17,2086,Daviess
15,18029,277,23,3903,Dearborn
16,18031,257,32,2334,Decatur
17,18033,171,4,2539,De Kalb
18,18035,484,52,8796,Delaware
19,18037,344,7,3603,Dubois
20,18039,3720,61,27038,Elkhart
21,18041,108,7,1828,Fayette
22,18043,425,44,5954,Floyd
23,18045,38,2,1098,Fountain
24,18047,128,8,1006,Franklin
25,18049,79,1,1439,Fulton
26,18051,133,2,2388,Gibson
27,18053,334,26,5478,Grant
28,18055,200,32,2382,Greene
29,18057,1779,101,31067,Hamilton
30,18059,472,36,7117,Hancock
31,18061,220,22,2676,Harrison
32,18063,1482,100,12992,Hendricks
33,18065,306,18,4497,Henry
34,18067,617,58,6533,Howard
35,18069,93,2,2727,Huntington
36,18071,481,3,3962,Jackson
37,18073,142,2,2710,Jasper
38,18075,72,0,1183,Jay
39,18077,93,2,2562,Jefferson
40,18079,180,12,1705,Jennings
41,18081,1366,118,13352,Johnson
42,18083,73,0,2183,Knox
43,18085,587,4,6156,Kosciusko
44,18087,491,10,2245,Lagrange
45,18089,5764,251,47232,Lake
46,18091,639,28,9054,La Porte
47,18093,253,25,3539,Lawrence
48,18095,685,64,8257,Madison
49,18097,12192,697,96524,Marion
50,18099,574,12,5184,Marshall
51,18101,26,0,572,Martin
52,18103,197,2,2818,Miami
53,18105,375,28,9987,Monroe
54,18107,297,20,3145,Montgomery
55,18109,344,31,5013,Morgan
56,18111,101,10,775,Newton
57,18113,526,28,4793,Noble
58,18115,23,0,377,Ohio
59,18117,140,23,1367,Orange
60,18119,54,1,1799,Owen
61,18121,28,0,927,Parke
62,18123,160,10,1622,Perry
63,18125,15,0,691,Pike
64,18127,867,38,11635,Porter
65,18129,68,0,1514,Posey
66,18131,66,1,1074,Pulaski
67,18133,175,8,2896,Putnam
68,18135,81,4,1856,Randolph
69,18137,135,7,2252,Ripley
70,18139,63,3,1297,Rush
71,18141,2235,70,30826,St. Joseph
72,18143,166,9,2739,Scott
73,18145,462,25,4184,Shelby
74,18147,62,1,1095,Spencer
75,18149,110,3,1483,Starke
76,18151,140,3,1971,Steuben
77,18153,54,1,1652,Sullivan
78,18155,32,0,549,Switzerland
79,18157,795,10,14724,Tippecanoe
80,18159,36,1,992,Tipton
81,18161,15,0,543,Union
82,18163,858,6,17075,Vanderburgh
83,18165,20,0,886,Vermillion
84,18167,263,8,7451,Vigo
85,18169,120,3,2578,Wabash
86,18171,16,1,336,Warren
87,18173,279,29,4544,Warrick
88,18175,68,1,1478,Washington
89,18177,165,6,5748,Wayne
90,18179,84,1,1788,Wells
91,18181,281,10,2707,White
92,18183,108,6,1773,Whitley
