_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,245,3,4254,Adams
2,18003,6029,200,61923,Allen
3,18005,1153,57,16407,Bartholomew
4,18007,88,0,1732,Benton
5,18009,113,3,1979,Blackford
6,18011,951,46,13392,Boone
7,18013,102,3,1908,Brown
8,18015,270,13,3367,Carroll
9,18017,1932,9,9491,Cass
10,18019,2150,56,21908,Clark
11,18021,293,5,4553,Clay
12,18023,592,12,8239,Clinton
13,18025,103,0,1710,Crawford
14,18027,644,27,5149,Daviess
15,18029,632,28,8808,Dearborn
16,18031,454,39,4914,Decatur
17,18033,456,11,5710,De Kalb
18,18035,1882,61,21066,Delaware
19,18037,954,18,8203,Dubois
20,18039,6415,109,49366,Elkhart
21,18041,418,13,4543,Fayette
22,18043,1314,61,14296,Floyd
23,18045,118,2,2690,Fountain
24,18047,299,25,2401,Franklin
25,18049,234,2,3365,Fulton
26,18051,485,4,5323,Gibson
27,18053,891,33,12545,Grant
28,18055,418,35,5708,Greene
29,18057,4724,109,72301,Hamilton
30,18059,911,43,15958,Hancock
31,18061,560,24,6882,Harrison
32,18063,2673,122,28884,Hendricks
33,18065,770,24,8663,Henry
34,18067,1285,63,15963,Howard
35,18069,222,3,6048,Huntington
36,18071,740,9,7342,Jackson
37,18073,386,2,5844,Jasper
38,18075,173,0,2524,Jay
39,18077,244,3,5505,Jefferson
40,18079,312,12,3759,Jennings
41,18081,2268,123,29340,Johnson
42,18083,501,9,5301,Knox
43,18085,1202,17,12994,Kosciusko
44,18087,631,11,3642,Lagrange
45,18089,10292,318,94510,Lake
46,18091,1377,39,20979,La Porte
47,18093,505,28,6844,Lawrence
48,18095,1595,75,19951,Madison
49,18097,20832,759,200199,Marion
50,18099,989,24,11180,Marshall
51,18101,164,0,1631,Martin
52,18103,426,3,6755,Miami
53,18105,2474,36,44852,Monroe
54,18107,505,21,6886,Montgomery
55,18109,700,38,10580,Morgan
56,18111,171,11,1719,Newton
57,18113,891,32,8873,Noble
58,18115,76,7,1138,Ohio
59,18117,285,24,3285,Orange
60,18119,165,1,4182,Owen
61,18121,94,1,2239,Parke
62,18123,214,13,3701,Perry
63,18125,140,1,1770,Pike
64,18127,2078,45,28611,Porter
65,18129,306,0,4105,Posey
66,18131,115,1,2046,Pulaski
67,18133,537,10,6528,Putnam
68,18135,208,7,3944,Randolph
69,18137,283,8,5068,Ripley
70,18139,152,4,2880,Rush
71,18141,6156,102,74433,St. Joseph
72,18143,356,10,4994,Scott
73,18145,665,29,7535,Shelby
74,18147,215,3,2870,Spencer
75,18149,253,7,3422,Starke
76,18151,370,7,4712,Steuben
77,18153,330,12,3758,Sullivan
78,18155,70,0,1550,Switzerland
79,18157,2269,13,51756,Tippecanoe
80,18159,217,22,2348,Tipton
81,18161,77,0,1411,Union
82,18163,3445,30,42875,Vanderburgh
83,18165,126,0,2559,Vermillion
84,18167,1781,23,20445,Vigo
85,18169,261,8,4856,Wabash
86,18171,39,1,889,Warren
87,18173,1199,36,13347,Warrick
88,18175,261,1,3581,Washington
89,18177,744,14,13991,Wayne
90,18179,248,2,4215,Wells
91,18181,481,14,5363,White
92,18183,252,6,4174,Whitley
