_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,926,11,6685,Adams
2,18003,11441,250,91700,Allen
3,18005,1858,60,21933,Bartholomew
4,18007,152,1,2330,Benton
5,18009,322,7,3089,Blackford
6,18011,1634,51,17872,Boone
7,18013,186,3,2534,Brown
8,18015,469,13,4413,Carroll
9,18017,2564,26,12006,Cass
10,18019,3689,68,31099,Clark
11,18021,662,18,5899,Clay
12,18023,1259,17,11185,Clinton
13,18025,197,1,2351,Crawford
14,18027,1115,37,6889,Daviess
15,18029,1348,28,11850,Dearborn
16,18031,799,39,6312,Decatur
17,18033,1096,14,8561,De Kalb
18,18035,3729,91,29685,Delaware
19,18037,1848,29,10608,Dubois
20,18039,12133,169,67355,Elkhart
21,18041,1100,26,6631,Fayette
22,18043,2269,72,20137,Floyd
23,18045,472,4,4006,Fountain
24,18047,459,25,3263,Franklin
25,18049,521,13,4865,Fulton
26,18051,1203,13,7415,Gibson
27,18053,1691,44,16506,Grant
28,18055,719,46,7392,Greene
29,18057,8418,136,97325,Hamilton
30,18059,1613,45,21221,Hancock
31,18061,988,24,9610,Harrison
32,18063,4082,145,38801,Hendricks
33,18065,1746,30,12503,Henry
34,18067,2074,71,21719,Howard
35,18069,676,7,9212,Huntington
36,18071,1462,24,10250,Jackson
37,18073,971,7,8428,Jasper
38,18075,555,7,3992,Jay
39,18077,590,6,7631,Jefferson
40,18079,538,13,5011,Jennings
41,18081,4131,154,40507,Johnson
42,18083,1146,12,7598,Knox
43,18085,2826,34,20302,Kosciusko
44,18087,1012,18,4667,Lagrange
45,18089,18802,392,133398,Lake
46,18091,3127,73,30561,La Porte
47,18093,1274,42,9603,Lawrence
48,18095,3276,107,29066,Madison
49,18097,30427,804,264766,Marion
50,18099,1961,33,15085,Marshall
51,18101,243,0,2022,Martin
52,18103,951,5,9499,Miami
53,18105,3932,42,55238,Monroe
54,18107,861,22,8947,Montgomery
55,18109,1314,41,14853,Morgan
56,18111,353,12,2478,Newton
57,18113,1613,39,12099,Noble
58,18115,168,7,1490,Ohio
59,18117,504,27,4310,Orange
60,18119,364,1,5571,Owen
61,18121,350,6,3572,Parke
62,18123,639,18,5064,Perry
63,18125,409,18,2545,Pike
64,18127,4994,64,42012,Porter
65,18129,944,11,6246,Posey
66,18131,253,10,2888,Pulaski
67,18133,909,21,8664,Putnam
68,18135,683,13,5780,Randolph
69,18137,707,12,6929,Ripley
70,18139,365,6,4093,Rush
71,18141,12089,186,102308,St. Joseph
72,18143,669,17,6635,Scott
73,18145,1223,47,9989,Shelby
74,18147,544,6,4085,Spencer
75,18149,628,12,5124,Starke
76,18151,892,10,6894,Steuben
77,18153,547,14,5060,Sullivan
78,18155,154,0,2072,Switzerland
79,18157,5446,22,68704,Tippecanoe
80,18159,360,23,3233,Tipton
81,18161,168,0,1828,Union
82,18163,7383,88,59205,Vanderburgh
83,18165,362,2,3782,Vermillion
84,18167,3646,56,29603,Vigo
85,18169,793,14,7505,Wabash
86,18171,146,1,1261,Warren
87,18173,2461,67,18309,Warrick
88,18175,479,4,4791,Washington
89,18177,2037,41,19760,Wayne
90,18179,696,15,6078,Wells
91,18181,801,17,6896,White
92,18183,738,6,6691,Whitley
