_id,LOCATION_ID,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME
1,18001,305,4,4653,Adams
2,18003,6660,209,68076,Allen
3,18005,1228,57,17586,Bartholomew
4,18007,90,0,1841,Benton
5,18009,141,3,2197,Blackford
6,18011,1044,46,14372,Boone
7,18013,105,3,2014,Brown
8,18015,289,13,3577,Carroll
9,18017,2019,10,9968,Cass
10,18019,2401,57,24112,Clark
11,18021,334,5,4843,Clay
12,18023,692,14,8855,Clinton
13,18025,122,1,1860,Crawford
14,18027,717,30,5550,Daviess
15,18029,716,28,9432,Dearborn
16,18031,466,39,5072,Decatur
17,18033,531,11,6222,De Kalb
18,18035,2174,66,22854,Delaware
19,18037,1078,19,8733,Dubois
20,18039,7040,116,52699,Elkhart
21,18041,430,14,4841,Fayette
22,18043,1490,64,15613,Floyd
23,18045,139,2,2867,Fountain
24,18047,319,25,2581,Franklin
25,18049,263,2,3681,Fulton
26,18051,623,6,5766,Gibson
27,18053,1018,37,13416,Grant
28,18055,441,36,6075,Greene
29,18057,5225,110,77774,Hamilton
30,18059,975,43,17010,Hancock
31,18061,636,24,7502,Harrison
32,18063,2847,127,31294,Hendricks
33,18065,924,27,9504,Henry
34,18067,1417,64,17275,Howard
35,18069,290,3,6818,Huntington
36,18071,831,10,7812,Jackson
37,18073,418,3,6233,Jasper
38,18075,221,1,2876,Jay
39,18077,268,3,5852,Jefferson
40,18079,327,13,4018,Jennings
41,18081,2487,124,31665,Johnson
42,18083,579,10,5855,Knox
43,18085,1364,17,14379,Kosciusko
44,18087,667,11,3842,Lagrange
45,18089,11233,330,101918,Lake
46,18091,1687,43,23142,La Porte
47,18093,568,29,7315,Lawrence
48,18095,1859,75,21897,Madison
49,18097,22340,769,216103,Marion
50,18099,1072,25,11921,Marshall
51,18101,174,0,1726,Martin
52,18103,451,4,7237,Miami
53,18105,2822,37,47552,Monroe
54,18107,513,22,7328,Montgomery
55,18109,771,40,11409,Morgan
56,18111,178,11,1867,Newton
57,18113,955,32,9456,Noble
58,18115,82,7,1201,Ohio
59,18117,298,24,3455,Orange
60,18119,177,1,4477,Owen
61,18121,127,2,2492,Parke
62,18123,240,13,4019,Perry
63,18125,244,4,1936,Pike
64,18127,2378,47,31100,Porter
65,18129,438,2,4660,Posey
66,18131,116,1,2177,Pulaski
67,18133,615,11,6971,Putnam
68,18135,248,8,4302,Randolph
69,18137,330,8,5442,Ripley
70,18139,162,4,3068,Rush
71,18141,7233,125,82260,St. Joseph
72,18143,433,11,5398,Scott
73,18145,700,29,8011,Shelby
74,18147,303,3,3097,Spencer
75,18149,289,7,3743,Starke
76,18151,431,8,5111,Steuben
77,18153,352,12,4018,Sullivan
78,18155,71,0,1642,Switzerland
79,18157,2843,13,57669,Tippecanoe
80,18159,243,23,2571,Tipton
81,18161,81,0,1471,Union
82,18163,4298,32,47511,Vanderburgh
83,18165,141,0,2793,Vermillion
84,18167,2015,28,22174,Vigo
85,18169,289,8,5170,Wabash
86,18171,43,1,939,Warren
87,18173,1547,54,14733,Warrick
88,18175,288,2,3843,Washington
89,18177,841,16,14870,Wayne
90,18179,282,4,4543,Wells
91,18181,505,15,5691,White
92,18183,319,7,4681,Whitley
